id,name,type,amapPoiId,amapTypecode,address,district,adcode,rating,averageSpend,openingHours,locatedInAdminArea,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,identityStatus,identityResolutionMethod,sourceId,batchId,externalIds,lastVerifiedAt,dataQuality,contentHash,lastSeenAt,placeAliasId,normalizedAlias,targetCellR8,targetCellR9
food_a961daaa-b203-4f9c-99e6-cd25334fe284,金生大源汤豆米火锅(七一路南湖郡一期店),火锅,B0FFH3UMC2,050117,艳山红七一路36号南湖郡10栋一3,白云区,520113,4.2,35,周一至周日 11:00-21:30,admin_520113_f1397b22,26.67991,106.617255,GCJ02,89400c770a3ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFH3UMC2""]",2026-09-16 07:44:20.521000,needs_review,03c1e503a0bf1b43669636ed319007e1cf9242f06e5b3a4d0ae3595a1158588e,2026-09-16 07:44:20.521000,alias_390c28e1-4d52-4a8c-8c43-1ae5eb6bbf7d,金生大源汤豆米火锅七一路南湖郡一期店,88400c770bfffff,89400c770a3ffff
food_07f9f89c-5d87-406d-907c-68b906d01c74,金亿辣,正餐,B0JAFCGH79,050100,贵阳共享农创城北侧,白云区,520113,4.2,,,admin_520113_f1397b22,26.726409,106.696397,GCJ02,89400c70167ffff,87400c701ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JAFCGH79""]",2026-09-16 07:26:50.841000,needs_review,7c7382bf21f77c93cbb4d134d44047dde6a700745fded08ae5b6b9901cd70c15,2026-09-16 07:26:50.841000,alias_563e7137-53bf-41b8-b105-94b960531ba3,金亿辣,88400c7017fffff,89400c70167ffff
food_4c0f4cc7-5062-4d42-8613-246128857ede,九碗私房菜,正餐,B0MBZHCJXE,050100,云城尚品,白云区,520113,4.2,63,周一至周日 10:00-22:00,admin_520113_f1397b22,26.674159,106.652059,GCJ02,89400c72927ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MBZHCJXE""]",2026-09-16 07:44:20.521000,needs_review,974fef9da30eb77926317bda2b03e789e9c4683fa4077f8587983db7dbb95bf4,2026-09-16 07:44:20.521000,alias_8835a787-40d1-4b21-9e50-323e674b17f3,九碗私房菜,88400c7293fffff,89400c72927ffff
food_cd877660-c6e1-430a-80ab-01a81bef09f1,卡乐奶茶(玲珑澳马步行街店),小吃,B0FFFEFPG5,050700,艳山红127栋1门,白云区,520113,4.2,13,周一至周日 11:00-23:00,admin_520113_f1397b22,26.676045,106.632208,GCJ02,89400c7742bffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFFEFPG5""]",2026-09-16 07:44:20.521000,needs_review,5de73339d562d011e6334ed0a085dfe323d92daa0aa70e3e0808ca0ed164a900,2026-09-16 07:44:20.521000,alias_7a07b6e8-9933-40df-8ec9-0d08b22b16de,卡乐奶茶玲珑澳马步行街店,88400c7743fffff,89400c7742bffff
food_855a0cb8-ee91-46b6-aca8-b6248c0feb0f,康家特色粉肠火锅,火锅,B03530R30H,050117,沙文村一组10号,白云区,520113,4.2,50,周一至周日 11:00-20:00,admin_520113_f1397b22,26.732947,106.692337,GCJ02,89400c70ec7ffff,87400c70effffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B03530R30H""]",2026-09-16 07:26:50.841000,needs_review,8d358774f72729966996ee8d3abeda57dfb37a8c0b449b0e30167d68cdcdc3ad,2026-09-16 07:26:50.841000,alias_2c16ac8c-0473-4123-a78e-adef4597670d,康家特色粉肠火锅,88400c70edfffff,89400c70ec7ffff
food_db44d690-5170-4436-bbb0-f0c6adc0abd4,昆明铜锅洋芋饭万科城A区三栋,小吃,B0JKKABKY8,050100,俊发城F区南门西90米,白云区,520113,4.2,33,【特殊】2026-09-10至2026-09-10 11:00-24:00,admin_520113_f1397b22,26.64951,106.682687,GCJ02,89400c72d87ffff,87400c72dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JKKABKY8""]",2026-09-16 07:26:50.841000,needs_review,6132c0f0bbe4225f19c90b0b5459ab7f74b2091b9706e6d4288473fbccfc00bf,2026-09-16 07:26:50.841000,alias_a8695713-74e7-453c-8e60-7ed8cbe530c6,昆明铜锅洋芋饭万科城a区三栋,88400c72d9fffff,89400c72d87ffff
food_d8f4dc9c-1f26-4112-a0f8-34033dc0dfa3,兰兰素粉(建发央著店),小吃,B0KRSCIB7D,050100,建发央著18栋负1-9号,白云区,520113,4.2,13,周一至周日 08:00-19:00,admin_520113_f1397b22,26.687075,106.663325,GCJ02,89400c72ba7ffff,87400c72bffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KRSCIB7D""]",2026-09-16 07:44:20.521000,needs_review,90db1c84da51a6ac8099c7b39cf73f88f664894aaf6dc650f819dab85c7516c2,2026-09-16 07:44:20.521000,alias_153b2c09-1cea-4df0-a73f-61651ba6d028,兰兰素粉建发央著店,88400c72bbfffff,89400c72ba7ffff
food_80256de9-2c77-42e5-9000-b1d82c85a933,郎西人家凯里酸汤脆皮猪脚,正餐,B0MUZ57D7R,050100,扁山小学,白云区,520113,4.2,,,admin_520113_f1397b22,26.772654,106.695292,GCJ02,89400c718afffff,87400c718ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MUZ57D7R""]",2026-09-16 07:26:50.841000,needs_review,e6f75bf2e1142d71b00115da94d9bd03d5b614b6cc05e8df42f4d5ff71f27852,2026-09-16 07:26:50.841000,alias_098ee740-ac35-4a99-8fd5-0e01eba69e32,郎西人家凯里酸汤脆皮猪脚,88400c718bfffff,89400c718afffff
food_ed98aabc-e712-4b94-aeeb-e692a7c86bec,老凯里酸汤鱼,正餐,B0I0BPDZGD,050100,蓬莱仙大酒店东2门旁,白云区,520113,4.2,54,,admin_520113_f1397b22,26.721675,106.717675,GCJ02,89400c70037ffff,87400c700ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0I0BPDZGD""]",2026-09-16 07:26:50.841000,needs_review,e2f59c0f93bfda3dbff2c41ca4062b9d790ed1e97629503bb7f9aecd7becbd7a,2026-09-16 07:26:50.841000,alias_814a1d81-8ce6-49a3-82b5-48cfff662b82,老凯里酸汤鱼,88400c7003fffff,89400c70037ffff
food_62a6d9fe-a6a9-4d49-9b47-a9c0c6e34353,烙香香正宗大方活油烙锅,正餐,B0LRRRK4ZO,050100,泉湖街道龙井路363号泉湖公馆25栋1层22-23号,白云区,520113,4.2,49,周一至周日 15:00-03:00,admin_520113_f1397b22,26.668087,106.618288,GCJ02,89400c7751bffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LRRRK4ZO""]",2026-09-16 07:44:20.521000,needs_review,7dd53c852eb37e0d5b5e478cbb6af3199ef195567a2b0af0bdbd454272cf46ed,2026-09-16 07:44:20.521000,alias_0c3ac7de-620d-43c9-b494-9ad6067ea35f,烙香香正宗大方活油烙锅,88400c7751fffff,89400c7751bffff
food_c5496e34-c50c-4b34-b734-3621d51c8977,乐山嘉禾跷脚牛肉火锅,正餐,B0K0JSB9TW,050100,白云区贵阳综合保税区铁投•都溪湾畔项目沿河商业负1层负1-22号-23号-24号,白云区,520113,4.2,43,,admin_520113_f1397b22,26.691025,106.714825,GCJ02,89400c72e7bffff,87400c72effffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K0JSB9TW""]",2026-09-16 07:26:50.841000,needs_review,6918ea52a9932bc59d312f1f1611600450274033cb50221fbbb465d8db5ecb68,2026-09-16 07:26:50.841000,alias_a5c0a084-3ac5-4589-aa3e-ca1dd702cc9e,乐山嘉禾跷脚牛肉火锅,88400c72e7fffff,89400c72e7bffff
food_45174214-2871-4a60-867c-803fad6c60d7,梁家辣子鸡(第三分店),正餐,B0LKVD4O1O,050100,朝阳路与白云中路交叉口东100米,白云区,520113,4.2,58,,admin_520113_f1397b22,26.683342,106.632536,GCJ02,89400c770d7ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LKVD4O1O""]",2026-09-16 07:44:20.521000,needs_review,719e2998003bb3f7064aed8c57f4475352416c31db19a2ba5d8f34992d0d1234,2026-09-16 07:44:20.521000,alias_d0870bbc-5ac2-4e65-862e-57432e478f28,梁家辣子鸡第三分店,88400c770dfffff,89400c770d7ffff
food_23298daa-46dd-4a9e-aa43-3eda9053fd9c,龙腾燕餐馆(白云师范大学小吃街店),正餐,B0FFHWDPXZ,050100,文华路与大兴路交叉口西300米,白云区,520113,4.2,16,周一至周日 10:00-23:00,admin_520113_f1397b22,26.712051,106.620231,GCJ02,89400c7722fffff,87400c772ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFHWDPXZ""]",2026-09-16 07:44:20.521000,needs_review,539f8ec29189f26324d164f985854c9ce54bd27f1797da6de2a1b665a4197b72,2026-09-16 07:44:20.521000,alias_0e0c92b1-efac-4d48-82ed-c15e926b3785,龙腾燕餐馆白云师范大学小吃街店,88400c7723fffff,89400c7722fffff
food_89807b69-5e26-457a-8509-02b524498f90,炉子里烙锅(恒大城店),正餐,B0JKGH5E72,050000,云环路388号恒大城26栋负1-7号商铺,白云区,520113,4.2,35,周一至周日 16:00-02:00,admin_520113_f1397b22,26.69255,106.619525,GCJ02,89400c77077ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JKGH5E72""]",2026-09-16 07:44:20.521000,needs_review,5ca931c1a4d8ab12a1c424886beb57ede7dbb4a406673a2f9a948e527b993318,2026-09-16 07:44:20.521000,alias_13995dce-baae-4809-8179-53e09c959ba3,炉子里烙锅恒大城店,88400c7707fffff,89400c77077ffff
food_1f1a01c5-36db-4173-8899-56f0f919a2f7,卤丁记(俊发城店),正餐,B0FFLKH15I,050000,俊发城D9-16负1-1,白云区,520113,4.2,27,周一至周日 11:30-21:00,admin_520113_f1397b22,26.647876,106.683196,GCJ02,89400c72d87ffff,87400c72dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFLKH15I""]",2026-09-16 07:26:50.841000,needs_review,0d1c704b300fddc2fffc877d70cf366bebc0146972a537a5c81c169241c803a4,2026-09-16 07:26:50.841000,alias_946855f7-a47f-4bde-9e0d-5a3f502f99b4,卤丁记俊发城店,88400c72d9fffff,89400c72d87ffff
food_f242201b-9ce5-4d26-9ca0-e285d1f989e7,绿地新都会味道坊,正餐,B0MDDXQX85,050100,绿地·新都会,白云区,520113,4.2,57,,admin_520113_f1397b22,26.705275,106.660375,GCJ02,89400c70d8bffff,87400c70dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MDDXQX85""]",2026-09-16 07:44:20.521000,needs_review,f73e7933a611d63f7f1c4ec5f8906eac1ef6481524335c1589a78366009da266,2026-09-16 07:44:20.521000,alias_d1fafc20-6279-4199-861d-f9fe97d4cbb5,绿地新都会味道坊,88400c70d9fffff,89400c70d8bffff
food_a111ba95-88b6-4090-9b4e-b6358c861264,马记黔味食苑,正餐,B0FFG579DM,050100,金园路与老菜场路交叉口西180米,白云区,520113,4.2,35,,admin_520113_f1397b22,26.668361,106.632332,GCJ02,89400c77433ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFG579DM""]",2026-09-16 07:26:50.841000,needs_review,4aa383575b3abd158115a06e5771351f483c9eaf2471ad062bb42c6f5c43454b,2026-09-16 07:26:50.841000,alias_95a946c1-b9c6-4ae5-b6c3-a95b2c5176fe,马记黔味食苑,88400c7743fffff,89400c77433ffff
food_43446c95-3f46-4f15-b7a9-4714025c26e8,馒城包点(白云区大山洞店),小吃,B0LALCPDBP,050300,大山洞街道白云中路18号-1层118号,白云区,520113,4.2,13,周一至周日 06:00-18:00,admin_520113_f1397b22,26.684144,106.631492,GCJ02,89400c770d7ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LALCPDBP""]",2026-09-16 07:44:20.521000,needs_review,82b28c023110ecff9f3194272fc5acbb8390188e74b8aba546a528b2938b6dce,2026-09-16 07:44:20.521000,alias_6d526bce-69d7-474b-a888-9d4475e68c2f,馒城包点白云区大山洞店,88400c770dfffff,89400c770d7ffff
food_9c8c8cf2-11a7-4b7b-8889-d099254512b0,蜜雪冰城(米兰春天二期店),小吃,B0J13AFQJE,050700,威清路街道云中路50号利海米兰春天二期19栋1单元1层15号,白云区,520113,4.2,10,周一至周日 10:30-23:00,admin_520113_f1397b22,26.684137,106.616646,GCJ02,89400c770afffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0J13AFQJE""]",2026-09-16 07:44:20.521000,needs_review,b4c47d575de59c8b676ac13b8cdf760989c9beb0593f5c15b439b657d9c51f27,2026-09-16 07:44:20.521000,alias_5352dc35-fdc0-4987-9aab-818d49a2ae5c,蜜雪冰城米兰春天二期店,88400c770bfffff,89400c770afffff
food_a6bcae80-8794-4aac-9b1a-5f4b445cb485,奈雪的茶(贵阳梵华里PRO店),小吃,B0H0M1OXDY,050700,龙井路22号,白云区,520113,4.2,24,周一至周日 10:00-21:30,admin_520113_f1397b22,26.667512,106.622031,GCJ02,89400c775cfffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0H0M1OXDY""]",2026-09-16 07:44:20.521000,needs_review,028310fb732d507543d719840789542f8326711ecc32692fb87523652c58f040,2026-09-16 07:44:20.521000,alias_c242fca5-0f63-4bd2-98ac-5765cf21eb9c,奈雪的茶贵阳梵华里pro店,88400c775dfffff,89400c775cfffff
food_92b6711b-cc0b-4426-b470-460683b2154a,牛劲王牛肉粉,正餐,B0JBF1336J,050100,金科金茂九华粼云南门东180米,白云区,520113,4.2,18,周一至周日 10:00-22:00,admin_520113_f1397b22,26.67482,106.608875,GCJ02,89400c77567ffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JBF1336J""]",2026-09-16 07:44:20.521000,needs_review,ff8d09047ba3ae5ec6fa8b7eecadcc189c65efb70187addbb051953d6d436f2b,2026-09-16 07:44:20.521000,alias_7b12f067-f715-42ff-acec-ef34d0d8081b,牛劲王牛肉粉,88400c7757fffff,89400c77567ffff
food_46d79dc9-4e73-405c-85bd-dc4666510155,牛幺哥土碗菜,正餐,B0FFKUFFMZ,050100,艳山红镇鸡场村四组229号,白云区,520113,4.2,,周一至周日 09:00-21:00,admin_520113_f1397b22,26.681058,106.636196,GCJ02,89400c7746bffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFKUFFMZ""]",2026-09-16 07:44:20.521000,needs_review,31ef893701a25c1c78d7c90dcbf77b14c857a494d0f81efa85af300e568ed7fb,2026-09-16 07:44:20.521000,alias_408bcadc-15c4-4c03-a22c-96e546968669,牛幺哥土碗菜,88400c7747fffff,89400c7746bffff
food_dd22dc34-9222-430f-92ad-c7af3ecfe7b7,农创城餐厅(贵阳共享农创城店),正餐,B0IBXHOZA0,050100,沙文镇贵阳共享农创城1-3号二层,白云区,520113,4.2,,周一至周日 09:00-21:30,admin_520113_f1397b22,26.726075,106.695975,GCJ02,89400c70167ffff,87400c701ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IBXHOZA0""]",2026-09-16 07:26:50.841000,needs_review,f8e4b90df2dd28522139d87b5b4e2f3075c6761644cefea942d8e1525c05d1c5,2026-09-16 07:26:50.841000,alias_cdc3c88e-0d4a-4267-b2ad-bf3c6ce6fa65,农创城餐厅贵阳共享农创城店,88400c7017fffff,89400c70167ffff
food_6f915c4a-8372-4549-b067-c2a93d491c25,潘栳三全牛火锅(绿地新都会店),火锅,B0K2OO7LWC,050117,白云区高新区金苏大道342号17栋2层39号,白云区,520113,4.2,36,周一至周日 10:30-21:00,admin_520113_f1397b22,26.707476,106.662168,GCJ02,89400c70dd7ffff,87400c70dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K2OO7LWC""]",2026-09-16 07:26:50.841000,needs_review,1c1a71128e1439c6e1636c919225413956da67037c63fdad10d51419595c0c00,2026-09-16 07:26:50.841000,alias_bbb400f0-cab3-4176-923d-d8d28dda139d,潘栳三全牛火锅绿地新都会店,88400c70ddfffff,89400c70dd7ffff
food_e4af4f4f-b1c4-4dea-955d-3b4fa7f0137e,盘县普田铜锅牛肉,正餐,B0H14UUGHM,050100,沙文镇凉水村,白云区,520113,4.2,67,,admin_520113_f1397b22,26.737076,106.689312,GCJ02,89400c70e1bffff,87400c70effffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0H14UUGHM""]",2026-09-16 07:26:50.841000,needs_review,c3556f7e88d304b5e97fcfdc99bd7c9b4498b3a4dc943205850eff79d7f32545,2026-09-16 07:26:50.841000,alias_c7f89a48-6743-4a71-ab9e-a54c1b564011,盘县普田铜锅牛肉,88400c70e1fffff,89400c70e1bffff
food_b8b1325a-4fe4-49ea-b59f-21d91aeb6a4d,盘县普田铜锅牛肉(海伦堡店),火锅,B0LA15BT6P,050117,沙文镇沙文生态科技产业园海伦堡太阳湖人才小镇21栋,白云区,520113,4.2,31,周一至周日 09:30-22:30,admin_520113_f1397b22,26.726791,106.666435,GCJ02,89400c7088bffff,87400c708ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LA15BT6P""]",2026-09-16 07:26:50.841000,needs_review,57da8999a1e48a0e272276fc43acfdb2d5f497950bb9a060bea9e81304d8e860,2026-09-16 07:26:50.841000,alias_6c80b9dd-5c3d-4f7a-b638-b7434dc696af,盘县普田铜锅牛肉海伦堡店,88400c7089fffff,89400c7088bffff
food_abc14098-d502-4d6f-9a9b-eaa1cadd78cd,盘县铜锅牛肉,正餐,B0FFIXMEQE,050100,麦架镇保障房118号,白云区,520113,4.2,44,周一至周日 09:00-22:00,admin_520113_f1397b22,26.710002,106.620879,GCJ02,89400c77223ffff,87400c772ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFIXMEQE""]",2026-09-16 07:44:20.521000,needs_review,e04835336f72bd42067c87acc6c1eb5bb15ab8088a8633b38ac9b88edb5f2857,2026-09-16 07:44:20.521000,alias_e54e98dd-ab30-406b-ba62-bb019116667b,盘县铜锅牛肉,88400c7723fffff,89400c77223ffff
food_76f41d0e-1a8f-40cb-a469-e9ac74e3a40f,品山里-土黑猪地摊火锅(九华粼云店),火锅,B0K31SPM2H,050117,金科金茂九华粼云北门南240米,白云区,520113,4.2,26,周一至周日 11:00-21:30,admin_520113_f1397b22,26.675167,106.609409,GCJ02,89400c77567ffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K31SPM2H""]",2026-09-16 07:44:20.521000,needs_review,3308da5e3d64ba2eb05a40fcd4475d1e020b14066358784b330817295a02c0e6,2026-09-16 07:44:20.521000,alias_2b6c5714-7500-48ee-93b0-1935ef30d370,品山里土黑猪地摊火锅九华粼云店,88400c7757fffff,89400c77567ffff
food_cee0893d-7ab1-4ee4-82d2-a47f046aba5f,黔多牛鲜切牛肉馆,正餐,B0MDBUH8L7,050100,麦沙大道与白云北路交叉口东160米,白云区,520113,4.2,36,周一至周日 10:00-22:00,admin_520113_f1397b22,26.721575,106.628625,GCJ02,89400c709a7ffff,87400c709ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MDBUH8L7""]",2026-09-16 07:44:20.521000,needs_review,fae7a697efb1f85a79b83622ce9ce7dc726f0a5876ae8f565ec9dbf9d1d4b080,2026-09-16 07:44:20.521000,alias_5625017f-6c60-4563-97ec-de7d75b82df8,黔多牛鲜切牛肉馆,88400c709bfffff,89400c709a7ffff
food_451a168f-2ba9-4c3d-a8c6-be3cb12e1037,黔二妹坨坨肉小豆腐(恒大城店),正餐,B0K035Y8SA,050100,云环路338号恒大城26栋负一层8号,白云区,520113,4.2,41,周一至周日 16:00-04:00,admin_520113_f1397b22,26.692523,106.619615,GCJ02,89400c77077ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K035Y8SA""]",2026-09-16 07:44:20.521000,needs_review,1f6455b6247b535ff620d17f28873c1a7a63f2ee58803791c39458344940f058,2026-09-16 07:44:20.521000,alias_0fde168c-cd81-4c7b-8759-4e4365acb6d4,黔二妹坨坨肉小豆腐恒大城店,88400c7707fffff,89400c77077ffff
food_b5b04733-9bd3-4b83-a029-2ae49f47a6c1,黔南苗乡(方圆荟店),正餐,B0FFJAJS50,050118,云环路北尚华城三楼,白云区,520113,4.2,64,周一至周日 09:30-22:00,admin_520113_f1397b22,26.692708,106.617631,GCJ02,89400c77077ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFJAJS50""]",2026-09-16 07:44:20.521000,needs_review,b9b63d7caf5872d947c5f6568cd02a62595809c127696e5dd77dcdb6a7e3e239,2026-09-16 07:44:20.521000,alias_6e6bbb5f-5769-4201-8e1b-9edd421e56f5,黔南苗乡方圆荟店,88400c7707fffff,89400c77077ffff
food_9e6f142c-527b-4582-98b7-5cc34da8bc1d,黔牛盛世盘州铜锅牛肉(云峰大道店),正餐,B0LA3D8R1G,050000,云峰大道154号,白云区,520113,4.2,45,周一至周日 10:00-22:00,admin_520113_f1397b22,26.673026,106.62369,GCJ02,89400c7755bffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LA3D8R1G""]",2026-09-16 07:44:20.521000,needs_review,b2f9a57a0786ddad4cd7f8c70b877825259e41eab6adc8d7723080b5933408b5,2026-09-16 07:44:20.521000,alias_45158c10-0aba-4c9e-8347-ecedd8922fbe,黔牛盛世盘州铜锅牛肉云峰大道店,88400c7755fffff,89400c7755bffff
food_991e11a5-303c-4287-aad2-43054d50603a,黔三味地摊火锅,火锅,B0LU9H7TVV,050117,贵阳高新区沙文镇金苏大道2640号绿地新都会8-11栋1楼2号,白云区,520113,4.2,27,周一至周日 11:00-22:00,admin_520113_f1397b22,26.707623,106.660188,GCJ02,89400c70d8bffff,87400c70dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LU9H7TVV""]",2026-09-16 07:26:50.841000,needs_review,1b0fb173d0ed00af314a291545359ea567674c7bad9558e9db68e15c3bc4aab7,2026-09-16 07:26:50.841000,alias_4358993e-86ef-4974-b9dc-ef4c715c7a6d,黔三味地摊火锅,88400c70d9fffff,89400c70d8bffff
food_328da3e4-d9bc-470c-8a37-2928940fac9e,桥头烧烤,正餐,B0LAJUILD0,050000,罗格当水库,白云区,520113,4.2,31,,admin_520113_f1397b22,26.746293,106.647584,GCJ02,89400c70b13ffff,87400c70bffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LAJUILD0""]",2026-09-16 07:26:50.841000,needs_review,b78f2d7f8665f3826b1d0c48e0d825d42380fd68bf92ac46bee21adf87da4874,2026-09-16 07:26:50.841000,alias_3f07be97-3a04-4a46-92e3-5c092ca1b86c,桥头烧烤,88400c70b1fffff,89400c70b13ffff
food_fcc8056d-e77d-4840-98f5-c8c035649464,冉林禾土黄牛肉粉(俊发城店),正餐,B0L0VRIMDC,050100,都拉营街道俊杰路269号俊发城澜山郡9-10栋1层5号、6号,白云区,520113,4.2,22,周一至周日 00:00-24:00,admin_520113_f1397b22,26.647705,106.683534,GCJ02,89400c72d97ffff,87400c72dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L0VRIMDC""]",2026-09-16 07:26:50.841000,needs_review,491122c192a9f0ae53b7d3f360e47359f6b5569709ac7e120f1f55bd2a1f3cf8,2026-09-16 07:26:50.841000,alias_3cf7f615-cb91-4de4-97d2-9394eaaea1e5,冉林禾土黄牛肉粉俊发城店,88400c72d9fffff,89400c72d97ffff
food_31c40000-ef4e-45f0-ae78-3dc5694ddac8,冉林禾土黄牛肉粉(云城尚品店),小吃,B0KRSMI8BV,050100,云城尚品A3-2-1-40号,白云区,520113,4.2,21,周一至周日 08:00-20:00,admin_520113_f1397b22,26.674991,106.651861,GCJ02,89400c72927ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KRSMI8BV""]",2026-09-16 07:44:20.521000,needs_review,776cf89fb6c4707aac2e99cb2e08a0c6c425561df3f74682fea60eed2c92ea3a,2026-09-16 07:44:20.521000,alias_bc4d4a37-e2f8-4024-8695-801597fd1308,冉林禾土黄牛肉粉云城尚品店,88400c7293fffff,89400c72927ffff
