酒店ID,标准平台ID,平台标准名称,原始平台名称,是否官网,平台酒店ID,ID来源,平台Slug,平台城市代码,平台入口URL,最终详情URL,详情URL模板,URL形态,固化路径,落地层级,名称指纹,地址指纹,纬度指纹,经度指纹,星级指纹,名称匹配分,坐标匹配分,地址匹配分,身份匹配总分,结构核验状态,可达性核验状态,身份核验状态,数据质量等级,URL解析状态,首次发现时间,最近核验时间,漂移开始时间,采集批次ID,记录哈希
ChIJpYbWb8aY4jAR5PmlBlsxOoM,traveluro,Traveluro,Traveluro,否,H147528,upstream_adapter:traveluro,eastin-grand-hotel-sathorn,,https://www.traveluro.com/hotels/thailand_th_bangkok/147528_eastin-grand-hotel-sathorn?checkIn=2026-09-21&checkOut=2026-09-22&placeId=H147528&campaignName=Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&origin=31&ads=&priceDisplayedTotal=109.00&priceDisplayedTax=15.84&device=desktop&adults=2&children=0,https://www.traveluro.com/hotels/thailand_th_bangkok/147528_eastin-grand-hotel-sathorn?checkIn=2026-09-21&checkOut=2026-09-22&placeId=H147528&campaignName=Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&origin=31&ads=&priceDisplayedTotal=109.00&priceDisplayedTax=15.84&device=desktop&adults=2&children=0,https://www.traveluro.com/hotels/thailand_th_bangkok/147528_eastin-grand-hotel-sathorn?checkIn={checkin}&checkOut={checkout}&placeId=H147528&campaignName=Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&origin=31&ads=&priceDisplayedTotal=109.00&priceDisplayedTax=15.84&device=desktop&adults=2&children=0,slug,A,L2,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:47-07:00,2026-09-06T09:20:47-07:00,,20260906-092202-csv-fb22d95c,16efc136e0cd898b5afe8d2724a02f284e866a4c706f4cdb825ac1e215616bbf
ChIJpYbWb8aY4jAR5PmlBlsxOoM,trip,Trip.com,Trip.com,否,996730,upstream_adapter:trip,,359,https://us.trip.com/hotels/redirect?hotelid=996730&city=359&shoppingid=MqAYg9Qubyff&adult=2&children=0&ages=&checkin=2026-09-21&checkout=2026-09-22&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=21_09_2026_1_mapresults_996730_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny52KSYBJi4mCUsuXYc2nPTjaL34IBHDMYf72yWcHIuIOR6SJj_6GvGjHyoQ4PGWNAzDsRDi8YtzV_YVzAwriQVWSd-8OqKWEOUjy-hY6R6ZaBpUmVaWkKjBozHj65wubBGMRmauFi6OgaJcPFHOLhJPij--akUMFT9lLMocEuik9EZE8-vS_lkMSamqcbGpzRItbFyOTBuIqRnYvZwMhIgOkTIz-yufHmhpOYGA0BevmZ1bYAAAA]fgt[1]&br=99.44&tf=14.95&display=exavg&locale=en_us&crn=1&roomid=1731143996&allianceid=15214&sid=1209572,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996730&city=359&locale=en_us&checkin=2026-09-18&checkout=2026-09-19&ouid=&shoppingid=MqAYg9Qubyff&roomquantity=&minprice=99.44&mproom=1731143996&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=THB&prid=LANG_US&trip_sub1=21_09_2026_1_mapresults_996730_US_desktop_default___0_0-LANG_US-landing&br=99.44&tf=14.95&display=exavg&crn=1&mincurr=THB&stand=H4sIAAAAAAAA_-Ny52KSYBJi4mCUsuXYc2nPTjaL34IBHDMYf72yWcHIuIOR6SJj_6GvGjHyoQ4PGWNAzDsRDi8YtzV_YVzAwriQVWSd-8OqKWEOUjy-hY6R6ZaBpUmVaWkKjBozHj65wubBGMRmauFi6OgaJcPFHOLhJPij--akUMFT9lLMocEuik9EZE8-vS_lkMSamqcbGpzRItbFyOTBuIqRnYvZwMhIgOkTIz-yufHmhpOYGA0BevmZ1bYAAAA,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996730&city=359&locale=en_us&checkin={checkin}&checkout={checkout}&ouid=&shoppingid=MqAYg9Qubyff&roomquantity=&minprice=99.44&mproom=1731143996&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=THB&prid=LANG_US&trip_sub1=21_09_2026_1_mapresults_996730_US_desktop_default___0_0-LANG_US-landing&br=99.44&tf=14.95&display=exavg&crn=1&mincurr=THB&stand=H4sIAAAAAAAA_-Ny52KSYBJi4mCUsuXYc2nPTjaL34IBHDMYf72yWcHIuIOR6SJj_6GvGjHyoQ4PGWNAzDsRDi8YtzV_YVzAwriQVWSd-8OqKWEOUjy-hY6R6ZaBpUmVaWkKjBozHj65wubBGMRmauFi6OgaJcPFHOLhJPij--akUMFT9lLMocEuik9EZE8-vS_lkMSamqcbGpzRItbFyOTBuIqRnYvZwMhIgOkTIz-yufHmhpOYGA0BevmZ1bYAAAA,redirect,B,L1,,,,,,,,,,通过,已确认,待核验,T1,末级详情URL已确认,2026-09-04T02:36:22-07:00,2026-09-04T02:36:22-07:00,,20260906-092202-csv-fb22d95c,4cade1c648366eed6aa07c98083d3d10b3663730ace1d23ee9b05d402abfb7ad
ChIJpYbWb8aY4jAR5PmlBlsxOoM,tripening,Tripening Hotels,Tripening Hotels,否,4661803,upstream_adapter:tripening,eastin-grand-hotel-sathorn,,https://www.tripening.com/hotels/-/4661803-eastin-grand-hotel-sathorn?checkin-date=2026-09-21&checkout-date=2026-09-22&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=132.65&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,https://www.tripening.com/hotels/-/4661803-eastin-grand-hotel-sathorn?checkin-date=2026-09-21&checkout-date=2026-09-22&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=132.65&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,https://www.tripening.com/hotels/-/4661803-eastin-grand-hotel-sathorn?checkin-date={checkin}&checkout-date={checkout}&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=132.65&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,slug,A,L2,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:47-07:00,2026-09-06T09:20:47-07:00,,20260906-092202-csv-fb22d95c,331087fa25d34c3f77301ac9ed672147cd705947f688a670708b271bcf5eaf4c
ChIJpYbWb8aY4jAR5PmlBlsxOoM,trivago_deals,trivago DEALS,trivago DEALS,否,H147528,upstream_adapter:trivago_deals,eastin-grand-hotel-sathorn,,https://www.trivago.deals/hotels/thailand_th_bangkok/147528_eastin-grand-hotel-sathorn?checkIn=2026-09-21&checkOut=2026-09-22&placeId=H147528&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&origin=31&priceDisplayedTotal=111.00&priceDisplayedTax=16.13&device=desktop&adults=2&children=0,https://www.trivago.deals/hotels/thailand_th_bangkok/147528_eastin-grand-hotel-sathorn?checkIn=2026-09-21&checkOut=2026-09-22&placeId=H147528&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&origin=31&priceDisplayedTotal=111.00&priceDisplayedTax=16.13&device=desktop&adults=2&children=0,https://www.trivago.deals/hotels/thailand_th_bangkok/147528_eastin-grand-hotel-sathorn?checkIn={checkin}&checkOut={checkout}&placeId=H147528&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&origin=31&priceDisplayedTotal=111.00&priceDisplayedTax=16.13&device=desktop&adults=2&children=0,slug,A,L2,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:47-07:00,2026-09-06T09:20:47-07:00,,20260906-092202-csv-fb22d95c,c11c1f032c5271cfe753a2891de9983b1f60d04fdc71d577ce8ac78a9f0e6b01
ChIJpYbWb8aY4jAR5PmlBlsxOoM,vio,Vio.com,Vio.com,否,1684129,upstream_adapter:meta_redirect,,,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-21%26checkOut%3D2026-09-22%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D1684129%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D99.45%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D1684129%2526day%253D21%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D99.45%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DQnFeIX8UUxEeMj1VChcIgUIQiAcY0AQiA1VTRCiP-vnUBlIBMhIaFekGroUaC21PZzNoZ29aMF9rKAIwgdbk1AY,https://www.vio.com/Hotel/1684129/en?currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2%3A&utm_source=gha&utm_medium=cpc&userCountry=US&profile=r2d2m73kn8&preferredRate=99.45&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1684129&day=21&month=09&year=2026&los=1&price=99.45&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=QnFeIX8UUxEeMj1VChcIgUIQiAcY0AQiA1VTRCiP-vnUBlIBMhIaFekGroUaC21PZzNoZ29aMF9rKAIwgdbk1AY&srpSearchId=2105b311-c9c9-4cd9-90c0-4c2c8628893f&srpSearchFlow=regular&isAnchor=1&anonymousId=19ccf3bd-02b9-48c2-9d44-51a9fe2be529&checkIn=2026-09-21&checkOut=2026-09-22,https://www.vio.com/Hotel/1684129/en?currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&userCountry=US&profile=r2d2m73kn8&preferredRate=99.45&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1684129&day=21&month=09&year=2026&los=1&price=99.45&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=QnFeIX8UUxEeMj1VChcIgUIQiAcY0AQiA1VTRCiP-vnUBlIBMhIaFekGroUaC21PZzNoZ29aMF9rKAIwgdbk1AY&srpSearchId=2105b311-c9c9-4cd9-90c0-4c2c8628893f&srpSearchFlow=regular&isAnchor=1&anonymousId=19ccf3bd-02b9-48c2-9d44-51a9fe2be529&checkIn={checkin}&checkOut={checkout},redirect,C,L0,,,,,,,,,,通过,已确认,待核验,T1,末级详情URL已确认,2026-09-03T20:44:48-07:00,2026-09-03T20:44:48-07:00,,20260906-092202-csv-fb22d95c,eb0a0345e290ac6cd02eb53742f00b921643443a06ef7ed2f7073f6c9087e567
ChIJpYu_YaOZ4jARJvUahcJxO0k,agoda,Agoda,Agoda,否,4220863,upstream_adapter:agoda,,,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=03&CkInMonth=09&CkInYear=2026&CkOutDay=04&campaignid=&CkOutMonth=09&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=1&PartnerCurrency=THB&hid=4220863&RoomID=25590818&masterRoomId=25590818&PriceTotal=29.78&PriceTax=4.48&PriceFee=2.53&RatePlan=bca3951a-20c3-9046-f586-819b6e1ff337&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=anZRekxkK3Fub0U2UHlVa1dRVDdLRG1CVTc1VitwK2pPS2hPTFdaTEJMNzBTWHROY2EzeWU4YTV0TDgvU2lEMnE3NHVIZFJzek82Tg&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=03&CkInMonth=09&CkInYear=2026&CkOutDay=04&campaignid=&CkOutMonth=09&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=1&PartnerCurrency=THB&hid=4220863&RoomID=25590818&masterRoomId=25590818&PriceTotal=29.78&PriceTax=4.48&PriceFee=2.53&RatePlan=bca3951a-20c3-9046-f586-819b6e1ff337&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=anZRekxkK3Fub0U2UHlVa1dRVDdLRG1CVTc1VitwK2pPS2hPTFdaTEJMNzBTWHROY2EzeWU4YTV0TDgvU2lEMnE3NHVIZFJzek82Tg&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=4220863&RoomID=25590818&masterRoomId=25590818&PriceTotal=29.78&PriceTax=4.48&PriceFee=2.53&RatePlan=bca3951a-20c3-9046-f586-819b6e1ff337&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=anZRekxkK3Fub0U2UHlVa1dRVDdLRG1CVTc1VitwK2pPS2hPTFdaTEJMNzBTWHROY2EzeWU4YTV0TDgvU2lEMnE3NHVIZFJzek82Tg&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,b4ec23f0f4d700eceda9c950a2ba16206d2b7e43be189a9c700283ce9e55bd20
ChIJpYu_YaOZ4jARJvUahcJxO0k,easemytrip,EaseMyTrip.com,EaseMyTrip.com,否,EMTHOTEL-1326554,upstream_adapter:easemytrip,,,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-1326554&checkinDay=03&checkinMonth=09&checkinYear=2026&nights=1&adlts=2&p=52.73|7.93|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-1326554&checkinDay=03&checkinMonth=09&checkinYear=2026&nights=1&adlts=2&p=52.73|7.93|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-1326554&checkinDay={checkin_day}&checkinMonth={checkin_month}&checkinYear={checkin_year}&nights={nights}&adlts=2&p=52.73|7.93|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,3616794647c84e54789a1af2aaafaf97aad97260ad1b67658f352cd44963f0cd
ChIJpYu_YaOZ4jARJvUahcJxO0k,hutchgo,hutchgo (Hutchison Travel Limited),hutchgo (Hutchison Travel Limited),否,1411294,upstream_adapter:hutchgo,,,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=03/09/2026&check_out=04/09/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1411294&tid=3405eb34-7129-4a20-9a2a-421928366a8b,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=03/09/2026&check_out=04/09/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1411294&tid=3405eb34-7129-4a20-9a2a-421928366a8b,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in={checkin_ddmmyyyy}&check_out={checkout_ddmmyyyy}&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1411294&tid=3405eb34-7129-4a20-9a2a-421928366a8b,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,222eaed84fafd316752a89319a79c393b7a1cd46596a26a9646f5d89726dcf44
ChIJpYu_YaOZ4jARJvUahcJxO0k,priceline,Priceline,Priceline,否,76618604,upstream_adapter:priceline,,,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C76618604_mapresults_1%7C20260903%7Cdesktop%7Cdefaultdate|17317038|||0%7C2%7C0|0|EN&hotelid=76618604&checkin=20260903&checkout=20260904&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=j4WJoJtRNqCPBInXUltBQFM2jr7aWmNwjAEYUpYH30iQcw9PqLBFmzPK5ApMDzEAwqjLhi5_ZyIZMuQ0W-heyB4Xj9wK8GVBK1rjLwMCSiBC1wBCspXRdIDgbFfkKJXT5IgaArTQI4XPS7VGabweFHFroKk8SYroHr1u7LfGCyQ-mWudmsjrUGCvcZaBKKCma7SmCyNU5P4jy6hIMcet3F8GZSPmYvtXsF7TBEx1-8VtbcNsdVfrJmUcs32ZKu0ytiCzcwQSWbR1cYYTlBsaiP896h9X8b3r2xN2k4jqmckx_bcNivD5u2rQdcNHtJZzjBaWMNjxt0Rp0zs7mr0ItrEWIBjSHPRGyTklTGEeSG43e6nTViDAbevTFp-3ewtr9kk0z6Kyc2cwEjsXUsZFbZlmtW2nZgUNI0TD5KAagavJMU_tOHjfJQqkDumJ8Kwpn8adzC1pcVBQU0aIyV2nT-GZFOTZCzAJ9Fwbbn4WMA76QvP4QFor0DRsHmxmcN_z&dblcnt=true&hc=1&pdtax=5.09&pdf=2.87&pdt=36.83&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C76618604_mapresults_1%7C20260903%7Cdesktop%7Cdefaultdate|17317038|||0%7C2%7C0|0|EN&hotelid=76618604&checkin=20260903&checkout=20260904&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=j4WJoJtRNqCPBInXUltBQFM2jr7aWmNwjAEYUpYH30iQcw9PqLBFmzPK5ApMDzEAwqjLhi5_ZyIZMuQ0W-heyB4Xj9wK8GVBK1rjLwMCSiBC1wBCspXRdIDgbFfkKJXT5IgaArTQI4XPS7VGabweFHFroKk8SYroHr1u7LfGCyQ-mWudmsjrUGCvcZaBKKCma7SmCyNU5P4jy6hIMcet3F8GZSPmYvtXsF7TBEx1-8VtbcNsdVfrJmUcs32ZKu0ytiCzcwQSWbR1cYYTlBsaiP896h9X8b3r2xN2k4jqmckx_bcNivD5u2rQdcNHtJZzjBaWMNjxt0Rp0zs7mr0ItrEWIBjSHPRGyTklTGEeSG43e6nTViDAbevTFp-3ewtr9kk0z6Kyc2cwEjsXUsZFbZlmtW2nZgUNI0TD5KAagavJMU_tOHjfJQqkDumJ8Kwpn8adzC1pcVBQU0aIyV2nT-GZFOTZCzAJ9Fwbbn4WMA76QvP4QFor0DRsHmxmcN_z&dblcnt=true&hc=1&pdtax=5.09&pdf=2.87&pdt=36.83&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|76618604_mapresults_1|20260903|desktop|defaultdate|17317038|||0|2|0|0|EN&hotelid=76618604&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=j4WJoJtRNqCPBInXUltBQFM2jr7aWmNwjAEYUpYH30iQcw9PqLBFmzPK5ApMDzEAwqjLhi5_ZyIZMuQ0W-heyB4Xj9wK8GVBK1rjLwMCSiBC1wBCspXRdIDgbFfkKJXT5IgaArTQI4XPS7VGabweFHFroKk8SYroHr1u7LfGCyQ-mWudmsjrUGCvcZaBKKCma7SmCyNU5P4jy6hIMcet3F8GZSPmYvtXsF7TBEx1-8VtbcNsdVfrJmUcs32ZKu0ytiCzcwQSWbR1cYYTlBsaiP896h9X8b3r2xN2k4jqmckx_bcNivD5u2rQdcNHtJZzjBaWMNjxt0Rp0zs7mr0ItrEWIBjSHPRGyTklTGEeSG43e6nTViDAbevTFp-3ewtr9kk0z6Kyc2cwEjsXUsZFbZlmtW2nZgUNI0TD5KAagavJMU_tOHjfJQqkDumJ8Kwpn8adzC1pcVBQU0aIyV2nT-GZFOTZCzAJ9Fwbbn4WMA76QvP4QFor0DRsHmxmcN_z&dblcnt=true&hc=1&pdtax=5.09&pdf=2.87&pdt=36.83&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,68e458cb286851acaeffda78c39c9d872aadeb257072f614a2e6bd33082d7430
ChIJpYu_YaOZ4jARJvUahcJxO0k,trip,Trip.com,Trip.com,否,9974264,upstream_adapter:trip,,359,https://us.trip.com/hotels/redirect?hotelid=9974264&city=359&shoppingid=MAHq4BWnh_k4&adult=2&children=0&ages=&checkin=2026-09-03&checkout=2026-09-04&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_9974264_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny5WKSYBJi4mCUsub493L6ZVaL34IBHDMYfzx-wLKDkeki49kzIODi8JCxWmSd-8MqD4cXjDcPzKxbwMK4kDUNBJYFO0jx-Dp6FJo4hedlxGebKDBqrHnw5AqbB2MQm5OphYurYZQMF3OIh5Pgj-6bk0IFT9lLMYcGuyg-EZE9-fS-lEMSa2qebmhwxifRLkYmD8ZVjAyfGPmRDYw3M53ExGgIAOFdmQStAAAA]fgt[1]&br=48.96&tf=7.36&display=exavg&locale=en_us&crn=1&roomid=1516631294&allianceid=15214&sid=1209572,https://us.trip.com/hotels/redirect?hotelid=9974264&city=359&shoppingid=MAHq4BWnh_k4&adult=2&children=0&ages=&checkin=2026-09-03&checkout=2026-09-04&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_9974264_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny5WKSYBJi4mCUsub493L6ZVaL34IBHDMYfzx-wLKDkeki49kzIODi8JCxWmSd-8MqD4cXjDcPzKxbwMK4kDUNBJYFO0jx-Dp6FJo4hedlxGebKDBqrHnw5AqbB2MQm5OphYurYZQMF3OIh5Pgj-6bk0IFT9lLMYcGuyg-EZE9-fS-lEMSa2qebmhwxifRLkYmD8ZVjAyfGPmRDYw3M53ExGgIAOFdmQStAAAA]fgt[1]&br=48.96&tf=7.36&display=exavg&locale=en_us&crn=1&roomid=1516631294&allianceid=15214&sid=1209572,https://us.trip.com/hotels/redirect?hotelid=9974264&city=359&shoppingid=MAHq4BWnh_k4&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_9974264_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny5WKSYBJi4mCUsub493L6ZVaL34IBHDMYfzx-wLKDkeki49kzIODi8JCxWmSd-8MqD4cXjDcPzKxbwMK4kDUNBJYFO0jx-Dp6FJo4hedlxGebKDBqrHnw5AqbB2MQm5OphYurYZQMF3OIh5Pgj-6bk0IFT9lLMYcGuyg-EZE9-fS-lEMSa2qebmhwxifRLkYmD8ZVjAyfGPmRDYw3M53ExGgIAOFdmQStAAAA]fgt[1]&br=48.96&tf=7.36&display=exavg&locale=en_us&crn=1&roomid=1516631294&allianceid=15214&sid=1209572,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,8bce3e7f7e3e371936be5748fe62761b3a4153064dffdff91299b71480075a01
