sourceId,sourceType,sourceName,relationType,targetId,targetType,targetName,seq,direction,isTerminal,routeId,role,propertiesJson
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_f4a21300799d4cba4bb7,TransitStop,新瑞商业中心,9,,,transitroute_bus_5b380760a8b2233f51ac,,"{""routeId"":""transitroute_bus_5b380760a8b2233f51ac"",""seq"":9}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_a8f9af80d5cfe1553857,TransitStop,八匹马(北),12,,,transitroute_bus_9f4df23f824bffbbeebf,,"{""routeId"":""transitroute_bus_9f4df23f824bffbbeebf"",""seq"":12}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_474016f7d7d30ef6ac3a,TransitStop,观山西路首末站2,14,,,transitroute_bus_693e464a8b32d5367a7e,,"{""routeId"":""transitroute_bus_693e464a8b32d5367a7e"",""seq"":14}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_a8f9af80d5cfe1553857,TransitStop,八匹马(北),14,,,transitroute_bus_02a53b9eabcbd7789fae,,"{""routeId"":""transitroute_bus_02a53b9eabcbd7789fae"",""seq"":14}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_a8f9af80d5cfe1553857,TransitStop,八匹马(北),14,,,transitroute_bus_1af062fb9b5d5f818c67,,"{""routeId"":""transitroute_bus_1af062fb9b5d5f818c67"",""seq"":14}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_a8f9af80d5cfe1553857,TransitStop,八匹马(北),14,,,transitroute_bus_2c12e6e53ca8316d0d34,,"{""routeId"":""transitroute_bus_2c12e6e53ca8316d0d34"",""seq"":14}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_f4a21300799d4cba4bb7,TransitStop,新瑞商业中心,23,,,transitroute_bus_e002609cbeb6f942ef4d,,"{""routeId"":""transitroute_bus_e002609cbeb6f942ef4d"",""seq"":23}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_f4a21300799d4cba4bb7,TransitStop,新瑞商业中心,25,,,transitroute_bus_e1b10714d7ebc5646f65,,"{""routeId"":""transitroute_bus_e1b10714d7ebc5646f65"",""seq"":25}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_f4a21300799d4cba4bb7,TransitStop,新瑞商业中心,26,,,transitroute_bus_a3bde7593dff304f6e84,,"{""routeId"":""transitroute_bus_a3bde7593dff304f6e84"",""seq"":26}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_4d339899d56719a80db3,TransitStop,观山西路,28,,,transitroute_bus_f791d2fb3c8533df4470,,"{""routeId"":""transitroute_bus_f791d2fb3c8533df4470"",""seq"":28}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_f4a21300799d4cba4bb7,TransitStop,新瑞商业中心,29,,,transitroute_bus_69b5f32f6ccf6f02d98c,,"{""routeId"":""transitroute_bus_69b5f32f6ccf6f02d98c"",""seq"":29}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,NextStop,transitstop_bus_a8f9af80d5cfe1553857,TransitStop,八匹马(北),34,,,transitroute_bus_4c79b429d18ff75bea8a,,"{""routeId"":""transitroute_bus_4c79b429d18ff75bea8a"",""seq"":34}"
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,REF_SPATIAL_FACILITY,transitfacility_amap_BV10285097,TransitFacility,黎阳家园(公交站),,,,,,{}
transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_2a4df140bcba5fb686c7,TransitStop,高寨河,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2a4df140bcba5fb686c7,TransitStop,高寨河,NextStop,transitstop_bus_87fff1921ad9129ba099,TransitStop,猴樟王公园,4,,,transitroute_bus_0d78b2a6c6854db1d0b7,,"{""routeId"":""transitroute_bus_0d78b2a6c6854db1d0b7"",""seq"":4}"
transitstop_bus_2a4df140bcba5fb686c7,TransitStop,高寨河,NextStop,transitstop_bus_87fff1921ad9129ba099,TransitStop,猴樟王公园,10,,,transitroute_bus_2dbb9617836c0454a3c6,,"{""routeId"":""transitroute_bus_2dbb9617836c0454a3c6"",""seq"":10}"
transitstop_bus_2a4df140bcba5fb686c7,TransitStop,高寨河,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_2a4df140bcba5fb686c7,TransitStop,高寨河,REF_SPATIAL_FACILITY,transitfacility_amap_BV10609946,TransitFacility,高寨河(公交站),,,,,,{}
transitstop_bus_2a4df140bcba5fb686c7,TransitStop,高寨河,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_2a4e64fdb77fbbcdd9a5,TransitStop,邮电大楼,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2a4e64fdb77fbbcdd9a5,TransitStop,邮电大楼,NextStop,transitstop_bus_708b255c54944008d406,TransitStop,新路口,1,,,transitroute_bus_1fb89124868013705edf,,"{""routeId"":""transitroute_bus_1fb89124868013705edf"",""seq"":1}"
transitstop_bus_2a4e64fdb77fbbcdd9a5,TransitStop,邮电大楼,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_2a4e64fdb77fbbcdd9a5,TransitStop,邮电大楼,REF_SPATIAL_FACILITY,transitfacility_amap_BV10284657,TransitFacility,邮电大楼(公交站),,,,,,{}
transitstop_bus_2a4e64fdb77fbbcdd9a5,TransitStop,邮电大楼,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_2a59fd71b25df22cef53,TransitStop,开心蘑菇城,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2a59fd71b25df22cef53,TransitStop,开心蘑菇城,NextStop,transitstop_bus_11d607b522dad47e3969,TransitStop,中天未来方舟,8,,,transitroute_bus_1bfaae042bc8e1c97ace,,"{""routeId"":""transitroute_bus_1bfaae042bc8e1c97ace"",""seq"":8}"
transitstop_bus_2a59fd71b25df22cef53,TransitStop,开心蘑菇城,NextStop,transitstop_bus_6a5f9d16364bede1c233,TransitStop,崇义南路,14,,,transitroute_bus_6b1f273f363ea84bee9b,,"{""routeId"":""transitroute_bus_6b1f273f363ea84bee9b"",""seq"":14}"
transitstop_bus_2a59fd71b25df22cef53,TransitStop,开心蘑菇城,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitstop_bus_2a59fd71b25df22cef53,TransitStop,开心蘑菇城,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_2a59fd71b25df22cef53,TransitStop,开心蘑菇城,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,NextStop,transitstop_bus_9019eb5a61ea796302aa,TransitStop,石林西路,4,,,transitroute_bus_abb07d7c53cacb9764b8,,"{""routeId"":""transitroute_bus_abb07d7c53cacb9764b8"",""seq"":4}"
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,NextStop,transitstop_bus_9019eb5a61ea796302aa,TransitStop,石林西路,4,,,transitroute_bus_d6183967daba5fd504a5,,"{""routeId"":""transitroute_bus_d6183967daba5fd504a5"",""seq"":4}"
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,NextStop,transitstop_bus_9019eb5a61ea796302aa,TransitStop,石林西路,5,,,transitroute_bus_6f06e465f8b0af552946,,"{""routeId"":""transitroute_bus_6f06e465f8b0af552946"",""seq"":5}"
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,NextStop,transitstop_bus_9019eb5a61ea796302aa,TransitStop,石林西路,7,,,transitroute_bus_25d40f30cafc76e5ab81,,"{""routeId"":""transitroute_bus_25d40f30cafc76e5ab81"",""seq"":7}"
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,REF_SPATIAL_FACILITY,transitfacility_amap_BV09305021,TransitFacility,招呼站(公交站),,,,,,{}
transitstop_bus_2a9b94fa2f2dce5f776d,TransitStop,招呼站,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,NextStop,transitstop_bus_8b39773d3ed09e6fd83e,TransitStop,同城南路,15,,,transitroute_bus_4035ab82e73081775097,,"{""routeId"":""transitroute_bus_4035ab82e73081775097"",""seq"":15}"
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,NextStop,transitstop_bus_c3c4c420bb48ae3150ae,TransitStop,新阳关,20,,,transitroute_bus_a0ac63d3d8f8e00f3837,,"{""routeId"":""transitroute_bus_a0ac63d3d8f8e00f3837"",""seq"":20}"
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,NextStop,transitstop_bus_dc91bd91028b0bdcea23,TransitStop,阳关大道(中),20,,,transitroute_bus_2ea71895ada122136fb8,,"{""routeId"":""transitroute_bus_2ea71895ada122136fb8"",""seq"":20}"
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,REF_LOCATED_IN_ADMIN_AREA,admin_520115,AdminArea,观山湖区,,,,,,{}
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_2aa3434d004f576faa7d,TransitStop,轨道新寨站,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_2aaa2df719bb25eff6ea,TransitStop,青年路,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2aaa2df719bb25eff6ea,TransitStop,青年路,NextStop,transitstop_bus_c2fe21f55b128588b646,TransitStop,油榨街,10,,,transitroute_bus_2b6eef0c0475ec1362be,,"{""routeId"":""transitroute_bus_2b6eef0c0475ec1362be"",""seq"":10}"
transitstop_bus_2aaa2df719bb25eff6ea,TransitStop,青年路,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitstop_bus_2aaa2df719bb25eff6ea,TransitStop,青年路,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_2aaa2df719bb25eff6ea,TransitStop,青年路,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_2ac45e291585e98e6d86,TransitStop,贵大南苑,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2ac45e291585e98e6d86,TransitStop,贵大南苑,NextStop,transitstop_bus_181db52c1b70e383f64f,TransitStop,阳光水乡,16,,,transitroute_bus_def39f5a03abeb701e25,,"{""routeId"":""transitroute_bus_def39f5a03abeb701e25"",""seq"":16}"
transitstop_bus_2ac45e291585e98e6d86,TransitStop,贵大南苑,NextStop,transitstop_bus_31020bdeb4985fd03ed1,TransitStop,花溪行政中心,26,,,transitroute_bus_9ddea1603ddc89b50b84,,"{""routeId"":""transitroute_bus_9ddea1603ddc89b50b84"",""seq"":26}"
transitstop_bus_2ac45e291585e98e6d86,TransitStop,贵大南苑,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_2ac45e291585e98e6d86,TransitStop,贵大南苑,REF_SPATIAL_FACILITY,transitfacility_amap_BV11648912,TransitFacility,贵大南苑(公交站),,,,,,{}
transitstop_bus_2ac45e291585e98e6d86,TransitStop,贵大南苑,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_2b06e42f0837aab67514,TransitStop,沙文立交(南),COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2b06e42f0837aab67514,TransitStop,沙文立交(南),NextStop,transitstop_bus_cfa9ccc0c3d449b0e601,TransitStop,沙子哨南街,1,,,transitroute_bus_04c350a6d500392f5512,,"{""routeId"":""transitroute_bus_04c350a6d500392f5512"",""seq"":1}"
transitstop_bus_2b06e42f0837aab67514,TransitStop,沙文立交(南),REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitstop_bus_2b06e42f0837aab67514,TransitStop,沙文立交(南),SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_2b06e42f0837aab67514,TransitStop,沙文立交(南),SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_2b080fd26dc3fb8cb72a,TransitStop,太阳湖,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2b080fd26dc3fb8cb72a,TransitStop,太阳湖,NextStop,transitstop_bus_700257b76091191a2830,TransitStop,沙农,6,,,transitroute_bus_2dbb9617836c0454a3c6,,"{""routeId"":""transitroute_bus_2dbb9617836c0454a3c6"",""seq"":6}"
transitstop_bus_2b080fd26dc3fb8cb72a,TransitStop,太阳湖,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitstop_bus_2b080fd26dc3fb8cb72a,TransitStop,太阳湖,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_2b080fd26dc3fb8cb72a,TransitStop,太阳湖,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_2b0bb383e06a3ceb472e,TransitStop,大营坡,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2b0bb383e06a3ceb472e,TransitStop,大营坡,NextStop,transitstop_bus_37509aed0b463691ee43,TransitStop,省二医,8,,,transitroute_bus_8c8587ea560e8179459c,,"{""routeId"":""transitroute_bus_8c8587ea560e8179459c"",""seq"":8}"
transitstop_bus_2b0bb383e06a3ceb472e,TransitStop,大营坡,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_2b0bb383e06a3ceb472e,TransitStop,大营坡,REF_SPATIAL_FACILITY,transitfacility_amap_BV11137439,TransitFacility,大营坡(公交站),,,,,,{}
transitstop_bus_2b0bb383e06a3ceb472e,TransitStop,大营坡,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_2b1d218e3c353bfe0e51,TransitStop,凤来仪,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_2b1d218e3c353bfe0e51,TransitStop,凤来仪,NextStop,transitstop_bus_0a416524ffde65920950,TransitStop,新天建材城,1,,,transitroute_bus_f69d039dc5bec0080a7c,,"{""routeId"":""transitroute_bus_f69d039dc5bec0080a7c"",""seq"":1}"
