id,name,shortName,type,sourceMode,basicFare,isTouristLine,operator,lineCode,evidenceStatus,directionCount,servedStopCount,operators,coverageStatus,qualityStatus,qualityNotes,completenessStatus,dataStatus,sourceUrl,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitline_bus_8ffb977456ca03726fea,花溪18路2号线,花溪18路2号线,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,2,32,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:花溪18路2号线""]",,,needs_review,55c07db51abd4553643988145be77b1bb806d1037de763672df167769b62fcce,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_da02ac0e27102391bf68,花溪24路,花溪24路,公交,公交,2,否,,,NOT_RECHECKED_DAILY_LIMIT,2,14,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:花溪24路""]",,,needs_review,04587ea63f49fbed370e59678f8a5bb38d2908d4fb67e1c4dbcf91f17645f494,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_ab6eb15296c689c0408f,观山3路,观山3路,公交,公交,2,否,贵阳公交集团,,NOT_RECHECKED_DAILY_LIMIT,2,52,"[""贵阳公交集团""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:观山3路""]",,,needs_review,4bc5e0084314ccb0b558d8e1f062f49c55ea3968b306fc2c798126286408a71a,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_66e58954eb41e06a9eb3,观山3路高峰车,观山3路高峰车,公交,公交,0,否,贵阳市公共交通（集团）有限公司,,NOT_RECHECKED_DAILY_LIMIT,1,21,"[""贵阳市公共交通（集团）有限公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:观山3路高峰车""]",,,needs_review,e0068442fcb160fd129c429d77c568659678ca83653acca89b5411c30d521b75,2026-05-18,2026-05-18,2026-05-18,1,,
transitline_bus_542a181c97a7bbf95dbb,观山7路,观山7路,公交,公交,2,否,贵阳公交集团金阳客运分公司,,NOT_RECHECKED_DAILY_LIMIT,2,63,"[""贵阳公交集团金阳客运分公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仍需用现行API或运营公告确认；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""operators:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""operator:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:观山7路""]",,,needs_review,9a08b3dbadd9f7b3999c1d8fc49fa7da4b5598dc19339e29fb30705229ca3f22,2026-05-12,2026-05-12,2026-05-12,2,,
transitline_bus_e353c4959dad15a715c5,观山8路,观山8路,公交,公交,2,否,贵阳公交集团,,NOT_RECHECKED_DAILY_LIMIT,2,48,"[""贵阳公交集团""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:观山8路""]",,,needs_review,6d64091312b7c0f9ddb05bdab254ac4fd2791e17c1dbc9eb8dd6026bd4b4087b,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_6e784a84a7712c2e83b9,观山湖269路,观山湖269路,公交,公交,2,否,贵阳公交集团,,NOT_RECHECKED_DAILY_LIMIT,2,52,"[""贵阳公交集团"",""贵阳市公共交通(集团)有限公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仍需用现行API或运营公告确认；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""operators:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""operator:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:观山湖269路""]",,,needs_review,bdd72d029e5a07e8168d8186d3e1a9dc34b55c829b6efd6801627b147921c521,2026-05-12,2026-05-12,2026-05-12,2,,
transitline_bus_86394a8db923e12744d1,观山湖-市区夜间专线,观山湖-市区夜间专线,公交,公交,5,否,,,NOT_RECHECKED_DAILY_LIMIT,2,14,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:观山湖-市区夜间专线""]",,,needs_review,6bdcd39162aac9b95a5b35735c3bad0188fa6e679787ed3cb5e5d7ad42e53fac,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_42a25b9020c7835a13f5,贵安5路,贵安5路,公交,公交,4,否,贵阳贵安新区公交客运公司,,NOT_RECHECKED_DAILY_LIMIT,2,72,"[""贵阳贵安新区公交客运公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:贵安5路""]",,,needs_review,b3f88824880cd17c755555bec7093adbbfb39cfc6c720f57b99dd224234a9af1,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_0efebc0c7588ac752704,贵安6路,贵安6路,公交,公交,2,否,贵州贵安新区旅游文化投资有限公司,,NOT_RECHECKED_DAILY_LIMIT,2,38,"[""贵州贵安新区旅游文化投资有限公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:贵安6路""]",,,needs_review,2fecefb0b8612013ddab6931999e0706d389e6e78f50462246b926da422cd7a5,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_158c6b25900bfef69bf8,贵安8路,贵安8路,公交,公交,3,否,,,NOT_RECHECKED_DAILY_LIMIT,2,49,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:贵安8路""]",,,needs_review,fc497ef8e24665d2c75c9968d2c1f4343d58324a55713d4b0c94d833fdf9a7ce,2026-05-18,2026-05-18,2026-05-18,2,,
