id,name,type,sourceMode,hasShelter,sourcePlaceId,amapPoiId,address,province,city,district,adcode,coordinateSystem,servedLineCount,servedDirectionCount,routeShortNames,coordinateSource,coordinateMethod,qualityStatus,qualityNotes,dataStatus,sourceUrl,sourceCoordinateText,spatialFacility,locatedInAdminArea,latitude,longitude,h3Index,h3IndexCoarse,geoPrecision,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitstop_bus_d392746e7f1fcca7961d,站前广场,公交,公交站,,bus:50202d99dc6f6b29,bus:50202d99dc6f6b29,,贵州省,贵阳,,,GCJ02,1,1,"[""观山7路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520115,26.597269,106.579961,89400c396d7ffff,87400c396ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:50202d99dc6f6b29"",""amap:bus:50202d99dc6f6b29""]",,,needs_review,ea83755b725b92e2b9bddd230d6b81d6c6a73527aa2a9055cd35dcec42727d29,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_6944685013e628d2ea28,站前广场,公交,公交站,,BV09183267,BV09183267,,贵州省,贵阳,,,GCJ02,8,8,"[""219路"",""227路"",""246路"",""602路"",""688路"",""702路"",""B224路"",""观山3路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,,,admin_520115,26.597244,106.580341,89400c396d3ffff,87400c396ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:ce499ddbb54776d9"",""amap:BV09183267""]",,,needs_review,3061a93b01bc657d6a8a774ecf6c77423208a01d55108b7490f0d3d72aca43ec,2026-09-07,2026-09-07,2026-09-07,16,,
transitstop_bus_3a767d2723c19027da5f,竹林村,公交,公交站,,BV10285410,BV10285410,,贵州省,贵阳,,,,2,2,"[""255路"",""B267路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.477291;longitude=106.662474;coordinateSystem=GCJ02,transitfacility_amap_BV10285410,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:1b43307b12a8fd27"",""amap:BV10285410""]",,,needs_review,234fbf303deb1f026f7d0c7eb5dae714435ae3675a37dc3b37ddfaa25bbf1360,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_bus_ed3eda31d8680db28f18,竹林村,公交,公交站,,BV10285410,BV10285410,,贵州省,贵阳,,,,2,2,"[""255路"",""B267路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.481995;longitude=106.662537;coordinateSystem=GCJ02,transitfacility_amap_BV10285410,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:b59a309acf29dfac"",""amap:BV10285410""]",,,needs_review,afc8f6aa99353eef41271fcc8cf9614cf0ba0bf5388a220b31449575a56fa2f1,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_bus_442d8d991703286a3d8f,筑城广场,公交,公交站,,BV11255150,BV11255150,,贵州省,贵阳,,,GCJ02,1,1,"[""原味小镇·醉美偏坡旅游公交专线""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520102,26.56944,106.712166,89400c0f13bffff,87400c0f1ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:925c7b904f0e85b914"",""amap:BV11255150""]",,,needs_review,dbe142ba1fd73ec0d928d208c7946b6d87d3e3b49d143d73d0be392911de03fc,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_2c4b7f1060ea5f12d575,筑城广场,公交,公交站,,BV11255150,BV11255150,,贵州省,贵阳,,,GCJ02,1,1,"[""原味小镇·醉美偏坡旅游公交专线""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520102,26.57059,106.713247,89400c0f177ffff,87400c0f1ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:c269adfb65226ba84a"",""amap:BV11255150""]",,,needs_review,ac66c6626abb5b80c377b95fdf99a5f23ea11c211aba867bfb954fec9e9f639a,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_554fda3f8d40c6a7206d,管田,公交,公交站,,BV11443274,BV11443274,,贵州省,贵阳,,,,1,1,"[""506路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,latitude=27.122405;longitude=106.728069;coordinateSystem=GCJ02,transitfacility_amap_BV11443274,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:9303336d4b46902adf"",""amap:BV11443274""]",,,needs_review,c3ed1c78ee86b0c38c5e6a4d002a0c5ca2f12890cbb275341a415202703a40fa,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_39210d4f2cfd96e24656,管田,公交,公交站,,BV11443274,BV11443274,,贵州省,贵阳,,,,1,1,"[""506路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,latitude=27.121978;longitude=106.728135;coordinateSystem=GCJ02,transitfacility_amap_BV11443274,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:3c0f7dafa4b441190a"",""amap:BV11443274""]",,,needs_review,aa5ce7560a41921be448d334c98a1dd8fa17b866ca37a5231534b75a8e16571f,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_a18c09e692876fe93139,箭道街路口,公交,公交站,,BV10284600,BV10284600,,贵州省,贵阳,,,,1,1,"[""18路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.567179;longitude=106.712349;coordinateSystem=GCJ02,transitfacility_amap_BV10284600,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:04b86fe702f47f46"",""amap:BV10284600""]",,,needs_review,a1d73478978984b2628bd0a551d060bc475dde234433b0fe3062a0dfc11913c5,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_7fd159d4270950c4c17a,箭道街路口,公交,公交站,,BV10284600,BV10284600,,贵州省,贵阳,,,,3,3,"[""6路"",""18路"",""78路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.56702;longitude=106.713177;coordinateSystem=GCJ02,transitfacility_amap_BV10284600,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:9ceecb625810aedb"",""amap:BV10284600""]",,,needs_review,cbf8c5362145df0d8af18fd341e68359e989de8aab91517f6c0e42c9703eb173,2026-09-07,2026-09-07,2026-09-07,6,,
