酒店ID,Google地点ID,Google地图要素ID,Google_CID,酒店名称,Google原始类别,住宿类型,酒店星级,评分,评价数量,价格范围,完整地址,纬度,经度,曼谷区代码,曼谷区中文名,曼谷区英文名,曼谷区泰文名,行政范围核验,营业状态,营业时间,入住时间,退房时间,电话,官方网站,位置代码,无障碍信息,设施与服务,图片链接,Google地图链接,发现查询,数据来源,采集时间,酒店中文名,酒店英文名,酒店泰文名,官网主域名,热度等级,整理批次ID,记录哈希
ChIJd71ZYm6Z4jARMy3Xlpwt4zQ,ChIJd71ZYm6Z4jARMy3Xlpwt4zQ,0x30e2996e6259bd77:0x34e32d9c96d72d33,3810939860254403891,โรงแรม โฮม & การ์เด้นท์,hotel,酒店,,,,,"16 ซอย 3 สามเสน Khwaeng Wat Sam Phraya, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.765643599999999,100.4983243,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=3810939860254403891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรม โฮม & การ์เด้นท์,,B,20260907-003922-csv-f52bd5d0,20b8083a0bc6e501aca8050735852e1ae82fb6e0c08f689a93737982f93dd2bf
ChIJ6-LqgxSZ4jAR-Qer9LuO1w8,ChIJ6-LqgxSZ4jAR-Qer9LuO1w8,0x30e2991483eae2eb:0xfd78ebbf4ab07f9,1141537968476588025,โรงแรมคิงส์พาเลซ,hotel,宾馆,,,,,"Wat Bowon Niwet, Phra Nakhon, Bangkok 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=1141537968476588025&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมคิงส์พาเลซ,,B,20260907-003922-csv-f52bd5d0,8f85a48b6a15ff30d324dbc1bb94ef4f4a8c65223b8cbcb7efe6b8b6f6d1c926
ChIJ0enlFQCZ4jARipIZ1FmY15g,ChIJ0enlFQCZ4jARipIZ1FmY15g,0x30e2990015e5e9d1:0x98d79859d419928a,11013438925335794314,โรงแรมชั่วคราว,hostel,青年旅舍,,,,,"曼谷都会区 Phra Nakhon, 曼谷 Banglamphu QG42+GPJ邮政编码: 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=11013438925335794314&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมชั่วคราว,,B,20260907-003922-csv-f52bd5d0,73a33b078779e87f308deba7dbdd7790f3cc863db3a5c50e2434640651867e1f
ChIJq7nXCyGZ4jARqrh5kN41uHs,ChIJq7nXCyGZ4jARqrh5kN41uHs,0x30e299210bd7b9ab:0x7bb835de9079b8aa,8914934692402804906,โรงแรมซินไต้ตรง,hotel,宾馆,,,,,"PGQ6+Q3W, Thanon Phat Sai, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100",13.739477599999999,100.5102041,1013,三攀他旺县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sCIABIhAGbzaquDWLeWf7xw4AASUB!2e10!4m2!3m1!1s0x30e299210bd7b9ab:0x7bb835de9079b8aa,https://maps.google.com/?cid=8914934692402804906&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,,โรงแรมซินไต้ตรง,,B,20260907-003922-csv-f52bd5d0,d402774ffb092390f0c27a45b1f4772c595d15ae8f25a670a4f00f7c845b1c69
ChIJ3eJxqRKZ4jAR8ABpXSHWoBA,ChIJ3eJxqRKZ4jAR8ABpXSHWoBA,0x30e29912a971e2dd:0x10a0d6215d6900f0,1198192939669979376,โรงแรมดั้งเดิม อิน เดอะปาร์ค,hotel,酒店,,,,,"77 Thanon Ratchadamnoen Klang, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7585734,100.4960875,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF5W+CC,,,,https://maps.google.com/?cid=1198192939669979376&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมดั้งเดิม อิน เดอะปาร์ค,,B,20260907-003922-csv-f52bd5d0,4fe05237c1b95434c4217865cab121c3eb4b0892cca4723ed7b8051cfb7558e5
ChIJIwsQewCZ4jARBzMYU5QpuZQ,ChIJIwsQewCZ4jARBzMYU5QpuZQ,0x30e299007b100b23:0x94b9299453183307,10716642505330799367,โรงแรมนิววังทอง,hotel,宾馆,,,,,"304 304/1 Soi Sirichai 2, Khwaeng Samran Rat, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7510716,100.5036962,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG23+CF,,,,https://maps.google.com/?cid=10716642505330799367&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,,โรงแรมนิววังทอง,,B,20260907-003922-csv-f52bd5d0,53fb474bf11904c08e39c24b777e98ff85a7d970533662e998257b2e1c242887
ChIJA62XcwCZ4jARSxlO9BYr4PU,ChIJA62XcwCZ4jARSxlO9BYr4PU,0x30e299007397ad03:0xf5e02b16f44e194b,17717208311663565131,โรงแรมบางกอกน้อย,hotel,酒店,,,,,"10 ซอย สมเด็จพระปิ่นเกล้า 1 Khwaeng Arun Amarin, Khet Bangkok Noi, Krung Thep Maha Nakhon 10700",13.7622168,100.48682219999999,1020,曼谷蓮縣,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF6P+VP,,,,https://maps.google.com/?cid=17717208311663565131&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมบางกอกน้อย,,B,20260907-003922-csv-f52bd5d0,2173ccdca1522c953718c3de5eb447e2085eaaa5062474434b997a8f9b4398da
ChIJ6-LqgxSZ4jARUu9DobjkxjE,ChIJ6-LqgxSZ4jARUu9DobjkxjE,0x30e2991483eae2eb:0x31c6e4b8a143ef52,3586805634877878098,โรงแรมสำราญเพลส,hotel,宾馆,,,,,"Wat Bowon Niwet, Phra Nakhon, Bangkok 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,+66 2 611 1245,http://www.samran.com/,,,,,https://maps.google.com/?cid=3586805634877878098&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมสำราญเพลส,samran.com,B,20260907-003922-csv-f52bd5d0,3dd16ba2f79ec5a703017e14ca0b60af00e74300a88370579660ec5e718c88a6
ChIJ5xamJgCZ4jARarCcCOqbMmg,ChIJ5xamJgCZ4jARarCcCOqbMmg,0x30e2990026a616e7:0x68329bea089cb06a,7508234958249177194,โรงแรมเมอร์เคียว,hotel,宾馆,,,,,"曼谷都会区 Phra Nakhon, 曼谷 Banglamphu QG42+GPJ邮政编码: 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=7508234958249177194&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมเมอร์เคียว,,B,20260907-003922-csv-f52bd5d0,2842d9ba8b0e8c1efadc0f51c6f7cb598702cf7c5a835be51d5748e5bded6370
ChIJt4NKtRKZ4jAR96Yp13oq9to,ChIJt4NKtRKZ4jAR96Yp13oq9to,0x30e29912b54a83b7:0xdaf62a7ad729a6f7,15777845051623319287,โรงแรมเรนโบว์ถนนข้าวสาร,hotel,宾馆,,,,,"QF5W+GVR, Thanon Khao San, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7588692,100.4971554,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=15777845051623319287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,,โรงแรมเรนโบว์ถนนข้าวสาร,,B,20260907-003922-csv-f52bd5d0,59ecb9acbb00afae98c2c7fcd405066280351dbb0f7224cdea5ebc1bd17ee7f0
ChIJ6-LqgxSZ4jAR-CTAhbV1W2g,ChIJ6-LqgxSZ4jAR-CTAhbV1W2g,0x30e2991483eae2eb:0x685b75b585c024f8,7519733425318667512,โรงแรมเลิศธาณี,hotel,宾馆,,,,,"Wat Bowon Niwet, Phra Nakhon, Bangkok 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=7519733425318667512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โรงแรมเลิศธาณี,,B,20260907-003922-csv-f52bd5d0,4c7bad30e9090cc8babd2c20fdb36560b3f050736a279fa23a78509cadca3938
ChIJtdbwPhuZ4jARY6DaYJCHJ54,ChIJtdbwPhuZ4jARY6DaYJCHJ54,0x30e2991b3ef0d6b5:0x9e27879060daa063,11396226436254310499,โลกใบใหญ่ของดาว,lodging,住宿,,,,,"曼谷都会区 Phra Nakhon, 曼谷 Banglamphu QG42+GPJ邮政编码: 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=11396226436254310499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,โลกใบใหญ่ของดาว,,B,20260907-003922-csv-f52bd5d0,f878bf29b81c7137902dcab13c07adda7c557ca56840add1a4aa79f8899e8ba0
ChIJcSDAnBSZ4jARkotaCGCiUsk,ChIJcSDAnBSZ4jARkotaCGCiUsk,0x30e299149cc02071:0xc952a260085a8b92,14506835883054500754,ไทยโฮเต็ล,hotel,酒店,,,,,"78 Prachathipatai Rd, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.762304499999999,100.5042101,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=14506835883054500754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,ไทยโฮเต็ล,,B,20260907-003922-csv-f52bd5d0,4bb592a9e8e3c624adbe63f865ad20eb60d1c600d76cc71923884b7f86534005
ChIJ1e8ETm2Z4jARbL8AGpMoZaI,ChIJ1e8ETm2Z4jARbL8AGpMoZaI,0x30e2996d4e04efd5:0xa26528931a00bf6c,11701803819053662060,ไพรเวซี่,resort_hotel,度假酒店,,,,,"86 Thanon Khao San, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7593655,100.49660019999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF5W+PJ,,,,https://maps.google.com/?cid=11701803819053662060&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,ไพรเวซี่,,B,20260907-003922-csv-f52bd5d0,1d0e9f99be4939682815a276be99b2f8983c4fb8751e405f3226d4f0baaf9bd9
ChIJZfQ-TuaY4jARTbPY7AVBySg,ChIJZfQ-TuaY4jARTbPY7AVBySg,0x30e298e64e3ef465:0x28c94105ecd8b34d,2938951725540225869,ไอแคร์ เกสท์เฮ้าส์,lodging,住宿,,,,,"1/14-5 ซอยสะพานวันชาติ ประชาธิปไตย Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10600",13.762304499999999,100.5042101,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=2938951725540225869&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,ไอแคร์ เกสท์เฮ้าส์,,B,20260907-003922-csv-f52bd5d0,795d108700f64c06f1ab76e1fe51257e2a96950c2dafbad4b432ecc9fbd32381
ChIJ268KPgCZ4jARhE6LHhyrg7c,ChIJ268KPgCZ4jARhE6LHhyrg7c,0x30e299003e0aafdb:0xb783ab1c1e8b4e84,13223601068149788292,ဆေးခနိး,hotel,酒店,,,,,"5/12 Thanon Chakkraphatdi Phong, Khwaeng Wat Sommanat, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100",13.75931,100.50902169999999,1008,邦巴沙都拍县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG55+PJ,,,,https://maps.google.com/?cid=13223601068149788292&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,ဆေးခနိး,ห้องยา,,B,20260907-003922-csv-f52bd5d0,f119ebec301b13d8b36f7fc485c581f63a3ed557fc83eb799128a70a2903cdbe
ChIJZwxD0vGZ4jARrUUeimatA2g,ChIJZwxD0vGZ4jARrUUeimatA2g,0x30e299f1d2430c67:0x6803ad668a1e45ad,7495024860790146477,ဘိုးပဲ,hotel,宾馆,,,,,"100 Ka Om Rd, Khwaeng Wat Sommanat, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100",13.757029,100.507801,1008,邦巴沙都拍县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG45+R4,,,,https://maps.google.com/?cid=7495024860790146477&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,ဘိုးပဲ,ဘိုးပဲ,,B,20260907-003922-csv-f52bd5d0,c29f21f61c4a2c4962d6dd61f8685ae154e3f077b3580d3aebe97a4736431056
ChIJxcj2XwCZ4jARE6Vxq7DFaBw,ChIJxcj2XwCZ4jARE6Vxq7DFaBw,0x30e299005ff6c8c5:0x1c68c5b0ab71a513,2047103393221158163,កោះកុង,bed_and_breakfast,住宿加早餐型宾馆,,,,,"2 Lak Muang Rd, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7525211,100.4941794,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF3V+2M,,,,https://maps.google.com/?cid=2047103393221158163&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次A | Places历史批次B,,,កោះកុង,កោះកុង,,B,20260907-003922-csv-f52bd5d0,a57dc75c21fb9e26a8ada0b2dac78a07eb1dac34ac277aa522240e383831c2a4
ChIJB84F3HWZ4jARDc0M3cIp9pI,ChIJB84F3HWZ4jARDc0M3cIp9pI,0x30e29975dc05ce07:0x92f629c2dd0ccd0d,10589697490717297933,ទិញគ្រឿងសំអាត,lodging,小屋,,,,,"177 Soi Wanit 1, Khwaeng Chakkrawat, Khet Samphanthawong, Krung Thep Maha Nakhon 10100",13.742305400000001,100.5051355,1013,三攀他旺县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52PGR4+W3,,,,https://maps.google.com/?cid=10589697490717297933&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,ទិញគ្រឿងសំអាត,ទិញគ្រឿងសំអាត,,B,20260907-003922-csv-f52bd5d0,d1cf34b444a9bfb061ed2e3e09c53c948505ab72eb7f5e57756fc60c4bbdf02b
ChIJRbk6odee4jARYB-MxKIB6t4,ChIJRbk6odee4jARYB-MxKIB6t4,0x30e29ed7a13ab945:0xdeea01a2c48c1f60,16062652819564142432,アマンタリゾート,extended_stay_hotel,长住型酒店,,,,,"179 Thanon Ratchadamri, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330",13.7365923,100.5399149,1007,巴吞旺县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52PGPQ+JX,,适合儿童,,https://maps.google.com/?cid=16062652819564142432&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次A,,,アマンタリゾート,อมันตารีสอร์ท,,B,20260907-003922-csv-f52bd5d0,a7efea23ad045b1f978e66e92d368a6d6d5da111ee26c8cd9e153942adba5dd7
ChIJKw4cZgCZ4jARgHCBWCGR9oQ,ChIJKw4cZgCZ4jARgHCBWCGR9oQ,0x30e29900661c0e2b:0x84f6912158817080,9581004829682135168,ザサイアムホテル,hotel,宾馆,,,,,"曼谷都会区 Phra Nakhon, 曼谷 Banglamphu QG42+GPJ邮政编码: 10200",13.7563309,100.5017651,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=9581004829682135168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,ザサイアムホテル,ザサイアムホテル,,B,20260907-003922-csv-f52bd5d0,3ad7feffd791a04ef3a6cf18691c1a19c1bfd80d7d27807e5ba21334cee01cf1
ChIJ6-LqgxSZ4jARSXkayLDrRJs,ChIJ6-LqgxSZ4jARSXkayLDrRJs,0x30e2991483eae2eb:0x9b44ebb0c81a7949,11188326518799104329,シ--ロム,hotel,宾馆,,,,,"78, 3 Dinso Rd, Khwaeng Wat Bowon Niwet, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7556908,100.4995538,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF4X+7R,,,,https://maps.google.com/?cid=11188326518799104329&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,シ--ロム,シ--ロム,,B,20260907-003922-csv-f52bd5d0,675cbccc830ae2f3e5b64847977751c59fc8d4290e67f2c393606d8006d79310
ChIJnUE7JW2Z4jARfrXa3E2BOzQ,ChIJnUE7JW2Z4jARfrXa3E2BOzQ,0x30e2996d253b419d:0x343b814ddcdab57e,3763744085015967102,兰布特里酒店,hotel,酒店,,,,,"323 Soi Ram Buttri, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.759560200000001,100.4981901,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF5X+R7,,,,https://maps.google.com/?cid=3763744085015967102&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,兰布特里酒店,,โรงแรมแลมบ์ทรี,,B,20260907-003922-csv-f52bd5d0,f7f589e6535696c50d4cd80310e0dee1d1000306d285f2124b4157d57588d6ae
ChIJDxTHmmuZ4jARO5AFwovffT8,ChIJDxTHmmuZ4jARO5AFwovffT8,0x30e2996b9ac7140f:0x3f7ddf8bc205903b,4575058587826884667,利达1946旅舍,hotel,酒店,,,,,"Prachathipatai Road, ซอย บ้านพานถม 83/40 Soi Wora Phong, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.763113599999999,100.50299059999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG73+65,,,,https://maps.google.com/?cid=4575058587826884667&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,利达1946旅舍,,ลิด้า 1946 โฮสเทล,,B,20260907-003922-csv-f52bd5d0,e779eede80c16ace78450f65e7124079cbdd3d6db79b6520f18e7151fb534858
ChIJy2HrU6eZ4jARBbRbQ8z7eoQ,ChIJy2HrU6eZ4jARBbRbQ8z7eoQ,0x30e299a753eb61cb:0x847afbcc435bb405,9546219214887171077,剧院酒店,hotel,酒店,,,,,"69, 4-8 Soi Wat Rakhang Kositaram Woramahawihan, Khwaeng Siriraj, Khet Bangkok Noi, Krung Thep Maha Nakhon 10700",13.7536969,100.48609069999999,1020,曼谷蓮縣,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF3P+FC,,,,https://maps.google.com/?cid=9546219214887171077&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,剧院酒店,,โรงแรมเธียเตอร์,,B,20260907-003922-csv-f52bd5d0,6d2c6cc76d72f2aba9e9009468be0088431ec51b94d6f7abf73fa2e9ae45036a
ChIJqa5c2kCZ4jARTxAMkYG6XXY,ChIJqa5c2kCZ4jARTxAMkYG6XXY,0x30e29940da5caea9:0x765dba81910c104f,8529178334956621903,博安劳姆米特公寓 - 曼谷宁静公寓,lodging,住宿,,,,,"650 Krung Kasem Rd, Khwaeng Wat Sommanat, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100",13.7606811,100.51192669999999,1002,都实县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG66+7Q,,,,https://maps.google.com/?cid=8529178334956621903&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,博安劳姆米特公寓 - 曼谷宁静公寓,,บางกอก เรสซิเดนซ์ - เซเรนิตี้ กรุงเทพฯ,,B,20260907-003922-csv-f52bd5d0,50f0b2a071c4a6c447e39a3d2181245496e38ee58b1455dcc33a9d92adc7b750
ChIJvXdzZG6Z4jARFVJCRXQIodA,ChIJvXdzZG6Z4jARFVJCRXQIodA,0x30e2996e647377bd:0xd0a1087445425215,15033306326610629141,山姆森山姆普拉斯酒店,hostel,青年旅舍,,,,,"48 Soi Samsen 3, Khwaeng Wat Sam Phraya, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.765452699999999,100.49834919999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF8X+58,,,,https://maps.google.com/?cid=15033306326610629141&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,山姆森山姆普拉斯酒店,,โรงแรมแซมซั่น แซม พลัส,,B,20260907-003922-csv-f52bd5d0,2ec348b4dfea23820370abc30a4c4eba46c75f03e7f2abbb0cf518fc994bfac0
ChIJiaCdqHKZ4jARiJ4nf1LBzdI,ChIJiaCdqHKZ4jARiJ4nf1LBzdI,0x30e29972a89da089:0xd2cdc1527f279e88,15190009678255333000,巴达卡99旅舍,lodging,住宿,,,,,"76 Chakrabongse Rd, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.76,100.496128,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF6W+2F,,,,https://maps.google.com/?cid=15190009678255333000&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,巴达卡99旅舍,,99 โฮสเทล บาดากา,,B,20260907-003922-csv-f52bd5d0,0c432c4fe4680881ce607e6ccc0ae1749051ea40eda552baf486e8a4aaa14095
ChIJWdRdIm2Z4jARdPnMnu6RGcU,ChIJWdRdIm2Z4jARdPnMnu6RGcU,0x30e2996d225dd459:0xc51991ee9eccf974,14202543353942047092,德望曼谷酒店,hotel,酒店,,,,,"110 Tani, Talad Yod Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.760157,100.498302,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF6X+38,,,,https://maps.google.com/?cid=14202543353942047092&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,德望曼谷酒店,,โรงแรมดีวัง บางกอก,,B,20260907-003922-csv-f52bd5d0,6a824fd4d5cb1fd8073072562053b6addfd4356db76807f289c6307ca10f39fc
ChIJlfXRfm2Z4jARg9FgqSiHmME,ChIJlfXRfm2Z4jARg9FgqSiHmME,0x30e2996d7ed1f595:0xc1988728a960d183,13950048454490247555,拉姆布特里村广场旅店,hotel,酒店,,,,,"95 Soi Ram Buttri, Khwaeng Chana Songkhram, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.761476499999999,100.4960344,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF6W+HC,,,,https://maps.google.com/?cid=13950048454490247555&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,拉姆布特里村广场旅店,,รามบุตรี วิลเลจ พลาซ่า อินน์,,B,20260907-003922-csv-f52bd5d0,8953e97b55ca93d2fa4d1649bb6a98e6bbbfb88897330540a46b33d9d641e1c3
ChIJKabcDQqZ4jARkx5cQn7OcUU,ChIJKabcDQqZ4jARkx5cQn7OcUU,0x30e2990a0ddca629:0x4571ce7e425c1e93,5004007702659866259,旺郎班提帕旅馆,hotel,酒店,,,,,"215/8 Wang Lang, Khwaeng Siriraj, Khet Bangkok Noi, Krung Thep Maha Nakhon 10700",13.754545100000001,100.4861766,1020,曼谷蓮縣,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF3P+RF,,,,https://maps.google.com/?cid=5004007702659866259&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,旺郎班提帕旅馆,,วังหลัง บ้านทิพา เกสท์เฮาส์,,B,20260907-003922-csv-f52bd5d0,f512e2fa8aa1d4f45f8faa0a3532d8ab77e179eff03fb2602d0e9d7b564dadc0
