清单序号,酒店ID,清单酒店名称,携程详情酒店名称,Trip酒店ID,Trip酒店名称,房型ID,房型名称,床型,可住人数,面积,楼层,窗户,吸烟政策,房型设施,房型图片数,房型首图URL,房型图片URLs,入住日期,离店日期,来源URL,房型数据性质,采集方法,采集时间
559,996730,曼谷尊贵比左特尔酒店,易思廷大酒店-沙吞(Eastin Grand Hotel Sathorn),996730,Eastin Grand Hotel Sathorn,43878326,Executive Deluxe Room With Lounge Access,1 Double bed,2,43m²,Floor: 15-28,Has window,Non-smoking,Private bathroom | Refrigerator | Minibar | Tea bags | Toothbrushes | 43m² | Floor: 15-28 | Has window | Non-smoking | Free Wi-Fi,23,https://aw-d.tripcdn.com/images/0200g120009hlam294448.jpg,https://aw-d.tripcdn.com/images/0200g120009hlam294448.jpg | https://aw-d.tripcdn.com/images/02020120009hlan6g577E.jpg | https://aw-d.tripcdn.com/images/0206q120009hlai1y1B86.jpg | https://aw-d.tripcdn.com/images/0204t120009hlau8k6E6F.jpg | https://aw-d.tripcdn.com/images/0201c120009hlam2aB063.jpg | https://aw-d.tripcdn.com/images/02038120009hlaqg82058.jpg | https://aw-d.tripcdn.com/images/0200u120009hlboud0E8C.jpg | https://aw-d.tripcdn.com/images/0222212000dlvbu9n3D47.jpg | https://aw-d.tripcdn.com/images/0225y12000kzslez08F0B.jpg | https://aw-d.tripcdn.com/images/0226s12000dlvbsvoB763.jpg | https://aw-d.tripcdn.com/images/0584w12000t1pqa701D78.jpg | https://aw-d.tripcdn.com/images/0226p12000dlvbwd49F38.jpg | https://aw-d.tripcdn.com/images/0580a12000t113jib0FB4.jpg | https://aw-d.tripcdn.com/images/0586s12000sqqk0tzA8B5.jpg | https://aw-d.tripcdn.com/images/0580c12000stst1mbE9F4.jpg | https://aw-d.tripcdn.com/images/0223l12000dlvbvdfF3F3.jpg | https://aw-d.tripcdn.com/images/0220h12000sxdl9ro36B6.jpg | https://aw-d.tripcdn.com/images/0223112000sxdl7d0AAA2.jpg | https://aw-d.tripcdn.com/images/0582w12000szadhnq3D06.jpg | https://aw-d.tripcdn.com/images/0585d12000sze1vd18E9E.jpg | https://aw-d.tripcdn.com/images/0587012000sql3hoaF908.jpg | https://aw-d.tripcdn.com/images/0221y12000n9i2m876F0D.jpg | https://aw-d.tripcdn.com/images/0223h12000to41jbd18DB.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-996730/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:30
559,996730,曼谷尊贵比左特尔酒店,易思廷大酒店-沙吞(Eastin Grand Hotel Sathorn),996730,Eastin Grand Hotel Sathorn,487081216,Superior Sky Triple Room,3 Single bed,3,32m²,Floor: 21-27,Has window,Non-smoking,Refrigerator | Tea bags | Toothbrushes | Conditioner | Wardrobe | 32m² | Floor: 21-27 | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/1mc1w12000dzz3dm069AE.jpg,https://aw-d.tripcdn.com/images/1mc1w12000dzz3dm069AE.jpg | https://aw-d.tripcdn.com/images/1mc7012000dzz3ifa3C54.jpg | https://aw-d.tripcdn.com/images/1mc5b12000e0qradxC4C4.jpg | https://aw-d.tripcdn.com/images/1mc6r12000dzz3c8yFC28.jpg | https://aw-d.tripcdn.com/images/1mc2812000dzz3eyk6668.jpg | https://aw-d.tripcdn.com/images/0583a12000t1pq2c72890.jpg | https://aw-d.tripcdn.com/images/0583112000t1ppg68401C.jpg | https://aw-d.tripcdn.com/images/0585v12000t1q3v02C489.jpg | https://aw-d.tripcdn.com/images/0226w12000sxdl2w42E42.jpg | https://aw-d.tripcdn.com/images/0226p12000kzsl7kjD5C2.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-996730/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:30
559,996730,曼谷尊贵比左特尔酒店,易思廷大酒店-沙吞(Eastin Grand Hotel Sathorn),996730,Eastin Grand Hotel Sathorn,487086378,Superior Sky Mahanakhon Room,1 Double bed,2,32m²,Floor: 21-27,Has window,Non-smoking,Refrigerator | Tea bags | Toothbrushes | Conditioner | Wardrobe | 32m² | Floor: 21-27 | Has window | Non-smoking | Free Wi-Fi,12,https://aw-d.tripcdn.com/images/1mc5u12000dzz4gne6B89.jpg,https://aw-d.tripcdn.com/images/1mc5u12000dzz4gne6B89.jpg | https://aw-d.tripcdn.com/images/1mc3e12000e0qs2fgD585.jpg | https://aw-d.tripcdn.com/images/1mc5q12000dzz4ik12A43.jpg | https://aw-d.tripcdn.com/images/1mc3y12000dzz473iB79A.jpg | https://aw-d.tripcdn.com/images/1mc6d12000dzz4hm452E0.jpg | https://aw-d.tripcdn.com/images/0223212000k2255n20664.jpg | https://aw-d.tripcdn.com/images/0220312000k5nl1ez79B5.jpg | https://aw-d.tripcdn.com/images/0221n12000sxdl9dg20BA.jpg | https://aw-d.tripcdn.com/images/0224y12000st0t2bf68F8.jpg | https://aw-d.tripcdn.com/images/0223w12000sxezazuC741.jpg | https://aw-d.tripcdn.com/images/0223j12000sxezbwr64E1.jpg | https://aw-d.tripcdn.com/images/0227112000k2247we10FC.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-996730/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:30
559,996730,曼谷尊贵比左特尔酒店,易思廷大酒店-沙吞(Eastin Grand Hotel Sathorn),996730,Eastin Grand Hotel Sathorn,487183197,Executive Superior Sky Mahanakhon With Lounge Access,1 Double bed,2,32m²,Floor: 30-32,Has window,Non-smoking,Refrigerator | Tea bags | Toothbrushes | Conditioner | Wardrobe | 32m² | Floor: 30-32 | Has window | Non-smoking | Free Wi-Fi,13,https://aw-d.tripcdn.com/images/1mc2r12000e0l79v7030C.jpg,https://aw-d.tripcdn.com/images/1mc2r12000e0l79v7030C.jpg | https://aw-d.tripcdn.com/images/1mc3a12000e0l7d649F32.jpg | https://aw-d.tripcdn.com/images/1mc6d12000e0l6p4b93A1.jpg | https://aw-d.tripcdn.com/images/1mc6d12000dzz4hm452E0.jpg | https://aw-d.tripcdn.com/images/1mc4c12000e0qqazf0A40.jpg | https://aw-d.tripcdn.com/images/0223212000k2255n20664.jpg | https://aw-d.tripcdn.com/images/0220312000k5nl1ez79B5.jpg | https://aw-d.tripcdn.com/images/0221n12000sxdl9dg20BA.jpg | https://aw-d.tripcdn.com/images/0223w12000sxezazuC741.jpg | https://aw-d.tripcdn.com/images/0220q12000ce1cnz0057A.jpg | https://aw-d.tripcdn.com/images/0227112000k2247we10FC.jpg | https://aw-d.tripcdn.com/images/0220312000ce1cpfe6822.jpg | https://aw-d.tripcdn.com/images/0224012000sxeza42C604.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-996730/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:30
559,996730,曼谷尊贵比左特尔酒店,易思廷大酒店-沙吞(Eastin Grand Hotel Sathorn),996730,Eastin Grand Hotel Sathorn,487183202,Grand Executive Deluxe With Lounge Access,1 Double bed,2,43m²,Floor: 17-20,Has window,Non-smoking,Bathtub | Refrigerator | Minibar | Tea bags | Toothbrushes | 43m² | Floor: 17-20 | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/1mc7312000e0l7owr4009.jpg,https://aw-d.tripcdn.com/images/1mc7312000e0l7owr4009.jpg | https://aw-d.tripcdn.com/images/1mc2f12000e0l7ssx6A4D.jpg | https://aw-d.tripcdn.com/images/1mc6912000e0l7upnF3F1.jpg | https://aw-d.tripcdn.com/images/1mc2b12000e0l86paA115.jpg | https://aw-d.tripcdn.com/images/1mc4c12000e0qqazf0A40.jpg | https://aw-d.tripcdn.com/images/0225112000kwybgz848EF.jpg | https://aw-d.tripcdn.com/images/0221b12000lqfdx4v0EDE.jpg | https://aw-d.tripcdn.com/images/0223112000sxdl7d0AAA2.jpg | https://aw-d.tripcdn.com/images/0584512000sz97d8hDD4B.jpg | https://aw-d.tripcdn.com/images/0225k12000kzslf6aA1F0.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-996730/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:30
560,701004,曼谷尊贵比左特尔酒店,毕里斯顿苏安园景酒店(Bliston Suwan Park View),701004,Bliston Suwan Park View,28261632,One Bedroom Platinum Suite,1 King bed,2,72m²,Floor: 8-20,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Daily housekeeping | Kitchen cleaning supplies | 72m² | Floor: 8-20 | Has window | Non-smoking | Free Wi-Fi,7,https://aw-d.tripcdn.com/images/1mc2r12000crgp2je4241.jpg,https://aw-d.tripcdn.com/images/1mc2r12000crgp2je4241.jpg | https://aw-d.tripcdn.com/images/1mc3y12000crgp2ogE9F2.jpg | https://aw-d.tripcdn.com/images/1mc3512000crgpk2b1785.jpg | https://aw-d.tripcdn.com/images/1mc2c12000crgp06aB523.jpg | https://aw-d.tripcdn.com/images/0586w12000cstwzqwA547.jpg | https://aw-d.tripcdn.com/images/0586b12000cstx03dB8DA.jpg | https://aw-d.tripcdn.com/images/0585v12000cstwxj91CE9.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701004/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:16:13
560,701004,曼谷尊贵比左特尔酒店,毕里斯顿苏安园景酒店(Bliston Suwan Park View),701004,Bliston Suwan Park View,28261641,Two Bedroom Deluxe Suite,2 Single bed and 1 King bed,4,98m²,Floor: 8-15,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Daily housekeeping | Kitchen cleaning supplies | 98m² | Floor: 8-15 | Has window | Non-smoking | Free Wi-Fi,7,https://aw-d.tripcdn.com/images/22020u000000jexao9A78.jpg,https://aw-d.tripcdn.com/images/22020u000000jexao9A78.jpg | https://aw-d.tripcdn.com/images/220q0u000000j94t13DCC.jpg | https://aw-d.tripcdn.com/images/220n0y000000llk6d0FC4.jpg | https://aw-d.tripcdn.com/images/20050o000000fc7xw207A.jpg | https://aw-d.tripcdn.com/images/220o0y000000llcan4DA3.jpg | https://aw-d.tripcdn.com/images/0583912000cstx09wB150.jpg | https://aw-d.tripcdn.com/images/220p0u000000j6z5oFA68.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701004/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:16:13
560,701004,曼谷尊贵比左特尔酒店,毕里斯顿苏安园景酒店(Bliston Suwan Park View),701004,Bliston Suwan Park View,466558752,One Bedroom Prestige Suite,1 King bed,2,75m²,Floor: 16-18,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Daily housekeeping | Kitchen cleaning supplies | 75m² | Floor: 16-18 | Has window | Non-smoking | Free Wi-Fi,6,https://aw-d.tripcdn.com/images/1mc6z12000crglrwkC088.jpg,https://aw-d.tripcdn.com/images/1mc6z12000crglrwkC088.jpg | https://aw-d.tripcdn.com/images/1mc6212000crglzty75EF.jpg | https://aw-d.tripcdn.com/images/1mc3n12000crglz0bE403.jpg | https://aw-d.tripcdn.com/images/1mc0812000crgm77w18C5.jpg | https://aw-d.tripcdn.com/images/1mc4u12000q1wfcfn1885.jpg | https://aw-d.tripcdn.com/images/1mc4j12000qkuaz69BCCB.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701004/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:16:13
560,701004,曼谷尊贵比左特尔酒店,毕里斯顿苏安园景酒店(Bliston Suwan Park View),701004,Bliston Suwan Park View,466563503,Two Bedroom Signature Suite,1 King bed and 1 King bed,4,110m²,,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Daily housekeeping | Kitchen cleaning supplies | 110m² | Has window | Non-smoking | Free Wi-Fi,5,https://aw-d.tripcdn.com/images/0221k12000cnrqxs36E13.jpg,https://aw-d.tripcdn.com/images/0221k12000cnrqxs36E13.jpg | https://aw-d.tripcdn.com/images/1mc4v12000crgno9f1AD6.jpg | https://aw-d.tripcdn.com/images/1mc0b12000crgnm913B9E.jpg | https://aw-d.tripcdn.com/images/1mc0s12000crgnp4lDF9D.jpg | https://aw-d.tripcdn.com/images/1mc3l12000crgns5r180C.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701004/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:16:13
560,701004,曼谷尊贵比左特尔酒店,毕里斯顿苏安园景酒店(Bliston Suwan Park View),701004,Bliston Suwan Park View,545814881,One Bedroom Platinum Plus Suite,1 King bed,2,72m²,Floor: 11,Has window,Non-smoking,Refrigerator | Daily housekeeping | Kitchen cleaning supplies | Tableware | Bath towels | 72m² | Floor: 11 | Has window | Non-smoking | Free Wi-Fi,6,https://aw-d.tripcdn.com/images/1mc2o12000pngk49g93A5.jpg,https://aw-d.tripcdn.com/images/1mc2o12000pngk49g93A5.jpg | https://aw-d.tripcdn.com/images/1mc1p12000pngjhxi1300.jpg | https://aw-d.tripcdn.com/images/1mc1212000pngk69t7E98.jpg | https://aw-d.tripcdn.com/images/1mc1c12000pngkcbp9E1F.jpg | https://aw-d.tripcdn.com/images/1mc1x12000pngld08DA21.jpg | https://aw-d.tripcdn.com/images/1mc0f12000q1whq383A15.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701004/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:16:13
561,2197002,曼谷尊贵比左特尔酒店,浪漫酒店-素坤逸97号(Romance Hotel Sukhumvit 97),2197002,Romance Hotel Sukhumvit 97,246141242,Standard Double Room,1 Double bed,2,28m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | TV | Shower | 28m² | Has window | Non-smoking | Free Wi-Fi,5,https://aw-d.tripcdn.com/images/0586j12000sojdi6iEF60.jpg,https://aw-d.tripcdn.com/images/0586j12000sojdi6iEF60.jpg | https://aw-d.tripcdn.com/images/0581312000sojddg62C71.jpg | https://aw-d.tripcdn.com/images/0582i12000sncycjm4384.jpg | https://aw-d.tripcdn.com/images/0581q12000snmyabf5653.jpg | https://aw-d.tripcdn.com/images/0582312000sn9ispo4740.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-2197002/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:34
561,2197002,曼谷尊贵比左特尔酒店,浪漫酒店-素坤逸97号(Romance Hotel Sukhumvit 97),2197002,Romance Hotel Sukhumvit 97,550273489,Standard Twin Room,2 Single bed,2,28m²,,Has window,Non-smoking,Air conditioning | Refrigerator | Private toilet | Wardrobe | Balcony | 28m² | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/0583p12000soj5h0iCB23.jpg,https://aw-d.tripcdn.com/images/0583p12000soj5h0iCB23.jpg | https://aw-d.tripcdn.com/images/0587212000soj5ez3EFAB.jpg | https://aw-d.tripcdn.com/images/0584k12000sojmy8m379C.jpg | https://aw-d.tripcdn.com/images/0580o12000soix2df53FE.jpg | https://aw-d.tripcdn.com/images/0581e12000sn2w9o2F76C.jpg | https://aw-d.tripcdn.com/images/0586k12000sojdi6q8320.jpg | https://aw-d.tripcdn.com/images/0580812000sojddgdE1FC.jpg | https://aw-d.tripcdn.com/images/0587312000szg9j3dEB5C.jpg | https://aw-d.tripcdn.com/images/0580912000szl6ub889D8.jpg | https://aw-d.tripcdn.com/images/0583y12000szga18dF6B2.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-2197002/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:34
562,6137815,曼谷尊贵比左特尔酒店,阿斯皮拉酒店-素坤逸33号(Aspira G Sukhumvit 33),6137815,Aspira G Sukhumvit 33,27513882,Deluxe Room,1 Double bed,2,18m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Shower | 18m² | Floor: 2-6 | Has window | Non-smoking,75,https://aw-d.tripcdn.com/images/0582z12000so30xry3953.jpg,https://aw-d.tripcdn.com/images/0582z12000so30xry3953.jpg | https://aw-d.tripcdn.com/images/0583712000svo4q2qA641.jpg | https://aw-d.tripcdn.com/images/0580512000t11cnzl0000.jpg | https://aw-d.tripcdn.com/images/0225312000h26287947E8.jpg | https://aw-d.tripcdn.com/images/0583t12000pfdwp96DFFE.jpg | https://aw-d.tripcdn.com/images/0580t12000pfdw6p3D3EA.jpg | https://aw-d.tripcdn.com/images/220e1b000001atqwu2F55.jpg | https://aw-d.tripcdn.com/images/0584312000sq6ggpyB6BA.jpg | https://aw-d.tripcdn.com/images/0221q12000h262aao48B1.jpg | https://aw-d.tripcdn.com/images/0585n12000nrw8t8x90F1.jpg | https://aw-d.tripcdn.com/images/0224s12000lw0gv98811C.jpg | https://aw-d.tripcdn.com/images/0220j12000n40lfra3C6D.jpg | https://aw-d.tripcdn.com/images/0224j12000h261fe630F5.jpg | https://aw-d.tripcdn.com/images/0224e12000h261qsr0B45.jpg | https://aw-d.tripcdn.com/images/0225s12000lw1cw6s86D4.jpg | https://aw-d.tripcdn.com/images/0581412000t10ym7y9926.jpg | https://aw-d.tripcdn.com/images/0221r12000h2624kc156A.jpg | https://aw-d.tripcdn.com/images/0584q12000t10yaz2FD55.jpg | https://aw-d.tripcdn.com/images/0582712000t10ylgv38C7.jpg | https://aw-d.tripcdn.com/images/0582k12000t10yimkA189.jpg | https://aw-d.tripcdn.com/images/0581h12000snbh2hu0E1E.jpg | https://aw-d.tripcdn.com/images/0582312000t11fo3v6DFF.jpg | https://aw-d.tripcdn.com/images/0224512000lw1cxl8E7A7.jpg | https://aw-d.tripcdn.com/images/0584k12000pfdwzewB986.jpg | https://aw-d.tripcdn.com/images/200h0l000000d7r1kDA9A.jpg | https://aw-d.tripcdn.com/images/0580s12000t10y8yf69D5.jpg | https://aw-d.tripcdn.com/images/0583o12000t10tejf3BDA.jpg | https://aw-d.tripcdn.com/images/0586f12000t10yaygEF39.jpg | https://aw-d.tripcdn.com/images/0584y12000t10yl2lCE58.jpg | https://aw-d.tripcdn.com/images/0582k12000t10yiff9BFA.jpg | https://aw-d.tripcdn.com/images/0580w12000t11cf93032C.jpg | https://aw-d.tripcdn.com/images/0583t12000pfdwp4y6691.jpg | https://aw-d.tripcdn.com/images/0580t12000sqapkqe75DD.jpg | https://aw-d.tripcdn.com/images/0225r12000aarn83y5828.jpg | https://aw-d.tripcdn.com/images/0580612000suexuk73B8B.jpg | https://aw-d.tripcdn.com/images/0582l12000t10yorzEEAA.jpg | https://aw-d.tripcdn.com/images/0584f12000sqan2fh7E1A.jpg | https://aw-d.tripcdn.com/images/1ik1s12000mp88r6fA52B.jpg | https://aw-d.tripcdn.com/images/1ik6k12000mg8j9bz44D7.jpg | https://aw-d.tripcdn.com/images/0223l12000lw0gw8mBBF8.jpg | https://aw-d.tripcdn.com/images/0582t12000oz7ccu1C2F4.jpg | https://aw-d.tripcdn.com/images/0222912000lw0gvbi7E24.jpg | https://aw-d.tripcdn.com/images/0581n12000t10yimb0A81.jpg | https://aw-d.tripcdn.com/images/0580d12000oz7ciid3F5C.jpg | https://aw-d.tripcdn.com/images/0583q12000pfdwop164A8.jpg | https://aw-d.tripcdn.com/images/0585612000t11clqg2DE7.jpg | https://aw-d.tripcdn.com/images/0585t12000t10zt4y133C.jpg | https://aw-d.tripcdn.com/images/0222y12000lw0gv324FC8.jpg | https://aw-d.tripcdn.com/images/0227112000aas0ce6F760.jpg | https://aw-d.tripcdn.com/images/1ik1f12000nq8jj4i0438.jpg | https://aw-d.tripcdn.com/images/0224y120009kk8637C39A.jpg | https://aw-d.tripcdn.com/images/0582312000t1txo4k4F69.jpg | https://aw-d.tripcdn.com/images/0584m12000pfdwldbC2A0.jpg | https://aw-d.tripcdn.com/images/0586h12000t11csaj9320.jpg | https://aw-d.tripcdn.com/images/0583x12000nrtf3v734D8.jpg | https://aw-d.tripcdn.com/images/0581o12000kk2nyrz4D1A.jpg | https://aw-d.tripcdn.com/images/1ik2z12000mc55maf33D4.jpg | https://aw-d.tripcdn.com/images/1ik3112000nq8kkr72092.jpg | https://aw-d.tripcdn.com/images/0581012000t11g3cqF9BA.jpg | https://aw-d.tripcdn.com/images/0225b12000h262j43DD72.jpg | https://aw-d.tripcdn.com/images/0582112000t11fyxnE87E.jpg | https://aw-d.tripcdn.com/images/0581b12000t11a180C41E.jpg | https://aw-d.tripcdn.com/images/0580x12000t11ckmy3499.jpg | https://aw-d.tripcdn.com/images/0583312000oz7coz343BA.jpg | https://aw-d.tripcdn.com/images/0584r12000oz7cihr44BB.jpg | https://aw-d.tripcdn.com/images/0583612000oz7cjdr4F19.jpg | https://aw-d.tripcdn.com/images/0582c12000oz7clgl1600.jpg | https://aw-d.tripcdn.com/images/0584v12000k88kmho2DCD.jpg | https://aw-d.tripcdn.com/images/0587112000t10yifs3E59.jpg | https://aw-d.tripcdn.com/images/1ik1g12000nq8mcenE021.jpg | https://aw-d.tripcdn.com/images/0586c12000t11g3cwCAC6.jpg | https://aw-d.tripcdn.com/images/1ik4e12000mhe3q8d25F8.jpg | https://aw-d.tripcdn.com/images/0583q12000t10ynnr6B44.jpg | https://aw-d.tripcdn.com/images/0226612000h262aayD42D.jpg | https://aw-d.tripcdn.com/images/0581s12000t10yosm7180.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6137815/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:38
562,6137815,曼谷尊贵比左特尔酒店,阿斯皮拉酒店-素坤逸33号(Aspira G Sukhumvit 33),6137815,Aspira G Sukhumvit 33,28365549,Grand Deluxe Room,1 Queen bed,2,20m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Shower | 20m² | Floor: 2-6 | Has window | Non-smoking,51,https://aw-d.tripcdn.com/images/1ik1o12000nztngld85B4.jpg,https://aw-d.tripcdn.com/images/1ik1o12000nztngld85B4.jpg | https://aw-d.tripcdn.com/images/0582212000t10ybjs8806.jpg | https://aw-d.tripcdn.com/images/0583412000oz7cb5y57A4.jpg | https://aw-d.tripcdn.com/images/0585e12000oz7c8lwF8E9.jpg | https://aw-d.tripcdn.com/images/0582q12000oz7cm748890.jpg | https://aw-d.tripcdn.com/images/0583p12000t116j3w4780.jpg | https://aw-d.tripcdn.com/images/220i0w000000kao05C4F7.jpg | https://aw-d.tripcdn.com/images/0584e12000t10yin3F299.jpg | https://aw-d.tripcdn.com/images/0586n12000snguk424FFB.jpg | https://aw-d.tripcdn.com/images/0226v12000h26287d17F3.jpg | https://aw-d.tripcdn.com/images/0584k12000pfdwzewB986.jpg | https://aw-d.tripcdn.com/images/0583u12000t10ybjuA48E.jpg | https://aw-d.tripcdn.com/images/0583h12000t10yimuB46B.jpg | https://aw-d.tripcdn.com/images/0581p12000t11cexdD613.jpg | https://aw-d.tripcdn.com/images/0583t12000pfdwp4y6691.jpg | https://aw-d.tripcdn.com/images/0585d12000t11cf9hA0B0.jpg | https://aw-d.tripcdn.com/images/0584312000sq6qlx4F777.jpg | https://aw-d.tripcdn.com/images/1ik1s12000mp88r6fA52B.jpg | https://aw-d.tripcdn.com/images/0582f12000sqapkif1A76.jpg | https://aw-d.tripcdn.com/images/1ik6k12000mg8j9bz44D7.jpg | https://aw-d.tripcdn.com/images/0582t12000oz7ccu1C2F4.jpg | https://aw-d.tripcdn.com/images/1ik2j12000nq8zbnvECEE.jpg | https://aw-d.tripcdn.com/images/0581n12000t10yimb0A81.jpg | https://aw-d.tripcdn.com/images/0580d12000oz7ciid3F5C.jpg | https://aw-d.tripcdn.com/images/0583q12000pfdwop164A8.jpg | https://aw-d.tripcdn.com/images/220r0w000000ka9puC3B9.jpg | https://aw-d.tripcdn.com/images/0581b12000t11abun1267.jpg | https://aw-d.tripcdn.com/images/0585t12000t10zt4y133C.jpg | https://aw-d.tripcdn.com/images/1ik1f12000nq8jj4i0438.jpg | https://aw-d.tripcdn.com/images/0586812000t11ckmv2B99.jpg | https://aw-d.tripcdn.com/images/0585q12000t2ffpc8A6FF.jpg | https://aw-d.tripcdn.com/images/0586h12000t11csaj9320.jpg | https://aw-d.tripcdn.com/images/0225z12000awajwxo47B7.jpg | https://aw-d.tripcdn.com/images/0580e12000oz7cgmjE016.jpg | https://aw-d.tripcdn.com/images/0221e12000ddmrheiD0DC.jpg | https://aw-d.tripcdn.com/images/1ik3112000nq8kkr72092.jpg | https://aw-d.tripcdn.com/images/0581012000t11g3cqF9BA.jpg | https://aw-d.tripcdn.com/images/0582b12000t119uxc4E36.jpg | https://aw-d.tripcdn.com/images/0583312000oz7coz343BA.jpg | https://aw-d.tripcdn.com/images/0582k12000t11abgiE7C1.jpg | https://aw-d.tripcdn.com/images/0584r12000oz7cihr44BB.jpg | https://aw-d.tripcdn.com/images/0583612000oz7cjdr4F19.jpg | https://aw-d.tripcdn.com/images/0582c12000oz7clgl1600.jpg | https://aw-d.tripcdn.com/images/0581m12000t10yolh38BC.jpg | https://aw-d.tripcdn.com/images/1ik1g12000nq8mcenE021.jpg | https://aw-d.tripcdn.com/images/0586c12000t11g3cwCAC6.jpg | https://aw-d.tripcdn.com/images/1ik0112000nq8kdqwA406.jpg | https://aw-d.tripcdn.com/images/0583q12000t10ynnr6B44.jpg | https://aw-d.tripcdn.com/images/0226612000h262aayD42D.jpg | https://aw-d.tripcdn.com/images/0581o12000t10y8ygD982.jpg | https://aw-d.tripcdn.com/images/1ik6y12000nq8n7nc8BFB.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6137815/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:54:38
