酒店ID,房型ID,房型名称,房型价格,币种,房型URL,床型,窗户,面积,楼层,可住人数,加床政策,吸烟政策,网络,剩余数量,房型设施,房型图片数,来源URL
36058806,1742447808,天际线家庭房,1148,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=36058806&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 1张上下铺,有窗,26平方米,,4,,禁烟,Wi-Fi免费,5,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、休闲椅、壁炉、连通门|无障碍设施:无障碍淋浴|网络与通讯:客房WIFI、电话、国际长途电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|媒体科技:智能客控、电视机、有线频道|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|卫浴设施:智能马桶、吹风机、浴室化妆放大镜、浴袍、毛巾、24小时热水、拖鞋|室外景观:城景|厨房用品:冰箱|清洁服务:打扫工具、熨衣设备|便利设施:房内保险箱、针线包、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
36058806,1807961201,高级房,645,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=36058806&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,有窗,26平方米,9-21层,2,,禁烟,Wi-Fi免费,,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、休闲椅、壁炉、连通门|无障碍设施:无障碍淋浴|网络与通讯:客房WIFI、电话、国际长途电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|媒体科技:智能客控、电视机、有线频道|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|卫浴设施:智能马桶、吹风机、浴室化妆放大镜、浴袍、毛巾、24小时热水、拖鞋|室外景观:城景|厨房用品:冰箱|清洁服务:打扫工具、熨衣设备|便利设施:房内保险箱、针线包、220V电压插座、雨伞,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
36058806,1807961203,高级三人房（折叠床）,955,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=36058806&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,床型由酒店随机安排,封闭窗,26平方米,9-21层,3,,禁烟,Wi-Fi免费,,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、休闲椅、壁炉|网络与通讯:客房WIFI|食品饮品:茶包、瓶装水|媒体科技:智能客控、电视机、有线频道|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
36058806,1807961202,天际线高级三人房（折叠床）,1027,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=36058806&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,床型由酒店随机安排,封闭窗,26平方米,21-33层,3,,禁烟,Wi-Fi免费,2,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、休闲椅、壁炉|网络与通讯:客房WIFI|食品饮品:茶包、瓶装水|媒体科技:智能客控、电视机、有线频道|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
39459173,1648022297,豪华双床房,667,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=39459173&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1米单人床,有窗,34平方米,7-10层,2,,禁烟,Wi-Fi免费,26,洗浴用品:牙刷、牙膏、洗发水、香皂|清洁服务:每日打扫|客房布局和家具:书桌|网络与通讯:客房WIFI、智能手机、电话|卫浴设施:私人浴室、吹风机、毛巾|食品饮品:瓶装水|客房设施:空调、手动窗帘、床具：毯子或被子|室外景观:城景|媒体科技:有线频道|厨房用品:冰箱|便利设施:房内保险箱,14,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
39459173,1648015746,豪华特大床房,728,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=39459173&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.82米特大床,有窗,34平方米,7-10层,2,,禁烟,Wi-Fi免费,25,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽|清洁服务:每日打扫|客房布局和家具:衣柜/衣橱、书桌|网络与通讯:客房WIFI、智能手机、电话|卫浴设施:私人浴室、私人卫生间、吹风机、毛巾|食品饮品:瓶装水、电热水壶|客房设施:空调、手动窗帘、床具：毯子或被子|室外景观:城景|媒体科技:有线频道、卫星频道|厨房用品:冰箱|便利设施:房内保险箱、衣架,14,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
39459173,1648019339,豪华三人房,1188,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=39459173&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 1张单人床,有窗,34平方米,7-10层,3,,禁烟,Wi-Fi免费,4,洗浴用品:牙刷、牙膏、洗发水、护发素、香皂、浴帽|清洁服务:每日打扫|客房布局和家具:衣柜/衣橱、书桌|网络与通讯:客房WIFI、智能手机、电话|卫浴设施:私人浴室、私人卫生间、吹风机、毛巾|食品饮品:瓶装水、电热水壶|客房设施:空调、手动窗帘、床具：毯子或被子|室外景观:城景|媒体科技:有线频道、卫星频道|厨房用品:冰箱|便利设施:房内保险箱、衣架,14,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258210815,一室套房,780,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,有窗,28平方米,7-29层,2,,禁烟,Wi-Fi免费,10,洗浴用品:牙刷、洗发水、香皂|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|客房布局和家具:衣柜/衣橱、书桌、用餐区、连通门|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、智能马桶、吹风机、淋浴、浴袍、毛巾、浴巾、拖鞋|客房设施:空调、遮光窗帘、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱,10,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258208287,无障碍一室特大床套房,838,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.83米特大床,有窗,28平方米,7-29层,2,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、餐桌、用餐区|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258202478,双床一室套房,838,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.06米单人床,有窗,28平方米,,2,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,10,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258202467,特大床一室公寓套房,838,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.93米特大床,有窗,28平方米,,2,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,9,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258202468,高层特大床一室套房,861,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,28平方米,,2,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、餐桌、用餐区|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,10,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258210812,特大床一室套房带浴缸,893,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,32平方米,,3,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、餐桌、用餐区|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258202463,一卧特大床转角套房,1610,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,57平方米,,3,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、阳台|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,12,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,1326639956,两卧室套房（1张特大床，2张单床）,2288,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 2张单人床,有窗,62平方米,,4,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、阳台|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、智能马桶、吹风机、浴袍、毛巾、浴巾、拖鞋|客房设施:空调、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,10,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,2258208682,高层两卧室套房（1张特大床，2张单床）,1906,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 2张单人床,有窗,62平方米,2层,4,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、阳台|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、智能马桶、吹风机、浴袍、毛巾、浴巾、拖鞋|客房设施:空调、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,9,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
43095912,1326639950,高层一卧特大床转角套房,2054,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=43095912&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.52米大床,有窗,57平方米,,3,,禁烟,Wi-Fi免费,9,洗浴用品:牙刷、洗发水、护发素、香皂、浴帽|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、阳台|厨房用品:厨房、厨房用具、炉灶、微波炉、烤面包机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、电话|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、浴巾、拖鞋|客房设施:空调、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、电影服务|室外景观:城景|清洁服务:洗衣机、干衣机、熨衣设备|便利设施:房内保险箱、衣架,11,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
