酒店ID,房型ID,售卖方案ID,方案序号,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,优惠标签,其他权益,库存提示,来源URL
1500162,1222350319,1222350319_JFRF88-1-Z-1,223,2份早餐,当地时间09月26日 18:00前可免费取消,立即确认,在线付,2,,1291,,CNY,封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|限时取消|代理,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月26日 18:00前可免费取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1222353471,1222353471_JFRMPC-1-Z-1,224,无早餐,不可取消,立即确认,到店付,2,,1131,,CNY,封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|无早餐|不可取消|代理,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|不可取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩8间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1549018812,1549018812_OHLTJ0-1-Z-1,225,无早餐,当地时间09月27日 16:00前可免费取消,立即确认,在线付,2,1097,1047,,CNY,惊喜特惠|优惠50|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1325658318,1325658318_ZWM7IE-1-Z-1,226,2份早餐,当地时间09月25日 23:59前可免费取消,5分钟内确认,在线付,2,1248,1191,,CNY,白银贵宾价|优惠57|封闭窗|在线付|需等待确认(5分钟)|可开普通发票|1张1.81米特大床|2人入住|2份早餐|限时取消|代理,通过代理商进行确认，近期大多数订单需要5分钟才能确认是否预订成功|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月25日 23:59前可免费取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩8间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833959289,1833959289_T9VDBZ-1-Z-1-BEVOTB,227,2份早餐,当地时间09月27日 23:59前取消收取¥230.9,立即确认,在线付,2,1208,1155,,CNY,惊喜特惠|优惠53|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|有条件取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 23:59前取消收取¥230.9,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833959289,1833959289_T9VDBZ-C-U-C-BEVOTB,228,2份早餐,当地时间09月27日 23:59前取消收取¥314.68,立即确认,在线付,3,1646,1574,,CNY,惊喜特惠|优惠72|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|3人入住|2份早餐|有条件取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 23:59前取消收取¥314.68,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840514,1833840514_T9SJ4K-1-Z-1,229,无早餐,不可取消,立即确认,在线付,2,742,708,,CNY,惊喜特惠|优惠34|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840556,1833840556_T9SJ67-1-Z-1,230,2份早餐,不可取消,立即确认,在线付,2,847,808,,CNY,惊喜特惠|优惠39|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,2258209223,2258209223_BB0GM2P-1-Z-1,231,2份早餐,不可取消,立即确认,到店付,2,,912,,CNY,洲际优悦会会员价|封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,2258209117,2258209117_BB0GM9B-1-Z-1,232,无早餐,不可取消,立即确认,到店付,2,,799,,CNY,洲际优悦会会员价|封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|无早餐|不可取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,2258203497,2258203497_BB0GDXW-1-Z-1,233,无早餐,当地时间09月27日 16:00前可免费取消,立即确认,到店付,2,,841,,CNY,洲际优悦会会员价|封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|无早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1548836932,1548836932_OHDXLD-1-Z-1,234,2份早餐及晚餐,当地时间09月27日 16:00前可免费取消,立即确认,到店付,2,,1451,,CNY,封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|2份早餐及晚餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1548836970,1548836970_OHDXME-1-Z-1,235,2份早餐,当地时间09月27日 16:00前可免费取消,立即确认,在线付,2,886,846,,CNY,惊喜特惠|优惠40|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1548836899,1548836899_OHDXFF-1-Z-1,236,2份早餐,当地时间09月27日 16:00前可免费取消,立即确认,到店付,2,,1004,,CNY,封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1548836904,1548836904_OHDXF0-1-Z-1,237,2份早餐及晚餐,当地时间09月27日 16:00前可免费取消,立即确认,在线付,2,1451,1385,,CNY,优惠66|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐及晚餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1549066661,1549066661_OHMUGG-1-Z-1,238,无早餐,当地时间09月27日 16:00前可免费取消,立即确认,在线付,2,781,745,,CNY,惊喜特惠|优惠36|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 16:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840514,1833840514_T9SJ4K-1-Z-1-BEVOTB,239,无早餐,当地时间09月27日 23:59前取消收取¥147.12,立即确认,在线付,2,770,736,,CNY,惊喜特惠|优惠34|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|有条件取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 23:59前取消收取¥147.12,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840556,1833840556_T9SJ67-1-Z-1-BEVOTB,240,2份早餐,当地时间09月27日 23:59前取消收取¥168.01,立即确认,在线付,2,880,841,,CNY,惊喜特惠|优惠39|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|有条件取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 23:59前取消收取¥168.01,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840532,1833840532_T9SJ4Y-1-Z-1,241,无早餐,不可取消,立即确认,在线付,2,805,768,,CNY,惊喜特惠|优惠37|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840546,1833840546_T9SJ6E-1-Z-1,242,2份早餐,不可取消,立即确认,在线付,2,911,870,,CNY,惊喜特惠|优惠41|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,1833840546,1833840546_T9SJ6E-C-U-C,243,2份早餐,不可取消,立即确认,在线付,3,1332,1272,,CNY,惊喜特惠|优惠60|封闭窗|在线付|立即确认|可开普通发票|1张1.81米特大床|3人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,2258206737,2258206737_BB0GF7W-1-Z-1,244,无早餐,不可取消,立即确认,到店付,2,,867,,CNY,洲际优悦会会员价|封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|无早餐|不可取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1500162,2258206998,2258206998_BB0GFNE-1-Z-1,245,2份早餐,不可取消,立即确认,到店付,2,,980,,CNY,洲际优悦会会员价|封闭窗|到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
