酒店ID,政策ID,政策分组,政策分类,政策名称,政策内容,排序,来源URL
701445,policy_8462b58cd482fa2fe7f5,酒店政策,收费说明,政策说明,住宿方不收取押金,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701445&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701445,policy_0f568b6f35c92ec0f9c7,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701445&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_f52707180380dbda3a7e,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_f3d2f7051b1d166d31f5,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_2253d7a9c1a0f9035970,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_5312a5ac63e24ecf2ac1,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_31f9f62eb97f182b6ff5,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_81f6e43a5ac1b386ef57,酒店政策,早餐,政策说明,酒店不提供早餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_7c21ef7a796357b6ed46,酒店政策,收费说明,政策说明,"押金收取方式：固定收取THB 1,000（约¥203.93）。",7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701674,policy_948b272c12e1955844ee,酒店政策,儿童及加床,婴儿床及加床政策,部分房型欢迎携带儿童入住,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701674&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_7e76ae675933d6ba058c,酒店政策,入离时间,入住时间,入住时间： 14:00至24:00 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_db9a5d0fd17f4937bdcc,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_eeb18e4f4f79a3a7dfc6,酒店政策,入住提示,提前联系,预订后，若您需要在非入住时间办理入住，请提前联系酒店,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_47bb1d9bcc2009f9731c,酒店政策,接待提示,年龄限制,入住办理人需年满20岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_77d00f6cdcf842baee05,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_83417e202500325a3bff,酒店政策,早餐,类型,类型：自助餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_c60aa8f1282c5835a884,酒店政策,收费说明,政策说明,"押金收取方式：押金的收取金额取决于房间数量，每间房收费THB 1,000（约¥202.53）。",7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701743,policy_cfd0811568682b160235,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701743&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_d71eb4c58068cc904d0c,酒店政策,入离时间,入住时间,入住时间： 14:00至24:00 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_6016defcc6093ef245f7,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_d320d701fe3e08364f9e,酒店政策,入住提示,提前联系,预订后，若您需要在非入住时间办理入住，请提前联系酒店,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_9d46a10d2889f31076de,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_7ec0ea451811c3e9b564,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_34e7f3783f6c0e9c179a,酒店政策,早餐,类型,类型：自助餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_ba950e7c331b98d684f8,酒店政策,收费说明,政策说明,"押金收取方式：押金的收取金额取决于房间数量，每间房收费THB 1,000（约¥202.15）。",7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_39e13ceaa2ead32882ab,酒店政策,支付方式,政策说明,酒店仅接受客人使用现金支付,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701766,policy_76c2b57507981b4d098b,酒店政策,儿童及加床,婴儿床及加床政策,酒店仅允许携带1岁及以上儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701766&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_58a03c5a72c0c4f8a61b,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_effc6ee5ed33abb37343,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_ad66043cd9f95066b34f,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_303f91b1041d250693c8,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_eed72886949bf0d08184,酒店政策,宠物,政策说明,允许携带宠物（需提前联系酒店）,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_feb141441da6051b2b09,酒店政策,早餐,类型,类型：自助餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_36664be09059d8524481,酒店政策,收费说明,政策说明,"押金收取方式：押金的收取金额取决于您的预订天数，每天收费THB 1,000（约¥202.29）。",7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701774,policy_039c5e845d2e2139902c,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701774&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_0e26fb0d659620b09d10,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_bc4f770207e114d38bcd,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_aa7e71cf1e37202a02d9,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_e70b7907e0660fc538a5,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_5bb521bfd34f2f9f0770,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_cb4d37c731cfa0ea70ce,酒店政策,早餐,类型,类型：自助餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_cd2670f3a46a83ccd09e,酒店政策,收费说明,政策说明,"押金收取方式：押金的收取金额取决于房间数量，每间房收费THB 1,000（约¥202.29）。",7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701777,policy_de41c4f4b0c00670eb4b,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701777&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_3dde3394211dd6988970,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_47a825a5ddf38b93d341,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_5407f38b2db64ea230e7,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_e9515797d419aedf4832,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_a95ec30c4d6fb30c1cf8,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_4ed7ec714f510cd766a3,酒店政策,服务型动物,政策说明,不可携带服务型动物,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_8f03068f6b3f7353561b,酒店政策,早餐,类型,类型：自助餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_46440105fdcbe6f545f1,酒店政策,收费说明,政策说明,"押金收取方式：押金的收取金额取决于您的预订天数，每天收费THB 2,000（约¥404.58）。",8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701786,policy_a298275d47d407732b11,酒店政策,儿童及加床,婴儿床及加床政策,部分房型欢迎携带儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701786&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701790,policy_55e354f1f1d3b2e8a691,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701790&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701790,policy_321a319b883b96082c01,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701790&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701790,policy_a43ec66f2d4fc699edd8,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701790&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701790,policy_4b6b685a880ca73378dc,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701790&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701790,policy_c8797718af1091eeadb7,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701790&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
701790,policy_866e751d896db48df48f,酒店政策,早餐,类型,类型：固定套餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701790&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
