酒店ID,地点ID,地点分类,地点类型,地点名称,距离,交通时间,排序,来源URL
22135305,17047960,美食,10,Chim by Siam Wisdom,直线距离3.2公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,123011400,美食,10,曼谷彩虹云宵酒店·斯特拉宫殿,直线距离3.4公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,17040551,美食,10,Inter Restaurants,直线距离4.7公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,27528407,美食,10,YenlyYours # Central World,直线距离4.3公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,13588286,美食,10,Ban Khun Mae,直线距离4.7公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,17041240,美食,10,光海鲜,直线距离3.1公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,149906224,美食,10,紫桂轩,直线距离4.5公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,141800940,美食,10,Som Som Seafood,直线距离4.9公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,129754634,美食,10,IGNIV Bangkok,直线距离5公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,56732534,美食,10,Jeh O Chula,直线距离5.4公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,20590307,美食,10,建兴酒家(尚泰领使商场分店),直线距离4.5公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,17042666,美食,10,Raan Jay Fai,直线距离5.8公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,134224605,美食,10,Samrub Samrub Thai,直线距离6.5公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,17041293,美食,10,Le Du,直线距离6.9公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,17045255,美食,10,陈亿粿条店,直线距离6.4公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,42339832,美食,10,Haoma,直线距离5.1公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,17041900,美食,10,Thara Thong,直线距离7.2公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,136943770,购物,12,Phaholyothin Place Plaza,直线距离190米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,138930775,购物,12,Sailom Garden,直线距离160米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,137320173,购物,12,The Hub,直线距离370米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,150465789,购物,12,AQUA (Ari),直线距离480米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,150465268,购物,12,Punsuk Organic Ari BTS,直线距离500米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,147728335,购物,12,Manhattan Club Coffee & Barber,直线距离680米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,10567706,购物,12,Or Tor Kor (OTK)跳蚤市场,直线距离1.4公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,136983982,购物,12,DD Mall,直线距离1.6公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,37881082,购物,12,Metro Mall,直线距离2.1公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,138601581,购物,12,扎度扎周末市场,直线距离1.9公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,133526522,购物,12,Mixt Chatuchak,直线距离2公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,18170141,购物,12,乍都节七七广场,直线距离2公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,102862,购物,12,泰国王权免税店（曼谷市区店）,直线距离2.9公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,30805193,购物,12,Siam rare books,直线距离1.8公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,18189518,购物,12,GEMS GALLERY Bangkok,直线距离1.8公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,31904215,购物,12,恰图恰花卉市场,直线距离1.9公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,143804070,购物,12,Jatujak Plaza,直线距离1.8公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,78732886,购物,12,Center One Shopping Plaza,直线距离2.4公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,70186987,购物,12,世纪商城,直线距离2.8公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,153516522,购物,12,博柏利（泰国王权免税店）,直线距离2.9公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,145738285,购物,12,艾梵达（曼谷市区王权免税购物中心）,直线距离2.9公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,18189515,购物,12,S.J. International,直线距离2.6公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,69926871,购物,12,Ratchawat Market,直线距离2.6公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,10567723,购物,12,优选联盟购物中心,直线距离3.6公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,30767676,购物,12,尚泰廣場叻拋店,直线距离3.9公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,137554853,购物,12,The One Park,直线距离3.8公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,144916969,购物,12,RAVIPA - Central Ladprao,直线距离3.9公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,78731351,购物,12,Gateway at Bang Sue,直线距离3.5公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,31979180,购物,12,"Thai P.D. Chemicals Co.,LTD",直线距离3.2公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22135305,137119411,购物,12,Karun Thai Tea Siam Paragon,直线距离4.4公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,64288045,交通,7,地铁: 拍凤裕庭地铁站,"步行距离170米,约3分钟",,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,94396011,交通,7,地铁: 叻抛五岔路口地铁站,"步行距离850米,约13分钟",,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,141502028,交通,3,火车站: Nikhom Rotphai Khomo Sip-Et,直线距离2公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150059575,交通,3,火车站: 阿皮瓦中央车站,"驾车距离4.1公里,约8分钟",,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,151639384,交通,4,Nakhonchai Air Bus Station Bangkok,"驾车距离3.2公里,约8分钟",,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,13099857,交通,2,机场: 曼谷廊曼国际机场,"驾车距离12.9公里,约14分钟",,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,144841223,景点,5,Union Hall,直线距离170米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,155055495,景点,5,泰国曼谷 · Lonely Loud Fest 音乐节 2026,直线距离170米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,144003825,景点,5,BCC HALL - Central Ladprao,直线距离470米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156373272,景点,5,泰国曼谷 · MEME FEST 音乐节,直线距离170米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156356443,景点,5,泰国曼谷 · SOTUS 十周年纪念演唱会,直线距离170米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,155095182,景点,5,泰国曼谷 · 山下智久 2026《DREAMING》巡演,直线距离170米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,97364540,景点,5,洽图洽周末市集,直线距离1.8公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,61229615,景点,5,Mo Chit,直线距离1.3公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,10523049,景点,5,乍都乍公园,直线距离830米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,20905342,景点,5,诗丽吉王后公园,直线距离1.3公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,147302205,景点,5,F.A.GROUP MUAYTHAI,直线距离1公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,56820528,景点,5,瓦琦拉班哲塔公园,直线距离860米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,22847066,景点,5,大象塔,直线距离1.7公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,61185692,景点,5,Major Cineplex Ratchayothin,直线距离2公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,13659503,景点,5,曼谷儿童探索博物馆,直线距离1.5公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150890907,景点,5,JJHall,直线距离1.7公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156473188,景点,5,泰国曼谷 · 金允植&朴时宇 粉丝见面会,直线距离1.7公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156460496,景点,5,泰国曼谷 · Trapland 音乐节,直线距离1.8公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,142517756,景点,5,电影院,直线距离2.6公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,147262687,景点,5,Royal Thai Army Club,直线距离3.1公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,31692378,景点,5,观音寺,直线距离3.1公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,143992303,景点,5,ambience space,直线距离3公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,143991637,景点,5,未知,直线距离2.9公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150739024,景点,5,TT PARADISE THAI ARI (scent Bangkok),直线距离3.8公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,144000952,景点,5,Harmony Living,直线距离3.2公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,146442662,景点,5,VCK Cool Space,直线距离4公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,55805328,景点,5,Wat Samian Nari,直线距离3.1公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156453824,景点,5,泰国曼谷 · LOUDLY PREFER Presents Tigers Jaw live in Bangkok 2026,直线距离4.8公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156453886,景点,5,泰国曼谷 · Pixxie live at Bangkok Soundscape,直线距离4.8公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,156440990,景点,5,泰国曼谷 · Pixxie 演唱会,直线距离4.8公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,17042421,美食,10,Blue Sky Rooftop Restaurant & Bar at Centara Grand at Central Plaza Ladprao Bangkok,直线距离700米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,19649926,美食,10,lay lao - Ari,直线距离3.9公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,17047960,美食,10,Chim by Siam Wisdom,直线距离5.3公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,123011400,美食,10,曼谷彩虹云宵酒店·斯特拉宫殿,直线距离6.8公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,27528407,美食,10,YenlyYours # Central World,直线距离7.6公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,149906224,美食,10,紫桂轩,直线距离7.9公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,13588286,美食,10,Ban Khun Mae,直线距离8.1公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,141800940,美食,10,Som Som Seafood,直线距离8.3公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,10354987,美食,10,Red Sky,直线距离7.6公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,42339832,美食,10,Haoma,直线距离7.7公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,17041458,美食,10,Paste Bangkok,直线距离7.8公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,13588278,美食,10,四面佛茶室,直线距离7.9公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,129749181,美食,10,Gaggan,直线距离8公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,56732534,美食,10,Jeh O Chula,直线距离8.8公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,129754634,美食,10,IGNIV Bangkok,直线距离8.3公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,19646149,美食,10,"Elements, Inspired by Ciel Bleu",直线距离7.8公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,17042666,美食,10,Raan Jay Fai,直线距离9公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,17041517,美食,10,Above Eleven Rooftop Bar & Restaurant,直线距离7.4公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,121122214,美食,10,Chef’s Table by lebua,直线距离11.1公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,17040641,美食,10,Sirocco,直线距离11.1公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,10567723,购物,12,优选联盟购物中心,直线距离160米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,30767676,购物,12,尚泰廣場叻拋店,直线距离530米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,138639187,购物,12,Friend Optic,直线距离160米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,137554853,购物,12,The One Park,直线距离400米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,137701906,购物,12,Metro Mall (Phahonyothin),直线距离170米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,153723071,购物,12,Shoes Shi,直线距离240米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,137136674,购物,12,Karun Thai Tea Central Ladprao,直线距离470米,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,144251393,购物,12,Jaspal - Lardprao,直线距离450米,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,153904626,购物,12,Lucky 13 Mobile,直线距离420米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,144916969,购物,12,RAVIPA - Central Ladprao,直线距离490米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,38331447,购物,12,尚泰百货（CENTRAL LARDPRAO）,直线距离500米,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,37895031,购物,12,萨拉服饰 (叻拋尚泰购物中心店),直线距离490米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150464264,购物,12,ANANTA JEWELRY,直线距离530米,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150463915,购物,12,Birkenstock Shop Central Ladprao,直线距离480米,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150464676,购物,12,B2S Think Space - Central Ladprao,直线距离570米,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,142529800,购物,12,Talat Uncle Perm,直线距离650米,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,143995638,购物,12,Gil,直线距离620米,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,149393393,购物,12,THAI SHOP at Thai Airways Head Office,直线距离760米,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,138496009,购物,12,เดอะ บันยันทรี คอมมูนิตี้ มอลล์ ลาดพร้าว15,直线距离1公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,137566551,购物,12,OK Center ลาดพร้าว 18,直线距离1公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,153567057,购物,12,Tops Food Hall Central Ladprao,直线距离470米,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,138721598,购物,12,The Banyan Tree Community Mall,直线距离1公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,149361269,购物,12,Precious Gift Thailand,直线距离1公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150452291,购物,12,Minimalist Store สาขาวิภา 20,直线距离1公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,148194919,购物,12,Paholyothin 19 market,直线距离930米,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150463517,购物,12,Naiin,直线距离1.4公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,149387131,购物,12,Taodang Music Shop Bangkok,直线距离1.3公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,37881082,购物,12,Metro Mall,直线距离1.4公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,150464829,购物,12,On Street Clothing,直线距离1.7公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22151818,143992890,购物,12,Flowers orchid Chatuchak Market,直线距离1.8公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,64281312,交通,7,地铁: 汇权地铁站,"驾车距离2.1公里,约7分钟",,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,64288046,交通,7,地铁: 素铁讪地铁站,"驾车距离3.2公里,约9分钟",,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,152956731,交通,3,火车站: Sutthisan MRT Station,"驾车距离3.3公里,约10分钟",,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,152956720,交通,3,火车站: 阿索克,"驾车距离4.9公里,约13分钟",,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,13099857,交通,2,机场: 曼谷廊曼国际机场,"驾车距离19.5公里,约25分钟",,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,61580685,景点,5,辉煌象神庙,直线距离1.4公里,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,13345882,景点,5,惠恭王夜市,直线距离1.4公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,156414158,景点,5,泰国曼谷 · 第28届曼谷国际舞蹈音乐节（Bangkok 28th International Festival of Dance & Music）,直线距离1公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,31042241,景点,5,泰国文化中心,直线距离1公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,134009241,景点,5,查德夜市,直线距离1.3公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
22154999,89572,景点,5,金东尼人妖秀,直线距离1.8公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
