源行号,酒店ID,标准平台ID,原始平台名称,是否官网,URL链接,记录哈希,采集批次ID,源文件,源文件SHA256,酒店主键存在,平台映射状态,审计结果,问题说明
3236,ChIJQXIEMt2Y4jAR23Ds4j-qJDo,etrip,Etrip.net,否,https://deals.etrip.net/?sig=e9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335&turl=https%3A%2F%2Fsearch.etrip.net%2FHotel%2FSearch%3FcheckIn%3D2026-09-05%26checkOut%3D2026-09-06%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D3159922%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D60.13%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D3159922%2526day%253D05%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D60.13%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DVfemCwKjJWieV2s8ChEIkygQggQY6AIiA1VTRFIBMhIaFaGHz-saC0VWd19aTE1TZWVJKAQwu7_k1AY,1f3806c12391edc2b99b977b4cfa69e967f1f77c960f27c0c8a9316dc74f1de8,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3237,ChIJ8TOOmDmZ4jARYguVJzP82LY,official_cloudbeds,Thepmongkol House,是,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=88933&datefrom=2026-11-14&dateto=2026-11-15&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=665898&P=google&currency=USD&ghaCampaignId=&advance_booking_window=72&freeClick=1&adults=2&children=0&alternate_hotel_id=d7Rgyu&rpid=432839&price_displayed_total=27.28&length=1&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=ga&origin=gha&ads_click_source=,b575d44ef0d4933dab35699adbfb6a86455f422e6d0a43ede1316f8a57ec353f,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3238,ChIJ8TOOmDmZ4jARYguVJzP82LY,agoda,Agoda,否,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=14&CkInMonth=11&CkInYear=2026&CkOutDay=15&campaignid=&CkOutMonth=11&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=72&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=1&PartnerCurrency=THB&hid=81130040&RoomID=&masterRoomId=1272896661&PriceTotal=24.27&PriceTax=4.12&PriceFee=2.02&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=eFI3VVU5S25BWWhGUkRsbHgrb29MK00xcnpsbm1WUGpBQTBvUFB2ZkcwTTBoWkswaEgxVS9MZWYrbHhmVDl4OE9FbzBqWWJ0UERQMXJ3PT0&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,9eab2a41973dcdede9525e3d1c8ea6faa8a0eba840a513d344d5efca93caf521,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3239,ChIJ8TOOmDmZ4jARYguVJzP82LY,booking,Booking.com,否,https://www.booking.com/searchresults.en.html?dest_id=15207771&highlighted_hotels=15207771&dest_type=hotel&checkin=2026-11-14&checkout=2026-11-15&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=28.34&ext_price_tax=2.09&xfc=THB&hca=m&group_children=0&req_children=0&&no_rooms=1&ts=1788406016&edgtid=vY6_UqzoRKaK1FoGp9mCUQ&efpc=k0uRqTS5GnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-15207771&utm_content=dev-desktop_los-1_bw-72_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AOgNWw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261114_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-15207771_dev-desktop_los-1_bw-72_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AOgNWw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261114_ppt-GBdB,a4c15c1c09c89ac7429271295bfd89fee1bf35b449ab3bd85b0ba1fa8b74f72b,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3240,ChIJ8TOOmDmZ4jARYguVJzP82LY,vio,Vio.com,否,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FcheckIn%3D2026-11-14%26checkOut%3D2026-11-15%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D142167502%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D26.38%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D142167502%2526day%253D14%2526month%253D11%2526year%253D2026%2526los%253D1%2526price%253D26.38%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DkISYdyTXaSuFeKqNChcIwREQ8AEYnQEiA1VTRCiP0bvXBlIBMhIaFekGroUaC3hoWGRJdjJ3NWhjKAIw7PTj1AY,20756343c0fdb33a5634f6fa9f5e441df9dff0f38c3a787e069ca7bb0722c6e8,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3241,ChIJ8TOOmDmZ4jARYguVJzP82LY,etrip,Etrip.net,否,https://deals.etrip.net/?sig=e9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335&turl=https%3A%2F%2Fsearch.etrip.net%2FHotel%2FSearch%3FcheckIn%3D2026-11-14%26checkOut%3D2026-11-15%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D142167502%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D26.38%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D142167502%2526day%253D14%2526month%253D11%2526year%253D2026%2526los%253D1%2526price%253D26.38%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DkISYdyTXaSuFeKqNChcIwREQ8AEYnQEiA1VTRCiP0bvXBlIBMhIaFekGroUaC3hoWGRJdjJ3NWhjKAIw7PTj1AY,557d618c5a45ba29bacd80b2e3fc42ef086597b9f15864851f71cb2057559f65,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3242,ChIJ8TOOmDmZ4jARYguVJzP82LY,bluepillow,Bluepillow.com,否,"https://www.bluepillow.com/search/6949a70e5c042e01bacdcc32?begin=2026-11-14&end=2026-11-15&block_id=-b,S6rvNmk-S026_Ev7CQkQLie0Em2fT8wOdQfwrWlfF0SD0kAYEqAcqyM4nbGU3ff1,-bkng-Hotel&fees=0.00&tax=2.08&total=31.75&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=en&source=mapresults&utm_campaign=hotel&prid=",6569c3796621dca910bc00ac6747f20f4355d9f224f16ea2a04720e396f8661d,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3243,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,agoda,Agoda,否,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=12&CkInMonth=09&CkInYear=2026&CkOutDay=13&campaignid=&CkOutMonth=09&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=9&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=1&PartnerCurrency=THB&hid=3084206&RoomID=&masterRoomId=5644147&PriceTotal=22.04&PriceTax=3.20&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=27983&booking_source=cpc&adType=0&mpt=UnZhc2IwMkdVWFVZU29SbmZpUFFHN05xMGRsdVUzUzQvcmJuaXdnUjA5dWYvaEoxZGFNc0ptNDRHN0M3VHhnM0UxOHZGM0RoenlUSQ&original_rr=US_pull&gaClickSrc=&clickType=hotel&lang=en&pkgId=,1a402016b9f8df0a7ff3b4dd919151d1ef2ccf8968e365b8c5aca5f603e0820b,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3244,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,expedia,Expedia.com,否,https://www.expedia.com/Hotel-Search?selected=8209701&startDate=2026-09-12&endDate=2026-09-13&MDPCID=US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.8209701.20260912.20260913.DDT.9.CID..AUDID..RRID.bex_us_desktop&mctc=10&ct=hotel&mpg=USD&mpf=24.97&mpj=4.18&mpr=2.36&mpl=USD&exp_pg=google&langid=en&ad=2&tp=&utm_source=google&utm_medium=cpc&utm_term=8209701&utm_content=mapresults&utm_campaign=HotelAds&langid=1033&adults=2&children=&rrid=bex_us_desktop&rateplanid=203386614&mpm=24&mpn=200685507&mpo=EC&mpp=1,a176a710a9a5136322e89750cec4c94e55428a981aa67aa43e42191110704faf,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3245,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,bluepillow,Bluepillow.com,否,"https://www.bluepillow.com/search/69d4e1b0664dcc3c354ba0f5?begin=2026-09-12&end=2026-09-13&block_id=-b,hnh8gdeG3LnVvbFFw1OBgT6tg_0QBPM7PkEXb83e6Tg_nExn-FYwb0zBk_w_vQr9,-bpag-Hotel&fees=3.29&tax=3.29&total=22.64&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=en&source=mapresults&utm_campaign=hotel&prid=foreign_member",d74ae110a42dcd5859ca2e69526c3160ceb3bcd456990fe93ee3fb94959685ce,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3246,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,hotels,Hotels.com,否,https://www.hotels.com/Hotel-Search?selected=8209701&startDate=2026-09-12&endDate=2026-09-13&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.8209701.20260912.20260913.DDT.9.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.39&mpg=USD&mpl=USD&mpj=4.18&mpr=2.36&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd=GGMETA.8209701USen-20260912-D-ABW=9-camp=-aud=-N&rateplanid=203386614&mpm=24&mpn=200685507&mpo=EC&mpp=1&locale=en_US&siteid=300000001,ef17dbb862c8bc094a99cf83c52ad4d23b22edba2a32159b49ce544e71b31a2e,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3247,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,tiket,Tiket.com,否,https://www.tiket.com/en-us/hotel/thailand/komol-residence-806001750644620141?hotelID=59038400-9d61-473c-b611-096c3a6997cd&checkin=2026-09-12&checkout=2026-09-13&adult=2&country=US&device=desktop&lang=en&isAat=false&utm_source=google-hotel&utm_term=59038400-9d61-473c-b611-096c3a6997cd&utm_medium=aff-meta&utm_campaign=Google-Hotel-0023-B2B-none-hotel&utm_external=aff&tag_meta_id=34412887&tag_meta_type=google-hotel&isRedirect=true&currency=USD,83598cdd38ba25a93a28649e826cd630e9cbf6b13457c43a0c0628ba93fc8656,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3248,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,easemytrip,EaseMyTrip.com,否,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-1005525&checkinDay=12&checkinMonth=09&checkinYear=2026&nights=1&adlts=2&p=23.80|3.60|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0,cbeec5164bd64ac0598b659a56cab4ca10b970f21a54d2e1eb82788f95c9b323,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3249,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,booking,Booking.com,否,https://www.booking.com/searchresults.en.html?dest_id=475744&highlighted_hotels=475744&dest_type=hotel&checkin=2026-09-12&checkout=2026-09-13&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=26.41&ext_price_tax=4.42&xfc=THB&hca=m&group_children=0&req_children=0&&ts=1788416225&no_rooms=1&edgtid=YDgC5HB2R0SmfK5ChhEFbQ&efpc=hxsRqHGxGnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-475744&utm_content=dev-desktop_los-1_bw-9_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AAdCYA_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260912_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-475744_dev-desktop_los-1_bw-9_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AAdCYA_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260912_ppt-B,210c2c1495621e7b77ccfe86f85facdfb4aebe170580302940182484281559aa,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3250,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,trip,Trip.com,否,https://us.trip.com/hotels/redirect?hotelid=702018&city=359&shoppingid=Mlz-4cIOHkQI&adult=2&children=0&ages=&checkin=2026-09-12&checkout=2026-09-13&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=12_09_2026_1_mapresults_702018_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny4WKSYBJi4mCUsuJY8PPFL0YhRiOD-4wWW-UDOGYwHnqjtYKRcQcj00VG-dbXgTvmmTs8ZDx7BgSsHV4wnn53vo9pAQujFI9vTpWuSbKnv0d2oKcCo8b9l0-usHkwBrEZu7oYWbpEyXAxhwa7CD4RkT359L6UgxSIpwjjJbGm5umGBmf8Fu1iZPJgXMXIzsVsYGQowPSJkR_Z3Hgz80lMjIYADPvPGLMAAAA]fgt[1]&br=27.80&tf=4.18&display=exavg&locale=en_us&crn=1&roomid=526007456&allianceid=15214&sid=1209572,9d32e48c6a8f600183368b2644b9a9d796fc7af9b33fcacf89c904a41af38116,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3251,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,priceline,Priceline,否,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C37469405_mapresults_1%7C20260912%7Cdesktop%7Cdefaultdate|public|||9%7C2%7C0|0|EN&hotelid=37469405&checkin=20260912&checkout=20260913&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=37oir-Fo1thXhnGVE7x_GmRCbXTH143hFkpku7gpLLZqu-FJVdGGb3N7Y9srBnKt7xvUbLAgkyjEsFoQknFXBfEABwR_IBSFq27x_y3XDQJoegMANqs_edaL-3k4hNIpfM29XGkjbHV2Jd6c2eR12b5CKqdq8kJEphq9efnia4BzfRiRc0tFajIPJEZPyw0EOTyxCNJ4t4nBUvwFFYClFAsEtzDukgM9mmsUhGORp1A936VwIkOia3irwXjRuUrq2mll4lHQa3Z17VQ5Xbent_x1rfMWROiVa1Tkj3LBWbCqCiTdhjGT4GCp7GyX7J97mnsIG6Zcm1_9QzwJXIsOJooTaGdKNiS4LJQg_kzNBMQ8zUB4ZqWpdFq2HqUMSk_I1pWAgpjuy08ssx-ej8hROyHvGXHAe63gMI1Kye_G2qT00bBaUgQB5_74VwT39DN5&dblcnt=true&hc=1&pdtax=4.42&pdf=2.67&pdt=29.41&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,6108f8b41afd4e58c4c9938996967012c2a1f461e6673997c09715a9761b7f8d,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3252,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,orbitz,Orbitz.com,否,https://www.orbitz.com/Hotel-Search?selected=8209701&startDate=2026-09-12&endDate=2026-09-13&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.8209701.20260912.20260913.DDT.9.CID..AUDID..mapresults&mpg=USD&mpf=24.97&mpj=4.18&mpr=2.36&mctc=10&rateplanid=203386614&mpm=24&mpn=200685507&mpo=EC&mpp=1,b2f92209629d203fa5873d3e4c3ccd5d0673e38b0bf3da0e1c52513aaf879ad7,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3253,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,travelocity,Travelocity.com,否,https://www.travelocity.com/Hotel-Search?selected=8209701&startDate=2026-09-12&endDate=2026-09-13&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.8209701.20260912.20260913.DDT.9.CID..AUDID..mapresults&mpg=USD&mpf=24.97&mpj=4.18&mpr=2.36&mctc=10&rateplanid=203386614&mpm=24&mpn=200685507&mpo=EC&mpp=1,b05a53e37ba6d94a1b3a122772c16055541bffb2b468acdc1a4d164a8927d0cb,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3254,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,cheaptickets,CheapTickets.com,否,https://www.cheaptickets.com/Hotel-Search?selected=8209701&startDate=2026-09-12&endDate=2026-09-13&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.8209701.20260912.20260913.DDT.9.CID..AUDID..mapresults&mpg=USD&mpf=24.97&mpj=4.18&mpr=2.36&mctc=10&rateplanid=&rateplanid=203386614&mpm=24&mpn=200685507&mpo=EC&mpp=1,1bc55f80109f8aa6dc972193bf0c95819fcfb6d341ef25e5058d2a01254cf6d4,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3255,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,traveloka,Traveloka.com,否,https://www.traveloka.com/en-en/hotel/search?spec=12-09-2026.13-09-2026.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000458582&contexts=%7B%22accessCode%22:%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%220559b5e5-6be2-48f4-a6e7-eb993b501a18%22%2C%22dateSelectionType%22%3A%22default%22%2C%22plc%22%3A%22Cl6v0607VePaiHGkecrXlIaKQPM1VbGE2hdh2PdnM2jafUXOowJkF2bQL8kYfTeVqVAlGVeKBUJG62c4wo8nOQ%3D%3D%22%2C%22pvlc%22%3A%22i3iLOhQARlTY5Vss%2BqkFJtCipqaPONF0HKbPUPGP%2B7Q%3D%22%7D&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk@-&adType=0&PPA=0&hotelCampaign=1&cur=USD,0756a7f2ec044075409d5bfc87db21619c49d92fb2c2ddf1e6b955beb516cbd0,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3256,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,reserving,Reserving,否,"https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=168993&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada=12%2F09%2F2026&fecha_salida=13%2F09%2F2026&refp=27.82&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b=23.98,bhab=376,big=2026-09-09T13:00:00+02:00,bmid=95,bpd=es,bpt=3.61,breg=12,bwp=LVTfkxWWmfg,ts=2026-09-03T08:59:33+02:00/B:C623371D8C01B5ACF6AB403781FF88F1C334F7F58C74CC646CDB328F&c3=mode=P,d=2,ts_id=4187733824178227&r=CAMPAIGN-ID=;TRACKING-PARAM=;CUSTOM1=;PRICE-DISPLAYED-TOTAL=27.82;DEFAULT-DATE=1;CLICK-TYPE=hotel;USER-COUNTRY=US;DEVICE=desktop;SITE=mapresults;USER-LANGUAGE=en;USER-CURRENCY=USD;POS=ALL-ALL-ALL-RSVCOM;AD-CLICK=0;PAYMENT-ID=free;C2=b=23.98,bhab=376,big=2026-09-09T13:00:00+02:00,bmid=95,bpd=es,bpt=3.61,breg=12,bwp=LVTfkxWWmfg,ts=2026-09-03T08:59:33+02:00/B:C623371D8C01B5ACF6AB403781FF88F1C334F7F58C74CC646CDB328F;C3=mode=P,d=2,ts_id=4187733824178227",c13106925f0725fa5332222ddc8fdc67e1d3726cd933bb6177e549f822b473b7,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
3257,ChIJ8cBCk4aZ4jARTWuZuqTNRj0,wego,Wego,否,https://www.wego.com/hotels/searches/BKK/2026-09-12/2026-09-13?guests=2&wego_hotel_id=790202&bow_only=true&ts_code=2f2fc&wg_source=meta_distribution&wg_medium=gha&wg_campaign=fbl&wego_currency=USD&ulang=en&wego_price=VVNEOjI5LjQxOjUzNDMwNjNmYjFlNGJlZmM3ZjNkZTQxZTc1NTg1MGJkZTIwMzk1NWQwMTE2YTU2OGVmMzllOTM1ZDI0OTcwMDI6Ym9vZ25pazY5cXNhOjE3ODgzODUwOTY6RDpVUzozMTg0YjNmMDhkYTMzYjZiOjI6MDp0cnVlOnRydWU6Ug%3D%3D&provider=aG90ZWxzLndlZ28uY29t,9cddfddd76bdee8f2c7e519820f39d0ac354de0c88a64eaafdf0e23f4717cd9e,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
