酒店ID,标准平台ID,原始平台名称,是否官网,采集通道,采集优先级,URL解析状态,房型采集状态,房型数量,售卖方案数量,结构核验状态,可达性核验状态,身份核验状态,机器质量等级,是否可进入比价,阻断原因,最近采集时间,采集批次ID,记录哈希
ChIJad3QF22Z4jARALLY-F6zmug,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,95d1fa2cb8bd518f1db25f2a8c053114620275a968931ed3eda8d20683621fe1
ChIJad3QF22Z4jARALLY-F6zmug,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9896c317e998689e1f96f8c999e699fbeb35b80790b0ca4de7d73ddfc291116b
ChIJafejwYeZ4jAR-9_DqWFWxj0,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c34a23025f07bba61e05246304d49c122b52138c086ca319b07799de35949953
ChIJafejwYeZ4jAR-9_DqWFWxj0,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,40c617e52acb508393ae0acc80d23e408d725ae280c346a254ac1bc9c1ed86f0
ChIJafejwYeZ4jAR-9_DqWFWxj0,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,a146f39a5ba01a073757360b8bc38b82296571f3f2cadfc0caf723d1015d4834
ChIJafejwYeZ4jAR-9_DqWFWxj0,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,0427947a948e00290faaae7a129d0308847cbbf32d06099d9b9788972ab15c11
ChIJafejwYeZ4jAR-9_DqWFWxj0,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,02f04cba38562eabec96dd1de13f49b535d8fd60cbb5e7f05ba5b946ee93ca66
ChIJafejwYeZ4jAR-9_DqWFWxj0,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,516124f2c14482097d1ec9595e645e277422197bdd8fbb77bc48c83a0da0fa22
ChIJafejwYeZ4jAR-9_DqWFWxj0,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,60540b61de400781ab5ddd4a31254e145eaffb31e72ea53b25e10a5919f1d632
ChIJafejwYeZ4jAR-9_DqWFWxj0,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9f8836a78e430c1c9477882f99cb2af1725a5c5709a9acae7b433c20fb3109ae
ChIJafejwYeZ4jAR-9_DqWFWxj0,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d08382a1adcc1c0f69132926779832e252f571ed0728bea7fe88fcf166f2cafa
ChIJafejwYeZ4jAR-9_DqWFWxj0,hotelscombined,Hotelscombined.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c26d62f8a0f0c4f3ed0b2ddf65729caa2bea4c4957a5cedd7e17f0576448e1ec
ChIJafejwYeZ4jAR-9_DqWFWxj0,kayak,KAYAK.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d86b06df1e83f0ed1099f2ade92750cfc3fdaf30810dd2087ffa3ef7bfb4365e
ChIJafejwYeZ4jAR-9_DqWFWxj0,momondo,momondo.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3e6221606ee7187a7b1123698fb98beb95e66abdcbdb2fd54008e0e246fbde43
ChIJafejwYeZ4jAR-9_DqWFWxj0,official_other,Siri Grand Bangkok Hotel,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,89dff959861d9a88e11b708e3f7fb1ed520c66078966fb5ee1f1acd7eda88455
ChIJafejwYeZ4jAR-9_DqWFWxj0,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3014655bbdc686853e5df895068db7058f8b0165b4704d2e047de3e94c424bd5
ChIJafejwYeZ4jAR-9_DqWFWxj0,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,76e1bed755e11d4a0ce628010cebeeacb88688a03dd6e702f4f7b178eae0329f
ChIJafejwYeZ4jAR-9_DqWFWxj0,qantas,Qantas Hotels,否,precision,second,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,e1a21c25a535c49747e63bf822d0004123a5dc92f1eddf8b309568541418288f
ChIJafejwYeZ4jAR-9_DqWFWxj0,tiket,Tiket.com,否,precision,second,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,c1475281e163682fce2c83db5bc76a68c7a19c10200b42bf265c08ca7379a5ea
ChIJafejwYeZ4jAR-9_DqWFWxj0,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,22bca000c018524c928fc8227b5e10efe4dbc34de2e1f65b5b478e1ddd07ebc5
ChIJafejwYeZ4jAR-9_DqWFWxj0,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ce74982005a06aeecce0886c7d858a5c5ed78f35e50d5bcc793e4234856a7502
ChIJafejwYeZ4jAR-9_DqWFWxj0,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,82faf91344b4500498e1bbd29bd597bb1754e286874e88c59ec4039e22bb12f1
ChIJafejwYeZ4jAR-9_DqWFWxj0,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bdce476af6c01bb15b7878fe44e89b4bbad6d95c059fa536d4cdcf63012b42d9
ChIJafejwYeZ4jAR-9_DqWFWxj0,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9651fec758bd9f521e28454a994ea2b2eda6e624c2a0af94c21bddf0b92fbda1
ChIJb-OaExSZ4jARmi3DTp7RwWs,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f082e63f1efce503352c456c5f3b9e8b8602f45046a7556610028f6331e95e97
ChIJb-OaExSZ4jARmi3DTp7RwWs,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d658c9f0356030adfa338434621c8ded6b4dd64f24e739bb13266aabd2634a4d
ChIJb-OaExSZ4jARmi3DTp7RwWs,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,362a2abc484b1e5a89823903a9017507a1ff2f9d2f5c946922764442e80a3bcf
ChIJb-OaExSZ4jARmi3DTp7RwWs,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7f22a99123948e1581695cd4c66278449cab854f3532fd999ac41da4b4d911ce
ChIJb-OaExSZ4jARmi3DTp7RwWs,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,32a81630b8e0ca1fcc67a4c567eb940adc79a3fd2ba9515d95c369a5e633723f
ChIJb-OaExSZ4jARmi3DTp7RwWs,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d2589188cf10a2c2c94e384f3796cee68c1ff07f86fd40d6a92f8f37770bc3fc
ChIJb-OaExSZ4jARmi3DTp7RwWs,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,002c7febef98f2284631987c12783b88e28bd3f2c0e7f9e444a20fc73e7e5f2f
ChIJb-OaExSZ4jARmi3DTp7RwWs,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e225caf068629e1287600892d2a0a325e18a3b4f7816a2b07a96d8713e0f6e0b
ChIJb-OaExSZ4jARmi3DTp7RwWs,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,14db7c46962f0af819c1e20a39f73051269ac5cbebb9d0dd1f56ac6bdf9c2731
ChIJb-OaExSZ4jARmi3DTp7RwWs,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d1a5dc7f4178f223edb8173c313c7a46e80834f4b4d52d5a17e6eede6ae4e4ed
ChIJb-OaExSZ4jARmi3DTp7RwWs,skyscanner,Skyscanner,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,daf2f9c615a4b00e92b149f48b4c936a659bf636053dbd7ae4d8ded9f0ec46b4
ChIJb-OaExSZ4jARmi3DTp7RwWs,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,2cf74d9c804d17564aaf683b5bed8973696467ac19d4e19b2edd44563d9d19f9
ChIJb-OaExSZ4jARmi3DTp7RwWs,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,95854aeb8c127ed1341783bcaf12b526130706b16ea1aee5a85d6c319a2ceb34
ChIJb-OaExSZ4jARmi3DTp7RwWs,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fe525ee0e8125f96895cc0ff5ebcec896d2b1c18a2356418d7d0d192a9412be1
ChIJb-OaExSZ4jARmi3DTp7RwWs,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,08bfc83ca0877731852e601fbfbd3ebcd13ebc98be497792f86617df79df3783
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,1788b7181752f34c5748cd8fc00249469fb599eac7db35370292b703dcb1c180
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e5805b6bacee20225229094b8761f7f3f60536c1415f2f44ecd46e3af8a18ff9
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4583c676b0b9715a0adfab7f734ff35fdcb55a3cbde4c3ef9da1fed974117d41
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,43ee5ec2bdfb0cd46ae54b6ebb5aa0c0ea85e09395bf097cdf0b6876f9829370
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,5ca83e344d541883a9c0d9c20900fa89358f48ada6b37f408d08c8775733d6ba
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,evendo,Evendo,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,d6d590c7966f032d0eff7ee13097d107c6dda2a14d7d7262b01179967e663ec0
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,51109aee6f94c4cc3eb58dd43662739fca08ca84858cdaf2c326001d03c06527
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,644c8a6c191d858a0a6e876e476b2827e9144985590a76a81029f894b9d5bfbc
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,6bf579ae54cc93a1afb19c384200da119ccbe240cb1b708f921e8053b379c6ce
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,official_other,New Central Guest House,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,dfbf7b344e0cfd29206547f2ba470e019f195d591f9102b2126bafa692e10d27
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,956b46272cbd02644d0779cb5cfb4ec84bd6b4fe1ef19340655ce96abdafd249
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ab8e40e22c08b8f04fb86934017b6b757d7bb1ac9aa983dfcc9801c7f7e4aeca
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3187d2a028fbf372c39fbdf546cf5d25f699fc7147b666b67db951a93918f8b3
ChIJb0nlMhOZ4jARYyX5yZAp5Z4,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,387ffb91de4871ed39187f94b40063af968ef2030827e7212e0531856aa57fbb
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9d952e59dce2396b6e7a762876bc4efe8fea3308900a7d99c2f856641ab394dc
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3dce41248887b5a1c619e3c400353b53fe3e833c95075f45852c6424fbbb1203
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,fe4a6f4d2c3b247ed5888d453c2dce46d9187980f265e2b37063e302c3e3d509
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,official_cloudbeds,OLD SOUL Hostel,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b7736b9729e5b5c605eec4090eb135d8b0ce2a26f60ddc21ac12b608a12da575
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,104bb0526bed7f57ca1afdffeb93f0f02987ce3b45a4dd5795877a9d926d5e3a
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,85cabee64b33d2de0ff4a4710b8852b9fbb6ed3eb11c6c0045b04fd0a1ea0c1b
ChIJb2YCVgCZ4jAR4QpFv1IrVWk,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,20a32d4a7753ca3c47f9f664f799229c1d680cb93068ca038b0b671f58209194
ChIJb4GARBCZ4jARtp9ubORxGYE,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,613c27c2b7721ed3380d52eeb05e8165f3122376601cddcaf0d9758ae6d67eeb
ChIJb4GARBCZ4jARtp9ubORxGYE,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,11a3a90f2c1b08b796030a5784fd005af7a521f0e8b272260a552c0c5cfaa0d7
ChIJb4GARBCZ4jARtp9ubORxGYE,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4f78d80d799295d10ce7eec4229e74a0ed46d278683068660009389c93e14a37
ChIJb4GARBCZ4jARtp9ubORxGYE,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,27204d69fb05701f5294392d1aafb2e8354a9a02639e4170ac7108e233be0bf1
ChIJb4GARBCZ4jARtp9ubORxGYE,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9365668a805282a3363ed5b2fd466ab25e487e3d4099c4c37609c5b9ebb342fd
ChIJb4GARBCZ4jARtp9ubORxGYE,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,39a9cd405765dfb47f0c89374de73419f5cc39c23a862cf5fadee90e80de3ee1
ChIJb4GARBCZ4jARtp9ubORxGYE,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,8da3d90a990d5ee07fe68c7687b4e34a9411fd9878a62c5cc1500f84190cf2f3
ChIJb4GARBCZ4jARtp9ubORxGYE,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d16869073053b1191f96d298cf3389d727c6d39bac8597f35b280280a8e12864
ChIJb4GARBCZ4jARtp9ubORxGYE,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,48e58180179686c0840a52b71bd02f249fbb69ad365e148d87320abeb6f8c1d2
ChIJb4GARBCZ4jARtp9ubORxGYE,official_cloudbeds,ISSARA by d HOSTEL BANGKOK,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c54763e926db8db846b736177cbb5f4fdb79a523f8d6b0d0152d785577366338
