交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
3,公交车,2046,894,33,33,2
3,公交车,2046,898,34,34,2
3,公交车,2046,899,35,35,2
3,公交车,2046,901,36,36,2
3,公交车,2046,902,37,37,2
3,公交车,2046,903,38,38,2
3,公交车,2046,904,39,39,2
3,公交车,2046,905,41,41,2
3,公交车,2046,906,43,43,2
3,公交车,2046,907,45,45,2
3,公交车,2046,908,46,46,2
3,公交车,2046,909,48,48,2
3,公交车,2046,910,50,50,2
3,公交车,2046,911,51,51,2
3,公交车,2051,1000,40,40,2
3,公交车,2051,1001,41,41,2
3,公交车,2051,1002,42,42,2
3,公交车,2051,1003,43,43,2
3,公交车,2051,1004,44,44,2
3,公交车,2051,1005,45,45,2
3,公交车,2051,1006,48,48,2
3,公交车,2051,1007,49,49,2
3,公交车,2051,1008,51,51,2
3,公交车,2051,1009,52,52,2
3,公交车,2051,1010,53,53,2
3,公交车,2051,1013,19,19,2
3,公交车,2051,1015,27,27,2
3,公交车,2051,1017,28,28,2
3,公交车,2051,1019,32,32,2
3,公交车,2051,1021,34,34,2
3,公交车,2051,1022,50,50,2
3,公交车,2051,13950,3,3,2
3,公交车,2051,14075,43,43,2
3,公交车,2051,14100,61,61,2
3,公交车,2051,14347,37,37,2
3,公交车,2051,14750,16,16,2
3,公交车,2051,14764,47,47,2
3,公交车,2051,14766,66,66,2
3,公交车,2051,14767,67,67,2
3,公交车,2051,14785,8,8,2
3,公交车,2051,14790,21,21,2
3,公交车,2051,14791,22,22,2
3,公交车,2051,14935,11,11,2
3,公交车,2051,1543,37,37,2
3,公交车,2051,1544,39,39,2
3,公交车,2051,1572,62,62,2
3,公交车,2051,1576,7,7,2
3,公交车,2051,16083,78,78,2
3,公交车,2051,1785,12,12,2
3,公交车,2051,1791,60,60,2
3,公交车,2051,1821,59,59,2
3,公交车,2051,2045,8,8,2
3,公交车,2051,2088,9,9,2
3,公交车,2051,2109,10,10,2
3,公交车,2051,2134,61,61,2
3,公交车,2051,2300,4,4,2
3,公交车,2051,2365,5,5,2
3,公交车,2051,2367,6,6,2
3,公交车,2051,2368,64,64,2
3,公交车,2051,2369,65,65,2
3,公交车,2051,2444,55,55,2
3,公交车,2051,2445,56,56,2
3,公交车,2051,2452,16,16,2
3,公交车,2051,2453,17,17,2
3,公交车,2051,2454,18,18,2
3,公交车,2051,2598,30,30,2
3,公交车,2051,2610,35,35,2
3,公交车,2051,2611,38,38,2
3,公交车,2051,2761,67,67,2
3,公交车,2051,2899,57,57,2
3,公交车,2051,2900,58,58,2
3,公交车,2051,2905,14,14,2
3,公交车,2051,2906,15,15,2
3,公交车,2051,3275,22,22,2
3,公交车,2051,3276,23,23,2
3,公交车,2051,3277,24,24,2
3,公交车,2051,3278,26,26,2
3,公交车,2051,3279,27,27,2
3,公交车,2051,3280,28,28,2
3,公交车,2051,3281,29,29,2
3,公交车,2051,3282,31,31,2
3,公交车,2051,3283,33,33,2
3,公交车,2051,3284,34,34,2
3,公交车,2051,3285,35,35,2
3,公交车,2051,3286,36,36,2
3,公交车,2051,3288,39,39,2
3,公交车,2051,3290,40,40,2
3,公交车,2051,3291,42,42,2
3,公交车,2051,3292,44,44,2
3,公交车,2051,3293,45,45,2
3,公交车,2051,3294,46,46,2
3,公交车,2051,3295,47,47,2
3,公交车,2051,3296,48,48,2
3,公交车,2051,3297,49,49,2
3,公交车,2051,3298,51,51,2
3,公交车,2051,3299,52,52,2
3,公交车,2051,3427,63,63,2
3,公交车,2051,3431,2,2,2
3,公交车,2051,3710,1,1,2
3,公交车,2051,3711,2,2,2
3,公交车,2051,3712,3,3,2
3,公交车,2051,3714,4,4,2
3,公交车,2051,3715,5,5,2
3,公交车,2051,3716,6,6,2
3,公交车,2051,3717,7,7,2
3,公交车,2051,3718,9,9,2
3,公交车,2051,3719,10,10,2
3,公交车,2051,3720,12,12,2
3,公交车,2051,3721,13,13,2
3,公交车,2051,3722,14,14,2
3,公交车,2051,3723,15,15,2
3,公交车,2051,3724,17,17,2
3,公交车,2051,3725,18,18,2
3,公交车,2051,3726,20,20,2
3,公交车,2051,3747,53,53,2
3,公交车,2051,3749,54,54,2
3,公交车,2051,3750,55,55,2
3,公交车,2051,3751,56,56,2
3,公交车,2051,3752,57,57,2
3,公交车,2051,3753,58,58,2
3,公交车,2051,3754,59,59,2
3,公交车,2051,3756,60,60,2
3,公交车,2051,3757,62,62,2
3,公交车,2051,3758,64,64,2
3,公交车,2051,3759,65,65,2
3,公交车,2051,3760,66,66,2
3,公交车,2051,3761,68,68,2
3,公交车,2051,3762,69,69,2
3,公交车,2051,3763,70,70,2
3,公交车,2051,3764,71,71,2
3,公交车,2051,3765,72,72,2
3,公交车,2051,3766,73,73,2
3,公交车,2051,3767,74,74,2
3,公交车,2051,3768,75,75,2
3,公交车,2051,3769,76,76,2
3,公交车,2051,3770,77,77,2
3,公交车,2051,411,46,46,2
3,公交车,2051,4277,11,11,2
3,公交车,2051,4284,50,50,2
3,公交车,2051,4442,23,23,2
3,公交车,2051,4443,25,25,2
3,公交车,2051,4444,29,29,2
3,公交车,2051,4445,31,31,2
3,公交车,2051,4449,26,26,2
3,公交车,2051,4450,30,30,2
3,公交车,2051,4451,41,41,2
3,公交车,2051,4452,63,63,2
3,公交车,2051,4515,20,20,2
3,公交车,2051,4538,24,24,2
3,公交车,2051,4539,33,33,2
3,公交车,2051,4555,38,38,2
3,公交车,2051,4556,36,36,2
3,公交车,2051,4768,1,69,4
3,公交车,2051,4827,13,13,2
3,公交车,2051,4952,25,25,2
3,公交车,2051,5344,54,54,2
3,公交车,2051,955,68,68,2
3,公交车,2051,997,19,19,2
3,公交车,2051,998,21,21,2
3,公交车,2051,999,32,32,2
3,公交车,2052,1000,40,40,2
3,公交车,2052,1001,41,41,2
3,公交车,2052,1002,42,42,2
3,公交车,2052,1003,43,43,2
3,公交车,2052,1004,44,44,2
3,公交车,2052,1005,45,45,2
3,公交车,2052,1006,48,48,2
3,公交车,2052,1007,49,49,2
3,公交车,2052,1008,51,51,2
3,公交车,2052,1009,52,52,2
3,公交车,2052,1010,53,53,2
3,公交车,2052,1013,19,19,2
3,公交车,2052,1015,27,27,2
3,公交车,2052,1017,28,28,2
3,公交车,2052,1019,32,32,2
3,公交车,2052,1021,34,34,2
3,公交车,2052,1022,50,50,2
3,公交车,2052,13950,3,3,2
3,公交车,2052,14075,43,43,2
3,公交车,2052,14100,61,61,2
3,公交车,2052,14347,37,37,2
3,公交车,2052,14750,16,16,2
3,公交车,2052,14764,47,47,2
3,公交车,2052,14766,66,66,2
3,公交车,2052,14767,67,67,2
3,公交车,2052,14785,8,8,2
3,公交车,2052,14790,21,21,2
3,公交车,2052,14791,22,22,2
3,公交车,2052,14935,11,11,2
3,公交车,2052,1543,37,37,2
3,公交车,2052,1544,39,39,2
3,公交车,2052,1572,62,62,2
3,公交车,2052,1576,7,7,2
3,公交车,2052,16083,78,78,2
3,公交车,2052,1785,12,12,2
3,公交车,2052,1791,60,60,2
3,公交车,2052,1821,59,59,2
3,公交车,2052,2045,8,8,2
3,公交车,2052,2088,9,9,2
3,公交车,2052,2109,10,10,2
3,公交车,2052,2134,61,61,2
3,公交车,2052,2300,4,4,2
3,公交车,2052,2365,5,5,2
3,公交车,2052,2367,6,6,2
3,公交车,2052,2368,64,64,2
3,公交车,2052,2369,65,65,2
3,公交车,2052,2444,55,55,2
3,公交车,2052,2445,56,56,2
3,公交车,2052,2452,16,16,2
3,公交车,2052,2453,17,17,2
3,公交车,2052,2454,18,18,2
3,公交车,2052,2598,30,30,2
3,公交车,2052,2610,35,35,2
3,公交车,2052,2611,38,38,2
3,公交车,2052,2761,67,67,2
3,公交车,2052,2899,57,57,2
3,公交车,2052,2900,58,58,2
3,公交车,2052,2905,14,14,2
3,公交车,2052,2906,15,15,2
3,公交车,2052,3275,22,22,2
3,公交车,2052,3276,23,23,2
3,公交车,2052,3277,24,24,2
3,公交车,2052,3278,26,26,2
3,公交车,2052,3279,27,27,2
3,公交车,2052,3280,28,28,2
3,公交车,2052,3281,29,29,2
3,公交车,2052,3282,31,31,2
3,公交车,2052,3283,33,33,2
3,公交车,2052,3284,34,34,2
3,公交车,2052,3285,35,35,2
3,公交车,2052,3286,36,36,2
3,公交车,2052,3288,39,39,2
3,公交车,2052,3290,40,40,2
3,公交车,2052,3291,42,42,2
3,公交车,2052,3292,44,44,2
3,公交车,2052,3293,45,45,2
3,公交车,2052,3294,46,46,2
3,公交车,2052,3295,47,47,2
3,公交车,2052,3296,48,48,2
3,公交车,2052,3297,49,49,2
3,公交车,2052,3298,51,51,2
3,公交车,2052,3299,52,52,2
3,公交车,2052,3427,63,63,2
3,公交车,2052,3431,2,2,2
3,公交车,2052,3710,1,1,2
3,公交车,2052,3711,2,2,2
3,公交车,2052,3712,3,3,2
3,公交车,2052,3714,4,4,2
3,公交车,2052,3715,5,5,2
3,公交车,2052,3716,6,6,2
3,公交车,2052,3717,7,7,2
3,公交车,2052,3718,9,9,2
3,公交车,2052,3719,10,10,2
3,公交车,2052,3720,12,12,2
3,公交车,2052,3721,13,13,2
3,公交车,2052,3722,14,14,2
3,公交车,2052,3723,15,15,2
3,公交车,2052,3724,17,17,2
3,公交车,2052,3725,18,18,2
3,公交车,2052,3726,20,20,2
3,公交车,2052,3747,53,53,2
3,公交车,2052,3749,54,54,2
3,公交车,2052,3750,55,55,2
3,公交车,2052,3751,56,56,2
3,公交车,2052,3752,57,57,2
3,公交车,2052,3753,58,58,2
3,公交车,2052,3754,59,59,2
3,公交车,2052,3756,60,60,2
3,公交车,2052,3757,62,62,2
3,公交车,2052,3758,64,64,2
3,公交车,2052,3759,65,65,2
3,公交车,2052,3760,66,66,2
3,公交车,2052,3761,68,68,2
3,公交车,2052,3762,69,69,2
3,公交车,2052,3763,70,70,2
3,公交车,2052,3764,71,71,2
3,公交车,2052,3765,72,72,2
3,公交车,2052,3766,73,73,2
3,公交车,2052,3767,74,74,2
3,公交车,2052,3768,75,75,2
3,公交车,2052,3769,76,76,2
3,公交车,2052,3770,77,77,2
3,公交车,2052,411,46,46,2
3,公交车,2052,4277,11,11,2
3,公交车,2052,4284,50,50,2
3,公交车,2052,4442,23,23,2
3,公交车,2052,4443,25,25,2
3,公交车,2052,4444,29,29,2
3,公交车,2052,4445,31,31,2
3,公交车,2052,4449,26,26,2
3,公交车,2052,4450,30,30,2
3,公交车,2052,4451,41,41,2
3,公交车,2052,4452,63,63,2
3,公交车,2052,4515,20,20,2
3,公交车,2052,4538,24,24,2
3,公交车,2052,4539,33,33,2
3,公交车,2052,4555,38,38,2
3,公交车,2052,4556,36,36,2
3,公交车,2052,4768,1,69,4
3,公交车,2052,4827,13,13,2
3,公交车,2052,4952,25,25,2
3,公交车,2052,5344,54,54,2
3,公交车,2052,955,68,68,2
3,公交车,2052,997,19,19,2
3,公交车,2052,998,21,21,2
3,公交车,2052,999,32,32,2
3,公交车,2053,1022,24,24,2
3,公交车,2053,13950,3,3,2
3,公交车,2053,14385,1,55,4
3,公交车,2053,14386,2,2,2
3,公交车,2053,14388,4,4,2
3,公交车,2053,14389,3,3,2
3,公交车,2053,14390,5,5,2
3,公交车,2053,14391,6,6,2
3,公交车,2053,14392,7,7,2
3,公交车,2053,14395,8,8,2
3,公交车,2053,14396,9,9,2
3,公交车,2053,14398,10,10,2
3,公交车,2053,14399,11,11,2
3,公交车,2053,14400,12,12,2
3,公交车,2053,14401,14,14,2
3,公交车,2053,14402,15,15,2
3,公交车,2053,14403,16,16,2
3,公交车,2053,14404,18,18,2
3,公交车,2053,14405,19,19,2
3,公交车,2053,14406,20,20,2
3,公交车,2053,14407,21,21,2
3,公交车,2053,14408,35,35,2
3,公交车,2053,14409,36,36,2
3,公交车,2053,14410,37,37,2
3,公交车,2053,14411,38,38,2
3,公交车,2053,14412,39,39,2
3,公交车,2053,14413,40,40,2
3,公交车,2053,14414,41,41,2
3,公交车,2053,14415,13,13,2
3,公交车,2053,14416,42,42,2
3,公交车,2053,14417,43,43,2
3,公交车,2053,14418,44,44,2
3,公交车,2053,14419,45,45,2
3,公交车,2053,14420,46,46,2
3,公交车,2053,14421,47,47,2
3,公交车,2053,14422,48,48,2
3,公交车,2053,14423,49,49,2
3,公交车,2053,14424,50,50,2
3,公交车,2053,14425,51,51,2
3,公交车,2053,14426,52,52,2
3,公交车,2053,14427,53,53,2
3,公交车,2053,14428,54,54,2
3,公交车,2053,14750,23,23,2
3,公交车,2053,14935,11,11,2
3,公交车,2053,15450,39,39,2
3,公交车,2053,15452,17,17,2
3,公交车,2053,1572,47,47,2
3,公交车,2053,1576,7,7,2
3,公交车,2053,17069,17,17,2
3,公交车,2053,1785,12,12,2
3,公交车,2053,1791,45,45,2
3,公交车,2053,18039,16,16,2
3,公交车,2053,1821,44,44,2
3,公交车,2053,2045,8,8,2
3,公交车,2053,2088,9,9,2
3,公交车,2053,2109,10,10,2
3,公交车,2053,2134,46,46,2
3,公交车,2053,2300,4,4,2
3,公交车,2053,2365,5,5,2
3,公交车,2053,2367,6,6,2
3,公交车,2053,2368,49,49,2
3,公交车,2053,2369,50,50,2
3,公交车,2053,2598,37,37,2
3,公交车,2053,2897,40,40,2
3,公交车,2053,2898,41,41,2
3,公交车,2053,2899,42,42,2
3,公交车,2053,2900,43,43,2
3,公交车,2053,2905,14,14,2
3,公交车,2053,2906,15,15,2
3,公交车,2053,3275,29,29,2
3,公交车,2053,3276,30,30,2
3,公交车,2053,3277,31,31,2
3,公交车,2053,3278,33,33,2
3,公交车,2053,3279,34,34,2
3,公交车,2053,3280,35,35,2
3,公交车,2053,3281,36,36,2
3,公交车,2053,3293,19,19,2
3,公交车,2053,3294,20,20,2
3,公交车,2053,3295,21,21,2
3,公交车,2053,3296,22,22,2
3,公交车,2053,3297,23,23,2
3,公交车,2053,3298,25,25,2
3,公交车,2053,3299,26,26,2
3,公交车,2053,3427,48,48,2
3,公交车,2053,3431,2,2,2
3,公交车,2053,3723,22,22,2
3,公交车,2053,3724,24,24,2
3,公交车,2053,3725,25,25,2
3,公交车,2053,3726,27,27,2
3,公交车,2053,3747,27,27,2
3,公交车,2053,3749,28,28,2
3,公交车,2053,3750,29,29,2
3,公交车,2053,3751,30,30,2
3,公交车,2053,3752,31,31,2
3,公交车,2053,3753,32,32,2
3,公交车,2053,3754,33,33,2
3,公交车,2053,3756,34,34,2
3,公交车,2053,4248,52,52,2
3,公交车,2053,4591,38,38,2
3,公交车,2053,4594,18,18,2
3,公交车,2053,4768,1,56,4
3,公交车,2053,4815,54,54,2
3,公交车,2053,4827,13,13,2
3,公交车,2053,4952,32,32,2
3,公交车,2053,5328,51,51,2
3,公交车,2053,552,53,53,2
3,公交车,2053,955,55,55,2
3,公交车,2053,997,26,26,2
3,公交车,2053,998,28,28,2
3,公交车,2057,1369,13,13,2
3,公交车,2057,1370,14,14,2
3,公交车,2057,1371,15,15,2
3,公交车,2057,1372,16,16,2
3,公交车,2057,1373,17,17,2
3,公交车,2057,1374,18,18,2
3,公交车,2057,1375,19,19,2
3,公交车,2057,1376,20,20,2
3,公交车,2057,1377,49,49,2
3,公交车,2057,1378,50,50,2
3,公交车,2057,1379,52,52,2
3,公交车,2057,1380,53,53,2
3,公交车,2057,1381,55,55,2
3,公交车,2057,1382,56,56,2
3,公交车,2057,13869,64,64,2
3,公交车,2057,13870,1,66,4
3,公交车,2057,13921,57,57,2
3,公交车,2057,13922,58,58,2
3,公交车,2057,13924,59,59,2
3,公交车,2057,13925,61,61,2
3,公交车,2057,13926,62,62,2
3,公交车,2057,13927,64,64,2
3,公交车,2057,13928,65,65,2
3,公交车,2057,13929,66,66,2
3,公交车,2057,13930,67,67,2
3,公交车,2057,13931,68,68,2
3,公交车,2057,13932,69,69,2
3,公交车,2057,13933,2,2,2
3,公交车,2057,13935,3,3,2
3,公交车,2057,13936,4,4,2
3,公交车,2057,13937,5,5,2
3,公交车,2057,13938,6,6,2
3,公交车,2057,13939,7,7,2
3,公交车,2057,13940,8,8,2
3,公交车,2057,13941,9,9,2
3,公交车,2057,13942,10,10,2
3,公交车,2057,13943,12,12,2
3,公交车,2057,13944,49,49,2
3,公交车,2057,14853,31,31,2
3,公交车,2057,14854,32,32,2
3,公交车,2057,15036,3,3,2
3,公交车,2057,15744,22,22,2
3,公交车,2057,15751,51,51,2
3,公交车,2057,15752,54,54,2
3,公交车,2057,1589,6,6,2
3,公交车,2057,1590,8,8,2
3,公交车,2057,1591,9,9,2
3,公交车,2057,1592,10,10,2
3,公交车,2057,1593,11,11,2
3,公交车,2057,1594,12,12,2
3,公交车,2057,1595,13,13,2
3,公交车,2057,16001,1,1,2
3,公交车,2057,16205,7,7,2
3,公交车,2057,1634,57,57,2
3,公交车,2057,1635,58,58,2
3,公交车,2057,1636,59,59,2
3,公交车,2057,1638,60,60,2
3,公交车,2057,1639,61,61,2
3,公交车,2057,1640,5,62,4
3,公交车,2057,18176,11,11,2
3,公交车,2057,18177,60,60,2
3,公交车,2057,18178,63,63,2
3,公交车,2057,3113,14,14,2
3,公交车,2057,3114,15,15,2
3,公交车,2057,3115,16,16,2
3,公交车,2057,3116,17,17,2
3,公交车,2057,3117,18,18,2
3,公交车,2057,3118,19,19,2
3,公交车,2057,3119,20,20,2
3,公交车,2057,3120,21,21,2
3,公交车,2057,3121,22,22,2
3,公交车,2057,3122,23,23,2
3,公交车,2057,3123,24,24,2
3,公交车,2057,3124,25,25,2
3,公交车,2057,3125,26,26,2
3,公交车,2057,3126,27,27,2
3,公交车,2057,3128,29,29,2
3,公交车,2057,3129,30,30,2
3,公交车,2057,3130,33,33,2
3,公交车,2057,3131,34,34,2
3,公交车,2057,3132,35,35,2
3,公交车,2057,3133,33,33,2
3,公交车,2057,3135,34,34,2
3,公交车,2057,3136,36,36,2
3,公交车,2057,3137,37,37,2
3,公交车,2057,3138,39,39,2
3,公交车,2057,3139,40,40,2
3,公交车,2057,3140,41,41,2
3,公交车,2057,3141,42,42,2
3,公交车,2057,3143,43,43,2
3,公交车,2057,3144,44,44,2
3,公交车,2057,3145,45,45,2
3,公交车,2057,3146,46,46,2
3,公交车,2057,3147,47,47,2
3,公交车,2057,3148,48,48,2
3,公交车,2057,3150,50,50,2
3,公交车,2057,3151,51,51,2
3,公交车,2057,3152,52,52,2
3,公交车,2057,3153,53,53,2
3,公交车,2057,3154,54,54,2
3,公交车,2057,3155,56,56,2
3,公交车,2057,374,28,28,2
3,公交车,2057,4189,43,43,2
3,公交车,2057,4190,44,44,2
3,公交车,2057,4191,45,45,2
3,公交车,2057,4193,46,46,2
3,公交车,2057,4426,2,65,4
3,公交车,2057,4674,35,35,2
3,公交车,2057,4818,63,63,2
3,公交车,2057,4934,23,23,2
3,公交车,2057,4935,24,24,2
3,公交车,2057,4936,48,48,2
3,公交车,2057,5316,21,21,2
3,公交车,2057,5317,25,25,2
3,公交车,2057,5319,4,4,2
3,公交车,2057,5370,47,47,2
3,公交车,2057,836,28,28,2
3,公交车,2057,837,29,29,2
3,公交车,2057,838,31,31,2
3,公交车,2057,839,32,32,2
3,公交车,2057,840,55,55,2
3,公交车,2057,841,38,38,2
3,公交车,2057,842,36,36,2
3,公交车,2057,843,37,37,2
3,公交车,2057,844,38,38,2
3,公交车,2057,845,39,39,2
3,公交车,2057,846,40,40,2
3,公交车,2057,847,41,41,2
3,公交车,2057,876,42,42,2
3,公交车,2057,877,26,26,2
3,公交车,2057,878,27,27,2
3,公交车,2057,879,30,30,2
3,公交车,2060,1440,81,81,2
3,公交车,2060,14772,4,4,2
3,公交车,2060,14773,6,6,2
3,公交车,2060,14788,23,23,2
3,公交车,2060,14947,54,54,2
3,公交车,2060,15083,1,1,2
3,公交车,2060,15091,72,72,2
3,公交车,2060,15197,52,52,2
3,公交车,2060,15215,44,44,2
3,公交车,2060,15521,58,58,2
3,公交车,2060,15523,61,61,2
3,公交车,2060,1643,55,55,2
3,公交车,2060,1644,56,56,2
3,公交车,2060,1646,57,57,2
3,公交车,2060,1647,68,68,2
3,公交车,2060,1673,2,2,2
3,公交车,2060,1674,3,3,2
3,公交车,2060,1675,73,73,2
3,公交车,2060,1676,26,26,2
3,公交车,2060,1678,27,27,2
3,公交车,2060,1679,28,28,2
3,公交车,2060,1888,6,6,2
3,公交车,2060,1890,77,77,2
3,公交车,2060,1891,78,78,2
3,公交车,2060,1892,80,80,2
3,公交车,2060,2223,46,46,2
3,公交车,2060,2224,47,47,2
3,公交车,2060,2225,48,48,2
3,公交车,2060,2226,49,49,2
3,公交车,2060,2227,50,50,2
3,公交车,2060,2228,51,51,2
3,公交车,2060,2229,52,52,2
3,公交车,2060,2231,53,53,2
3,公交车,2060,2233,54,54,2
3,公交车,2060,2234,55,55,2
3,公交车,2060,2236,56,56,2
3,公交车,2060,2237,57,57,2
3,公交车,2060,2238,58,58,2
3,公交车,2060,2239,59,59,2
3,公交车,2060,2240,60,60,2
3,公交车,2060,2465,69,69,2
3,公交车,2060,2466,70,70,2
3,公交车,2060,2467,71,71,2
3,公交车,2060,2468,13,13,2
3,公交车,2060,2469,74,74,2
3,公交车,2060,2470,75,75,2
3,公交车,2060,2471,76,76,2
3,公交车,2060,2472,5,5,2
3,公交车,2060,2473,82,82,2
3,公交车,2060,2474,83,83,2
3,公交车,2060,2525,4,4,2
3,公交车,2060,2527,7,7,2
3,公交车,2060,2528,79,79,2
3,公交车,2060,2529,8,8,2
3,公交车,2060,2530,9,9,2
3,公交车,2060,2531,10,10,2
3,公交车,2060,2532,11,11,2
3,公交车,2060,2533,12,12,2
3,公交车,2060,2534,14,14,2
3,公交车,2060,2535,15,15,2
3,公交车,2060,2536,16,16,2
3,公交车,2060,2763,53,53,2
3,公交车,2060,2842,18,18,2
3,公交车,2060,3419,73,73,2
3,公交车,2060,3420,74,74,2
3,公交车,2060,3442,2,2,2
3,公交车,2060,3443,3,3,2
3,公交车,2060,3528,19,21,2
3,公交车,2060,3529,20,22,2
3,公交车,2060,3530,23,23,2
3,公交车,2060,3531,24,24,2
3,公交车,2060,3532,25,25,2
3,公交车,2060,3533,26,26,2
3,公交车,2060,3534,27,27,2
3,公交车,2060,3535,28,28,2
3,公交车,2060,3536,29,29,2
3,公交车,2060,3538,30,30,2
3,公交车,2060,3539,31,31,2
3,公交车,2060,3540,32,32,2
3,公交车,2060,3541,33,33,2
3,公交车,2060,3542,34,34,2
3,公交车,2060,3543,35,35,2
3,公交车,2060,3544,36,36,2
3,公交车,2060,3545,37,37,2
3,公交车,2060,3546,38,38,2
3,公交车,2060,3547,39,39,2
3,公交车,2060,3548,40,40,2
3,公交车,2060,3549,41,41,2
3,公交车,2060,3550,42,42,2
3,公交车,2060,3551,43,43,2
3,公交车,2060,3553,44,44,2
3,公交车,2060,3554,45,45,2
3,公交车,2060,3555,46,46,2
3,公交车,2060,3556,48,48,2
3,公交车,2060,3557,49,49,2
3,公交车,2060,3558,50,50,2
3,公交车,2060,3559,51,51,2
3,公交车,2060,3560,29,29,2
3,公交车,2060,3561,30,30,2
3,公交车,2060,3562,31,31,2
3,公交车,2060,3563,32,32,2
3,公交车,2060,3564,33,33,2
3,公交车,2060,3565,34,34,2
3,公交车,2060,3566,35,35,2
3,公交车,2060,3567,36,36,2
3,公交车,2060,3568,37,37,2
3,公交车,2060,3569,38,38,2
3,公交车,2060,3572,39,39,2
3,公交车,2060,3573,40,40,2
3,公交车,2060,3574,41,41,2
3,公交车,2060,3575,42,42,2
3,公交车,2060,366,61,61,2
3,公交车,2060,382,45,45,2
3,公交车,2060,3893,63,63,2
3,公交车,2060,3894,66,66,2
3,公交车,2060,3895,69,69,2
3,公交车,2060,3896,71,71,2
3,公交车,2060,3897,5,5,2
3,公交车,2060,3898,7,7,2
3,公交车,2060,3899,8,8,2
3,公交车,2060,3901,9,9,2
3,公交车,2060,3902,11,11,2
3,公交车,2060,3903,13,13,2
3,公交车,2060,3904,16,16,2
3,公交车,2060,3994,17,17,2
3,公交车,2060,3995,66,66,2
3,公交车,2060,3996,65,65,2
3,公交车,2060,3997,20,20,2
3,公交车,2060,3998,21,21,2
3,公交车,2060,3999,22,22,2
3,公交车,2060,4000,24,24,2
3,公交车,2060,4001,25,25,2
3,公交车,2060,4104,59,59,2
3,公交车,2060,4105,60,60,2
3,公交车,2060,4106,62,62,2
3,公交车,2060,4107,63,63,2
3,公交车,2060,4108,64,64,2
3,公交车,2060,4109,19,19,2
3,公交车,2060,4110,18,18,2
3,公交车,2060,4111,67,67,2
3,公交车,2060,4155,1,75,4
3,公交车,2060,4186,64,64,2
3,公交车,2060,4187,65,65,2
3,公交车,2060,4188,67,67,2
3,公交车,2060,4192,72,72,2
3,公交车,2060,4206,12,12,2
3,公交车,2060,4225,62,62,2
3,公交车,2060,4227,70,70,2
3,公交车,2060,4228,14,14,2
3,公交车,2060,4229,17,17,2
3,公交车,2060,4230,15,15,2
3,公交车,2060,4246,47,47,2
3,公交车,2060,4446,84,84,2
3,公交车,2060,4672,85,85,2
3,公交车,2060,5401,43,43,2
3,公交车,2060,780,68,68,2
3,公交车,2060,781,10,10,2
3,公交车,2063,1000,71,71,2
3,公交车,2063,1001,72,72,2
3,公交车,2063,1002,73,73,2
3,公交车,2063,1003,74,74,2
3,公交车,2063,1004,75,75,2
3,公交车,2063,1005,76,76,2
3,公交车,2063,1006,79,79,2
3,公交车,2063,1007,80,80,2
3,公交车,2063,1015,10,10,2
3,公交车,2063,1017,11,11,2
3,公交车,2063,1019,15,15,2
3,公交车,2063,1021,17,17,2
3,公交车,2063,1262,11,11,2
3,公交车,2063,14347,20,20,2
3,公交车,2063,14348,25,25,2
3,公交车,2063,14764,78,78,2
3,公交车,2063,14946,46,46,2
3,公交车,2063,14947,47,47,2
3,公交车,2063,14948,54,54,2
3,公交车,2063,14951,78,78,2
3,公交车,2063,14954,20,20,2
3,公交车,2063,14955,26,26,2
3,公交车,2063,14956,44,44,2
3,公交车,2063,14958,51,51,2
3,公交车,2063,15013,1,1,2
3,公交车,2063,15017,29,29,2
