Google地点ID,地点名称,入住日期,退房日期,入住人数,供应商,是否官方,当前价格数值,原价数值,含税价格数值,币种,价格说明,预订链接
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Booking.com,否,188,,200,USD,免费取消截止日期：8月29日,https://www.google.com/travel/lodging/clk?pc=AA80Osyy7XU2hWPVqQsnhaL6YSygkB8OJnKt2tAfXelwPznbVlwv-VNfD8g2UIJvapcu8OMXZ2jpI78KdXXbfydud2BPiiYm5mwvYdqyR6rtVXM2Ucu2wWNp5xSKhjogFDUWL7UXcoGRsRboWKu3quvB2Z8n7L17laTLd1ZyP_Dr5vx0OeA56I_oEaHLYl8DD-LhbsIS5A&pcurl=https://www.booking.com/searchresults.zh.html?dest_id%3D8100387%26highlighted_hotels%3D8100387%26dest_type%3Dhotel%26checkin%3D2026-08-31%26checkout%3D2026-09-01%26group_adults%3D2%26req_adults%3D2%26show_room%3D810038724_343183927_2_2_0%26lang%3Dzh%26selected_currency%3DUSD%26exrt%3D0.03033244%26ext_price_total%3D199.92%26ext_price_tax%3D30.06%26xfc%3DTHB%26hca%3Dm%26group_children%3D0%26req_children%3D0%26%26no_rooms%3D1%26ts%3D1787900881%26edgtid%3DMfw1oNC1T82rUhXBjJcyHA%26efpc%3DVgCwCmWRsgp2%26utm_source%3Dmetagha%26utm_medium%3Dmapresults%26utm_campaign%3DUS%26utm_term%3Dhotel-8100387%26utm_content%3Ddev-desktop_los-1_bw-3_dow-Monday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260831_ppt-%26aid%3D2127489%26label%3Dmetagha-link-MRUS-hotel-8100387_dev-desktop_los-1_bw-3_dow-Monday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260831_ppt-&s=AD1XQnmOsCgRu2ZIPrRGqDIQmCjo
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Bluepillow.com,否,175,,175,USD,,"https://www.google.com/travel/lodging/clk?pc=AA80OsyCQ3aEnT9TS--ujjnW0_msZzeavRd99XHFYloFtp9qsGb-ZusmA_LG1tDxShM54HIM3UbdI0cQ9W4QL6vBIjK8LkNAH--44pVslg5E8AOmB_l-Kf933_zdjJV5Nop0xtWhzLWA8aNVcWjD8NCFEZ-LxsCChcPXHT-WWR6TZxEqDzw2FWbpBOxuIQ&pcurl=https://www.bluepillow.com/search/65e2038a93553be8f5549a78?begin%3D2026-08-31%26end%3D2026-09-01%26block_id%3D-b,dQMaIF8kQTgzLVwGMNNLlFBN5C8s8wq8jTYvgUSay-J6ycFJ1NidbqmjKKG-B4sQ,-bpag-Hotel%26fees%3D26.55%26tax%3D26.55%26total%3D174.73%26adults%3D2%26childs%3D0%26infants%3D0%26childrens%3D0%26country%3DUS%26currency%3DUSD%26language%3Dzh%26source%3Dmapresults%26utm_campaign%3Dhotel%26prid%3Dforeign&s=AD1XQnlb8qwDSNcrq1hNI7NOEq_w"
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,goseek.com,否,163,,175,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osx1_nk64xPSLuENt947du8-IluO_3ma99kO0jNJ267c6g48XekwDg-bqefSCXE1PYKqtqb4lFXDpIInh_AytKXUqawjcXcpaqdf9bp4EcojtjR4jAxWRdTSsDCxyk_buOsy_nH-X6v7CMrNq6Ax147sN1OeTt9hM03Th-E47xfmpesuqOVQynn57P-FnmwzgA&pcurl=https://deals.goseek.com/?sig%3D34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931%26turl%3Dhttps%253A%252F%252Fwww.goseek.com%252FHotel%252FSearch%253FcheckIn%253D2026-08-31%2526checkOut%253D2026-09-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D21001946%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D174.73%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D21001946%252526day%25253D31%252526month%25253D08%252526year%25253D2026%252526los%25253D1%252526price%25253D174.73%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DdLfDsrF1GO2Mz1R8ChEI43MQ2wsYgwkiA1VTRFIBMhIaFdT0KecaC0FwRzdRRDBwSlBNKAMwtuLE1AY&s=AD1XQnlx_quyBHE5QeBnpx-eoQIB
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Hotels.com,否,178,,190,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsylOkM2gax3Tu7-nwFt9c5zRp9OkkuFPA7l1LYOy0WESLXWzSbOhdSXDV42qzjnUlBTVmXHofNYkUGuQWaMEHIKq_FKyGkEaOSDn1_R5kWaQhQs_vfGE3cvhqTllgQBvX77NxNs7BS27JCv54fAcT-aKT3VPrEKYsguW3JX4dgsvHgQCJBn4FA61CXYth0&pcurl=https://th.hotels.com/Hotel-Search?selected%3D74489731%26startDate%3D2026-08-31%26endDate%3D2026-09-01%26mdpcid%3DHCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.74489731.20260831.20260901.DDT.3.CID..AUDID.%26adults%3D2%26children%3D%26mctc%3D10%26mpf%3D190.47%26mpg%3DUSD%26mpl%3DUSD%26mpj%3D28.64%26mpr%3D16.18%26rffrid%3Dsem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.74489731USzh-20260831-D-ABW%3D3-camp%3D-aud%3D-N%26rateplanid%3D411806761%26mpm%3D24%26mpn%3D326687402%26mpo%3DEC%26mpp%3D1&s=AD1XQnlwozyuX5gjvoqGDolNBtvZ
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Etrip.net,否,163,,175,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsytqhNUt3XmvU3HqSpMtXH58_gEiXVhVvopvr5zmjOI3NpuPPQZYejj2RrYQJPRnNoO7ktEOETWniyknh-gpvMvJYG4Cijw-2tRwCOnloaQyUw2rutdj3hp5CHQTxNDPyY2wgmh_lmdXK_SuJeTKG7qZzVbRvE5DL12t4bXeqcEfc5Cujw&pcurl=https://deals.etrip.net/?sig%3De9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335%26turl%3Dhttps%253A%252F%252Fsearch.etrip.net%252FHotel%252FSearch%253FcheckIn%253D2026-08-31%2526checkOut%253D2026-09-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D21001946%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D174.73%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D21001946%252526day%25253D31%252526month%25253D08%252526year%25253D2026%252526los%25253D1%252526price%25253D174.73%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253D5fpyPk3X9ZKMz1R8ChEI43MQ2wsYgwkiA1VTRFIBMhIaFdT0KecaC0FwRzdRRDBwSlBNKAIw5NvE1AY&s=AD1XQnk1NGcv-F6SLJwgpmsN8TS2
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,dealbase.com,否,165,,176,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osy_o9-qyg-KF3amF0O2GgVKUwqJomCQoje2LDyYHa4gF-7iuwIXdEIsUenzvN1cO_NWTAPQ3sW-b7O9ZlSvrP0jn0YaEGKFn5Nsrfthp2StVW3-Es9bgycME-5GPXkX4ZJJ1cnDWi0D6Pm8m6qY1eUWwFSeeDx2anbl5w8tqq_MIB-WnIn1iyoLs8J9CkD9MEQ7SQ&pcurl=https://deals.dealbase.com/?sig%3Dd24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339%26turl%3Dhttps%253A%252F%252Fwww.dealbase.com%252FHotel%252FSearch%253FcheckIn%253D2026-08-31%2526checkOut%253D2026-09-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D21001946%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D176.40%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D21001946%252526day%25253D31%252526month%25253D08%252526year%25253D2026%252526los%25253D1%252526price%25253D176.40%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DCjFGWv0kD22Mz1R8ChEIi3UQ2wsYggkiA1VTRFIBMhIaFaGHz-saCzU2WkJYVVVZYy1JKAIwqdjE1AY&s=AD1XQnkQidIsSeMmbZGG_rLJOdhL
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Kiwi.com,否,170,,201,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxBYq4OuCoG_TMx70PSbv1chQzfSW-Av447bmbMwdd0JL-TAq_dPCdRhR-D2fgXGOovO0TM-VKvyO1Bfzcxjjfy_wLqfIvu6KCGOQhAU5i0mi5PFmh-JT8KoLYY-UydaUdGsGBu4xKIg1jxd_bvSPXA-N3RJjMLr9xetPZjM14C1wmhJIWwXi1Y9kkOKaw7l6HdKCUpHIL8VA&pcurl=https://hotels-tracker.kiwi.com/?sig%3D863672d43279b952b5170ed2c3497011c1cf2b4bb2c02e0599107fa8b3d0ad44333737%26turl%3Dhttps%253A%252F%252Fhotels.kiwi.com%252FHotel%252FSearch%253FcheckIn%253D2026-08-31%2526checkOut%253D2026-09-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dkiwi%2526utm_medium%253Dcpc%2526utm_referrer%253Dgha%2526hotelId%253D21001946%2526userCountry%253DUS%2526profile%253DH9wkf23b1j%2526preferredRate%253D200.50%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D21001946%252526day%25253D31%252526month%25253D08%252526year%25253D2026%252526los%25253D1%252526price%25253D200.50%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253D__W14cx8HSqMz1R8Cg8Ii4UBGMcXIgNVU0RSATISGhU_HUbwGgstczRudWYzNFhKVSgCMNbpxNQG&s=AD1XQnnJ7KP5VIoaKRBPZ0HwLx9_
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Evendo,否,171,,183,USD,,"https://www.google.com/travel/lodging/clk?pc=AA80Osz8cIMeRSRnKAmsHi5YjxtopMlNf8jZO3PHgrucPQi9buVKSByAby_dGELw5CrzRuKK_MAz9joIs16LgoaLCzDgPJ-vAKRjdDN1SjLAag48v5XPrLT-yMuAlDqfap35yzt93ewjdjlFUAva8CUwRtclR-ahsKYTqtCZZawOpljYcxZjKcQfbbmWiMMlFhoicA&pcurl=https://evendo.com/stays/the-standard-bangkok-mahanakhon/00074560?check_in%3D2026-08-31%26check_out%3D2026-09-01%26who%3D%255B%257B%2522adults%2522:2,%2522children%2522:%255B%255D%257D%255D%26currency%3DUSD%26language%3Dzh%26country%3DUS%26utm_source%3Dgoogle%26utm_medium%3Dgooglehotels%26utm_campaign%3Dmapresults%26pdtax%3D27.48%26pdtotal%3D182.70%26prid%3D&s=AD1XQnng9LU-lsv2hs5wURApDmSg"
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Globehunters UK,否,185,,185,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyVxADYHKc1RreeN0uxQdahlzriHIqokf3fDGjWuVrhgsIK2LtCzU72B3GxcYjXf87EL2ZwFbFr_ulPpkbWhjHfsBH6f9u52W9CCxu96JvFNom-zCXk4Pn2FfD3sfTbKm6AR5GEb9w6_ptLcnDx2NvRmGx4BKgpjndPlXEp7tOePkLbvurryIO9Bb7I4K_KDlv6I9OGgEBtxBylB7U&pcurl=https://hotel.globehunters.com/?utm_source%3Dgooglehotel%26aff%3Dgooglehotel%26utm_medium%3Dmapresults%26cnc%3D1%26hotel%3Dayt6NlQrMC93YzZDc0txNGMzUkhYZHhrYUdXY2RGUytnZzlnTlAzbWtJYmlxbHJDa0lFZ29QVVdwYjZ6MlJqMzFSY2RtTFFNZVh6NVY4djZWcTRXQXc9PQ&s=AD1XQnkoJcTeozKOZoWqEQ5X3mkB
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Wego,否,170,,200,USD,免费取消截止日期：8月29日,https://www.google.com/travel/lodging/clk?pc=AA80OszCgHg78dz-47lK2-tq6zUXK62aiFn0Fg7jdgx0BmajOTYH_9giOXQEUQfvPBo_zzQYg9mtGgsk9W9xF34Hrf6-7s6NNTdsJynxxkfVSzAOpqKJ0bXPAtHoEmRirOcxAs_kO1TkGWp67Ia5Kf2uCHbDLJNOMErOC9Pl9rbf91u2esF9NQ&pcurl=https://www.wego.com/hotels/searches/BKK/2026-08-31/2026-09-01?guests%3D2%26wego_hotel_id%3D2925112%26bow_only%3Dtrue%26ts_code%3D2f2fc%26wg_source%3Dmeta_distribution%26wg_medium%3Dgha%26wg_campaign%3Dfbl%26wego_currency%3DUSD%26ulang%3Dzh%26wego_price%3DVVNEOjIwMC40OTpmYTZlZTEzYWMwNmQyYWI2NTIxNTNhMTIxYzNlY2Y4MjYzZTc2ODMzNjJmOTIzMzcxNTEwZWUwMDU2ZTU4NTRmOmJvb2duaWs2OXFzYToxNzg3ODYzMzEwOkQ6VVM6YWQ0OTM2NGMyNjdhNmI0ZToyOjA6dHJ1ZTp0cnVlOlI%253D%26provider%3DaG90ZWxzLndlZ28uY29t&s=AD1XQnkieu5g_MLmRB6i-0RysTRB
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Qantas Hotels,否,191,,191,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osx2XsP9rJTrfXiRWgSNnEwqNywd69BuloWZG2tzxQsk1bE6YBZDErzDK6bwRM5C4qLM5gdxS_U4hKKIDZtpvLxQnMeqz_rxZNKgWli_FmHSHaW49HBmc6Xebp38HvPNHN3nwBqytDsLSbkB_LbxB5nDSvEQsBa0n_0RXcpUcmRyNzdLmE7T&pcurl=https://www.qantas.com/hotels/properties/870731?adults%3D2%26children%3D0%26infants%3D0%26checkIn%3D2026-08-31%26checkOut%3D2026-09-01%26utm_campaign%3DGoogleHotels%26adType%3D0%26utm_medium%3Dorganic-search%26utm_source%3DGoogle-Hotels%26utm_term%3D870731%26hotelID%3D870731%26hotel_campaign%3D&s=AD1XQnmK1YenJ_j-ZveHBHWtFOBa
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Hotel prive,否,206,,220,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyfSzzkiKwBLbqfx7D0-Pb7U16iRmqk3CLBQxrTXHwih1HWzm-4rM7IOdYQhQa8SGF3_GF3eZs29tpnL9Wjc8aq0vRgBQ9gSuxPXN3VD9IWmuwtuQVZrhSgnCIG5kTjhO2XSHYo_FNhr05D-7eVdGFKzGSQigx68CGKAaCSSFywijOpRyKnyW8ItBu1tt7LOjriYOxdXWo&pcurl=https://hotelprive.net/google-hotels?hotelID%3Dlp65579880%26checkinDay%3D31%26checkinMonth%3D08%26checkinYear%3D2026%26nights%3D1%26adults%3D2%26children%3D0%26sessionId%3Dgoogle-bcee4f71fc587edcae67ee4788bed7eb%26ratePlanId%3D1321806667-RO-NRFN%26currency%3DUSD%26language%3Dzh&s=AD1XQnks97hsBDJ-ljw8Y0jAo1Tq
ChIJNZjBvcCf4jARzphih4xO9jc,曼谷王权大京都大厦标准酒店,2026-08-31,2026-09-01,2,Tripening Hotels,否,321,,321,USD,免费取消截止日期：8月28日,https://www.google.com/travel/lodging/clk?pc=AA80Osya-csrcCNOgY4VipvIMv7nOnjN3oVUPYrtjGzOfJ6IkN_ebnG3bn-zN3I-wDLQ_3WsBavVQ1WY9-vXeE7MzLN8HUXAm09uo4oXJiqDtEIbRCwIvyXPdhOff11bluHoXupbSNSfL5ixU7RvEq1_59bfihUCmZvfxtHjvIvr2SO9-JpLK_dH-Bf9Egg8BQ&pcurl=https://www.tripening.com/hotels/-/4868880-the-standard-bangkok-mahanakhon?checkin-date%3D2026-08-31%26checkout-date%3D2026-09-01%26adults%3D2%26currency%3DUSD%26lang%3Dzh%26google-package-id%3D%26rate-rule-id%3D%26google-displayed-price%3D321.27%26children%3D0%26google-displayed-tax%3D0.00%26google-displayed-currency%3DUSD%26utm_source%3Dgoogle_hotel_ads%26utm_medium%3Dfree%26utm_campaign%3Dgha_property&s=AD1XQnkLXUEv2lpnJh90H8vpSoUI
ChIJMckScdqe4jARnCUZdPKRjF8,曼谷叻南里路中心点酒店,2026-09-08,2026-09-09,2,Booking.com,否,109,,116,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwif1svh5cKWAxVNGa0GHfJ7FSAYACICCAEQAxoCcHY&co=1&ase=2&gclid=EAIaIQobChMIn9bL4eXClgMVTRmtBh3yexUgEAoYASABEgLKW_D_BwE&cid=CAASygHkaFx8T_frszIQo4s0KJaG11lXBQWI6NzGR43N5qNCbUpfVQ4VAkz8zgxNVlg2jL6Sh45BpUwMxLuKHwOofhBxjsjNdGuNPzj1cOZO-3szTcjPwxQJ7SN_iktPyCCYCBiuZGb8vDAJqjS4I37EAEpAgRU05vzCq_YC8hoUflAnL4aTphv4TQ1IkghBKbo-525N_eBo_Y3yPi9qH1QbdGJom2iAR2ZINy1askYTFVEn_Y8lGMNyU2CE-Q7HRDDTTL6lzEeE9QAd-kyf&cce=2&category=acrcp_v1_32&sig=AOD64_1yxtk_-zkyQAnL17mWPP6QV0DSZw&nis=4&adurl
ChIJMckScdqe4jARnCUZdPKRjF8,曼谷叻南里路中心点酒店,2026-09-08,2026-09-09,2,Expedia.com,否,95,,103,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwif1svh5cKWAxVNGa0GHfJ7FSAYACICCAEQGRoCcHY&co=1&ase=2&gclid=EAIaIQobChMIn9bL4eXClgMVTRmtBh3yexUgEAoYAiABEgLS9fD_BwE&cid=CAASygHkaFx8T_frszIQo4s0KJaG11lXBQWI6NzGR43N5qNCbUpfVQ4VAkz8zgxNVlg2jL6Sh45BpUwMxLuKHwOofhBxjsjNdGuNPzj1cOZO-3szTcjPwxQJ7SN_iktPyCCYCBiuZGb8vDAJqjS4I37EAEpAgRU05vzCq_YC8hoUflAnL4aTphv4TQ1IkghBKbo-525N_eBo_Y3yPi9qH1QbdGJom2iAR2ZINy1askYTFVEn_Y8lGMNyU2CE-Q7HRDDTTL6lzEeE9QAd-kyf&cce=2&category=acrcp_v1_32&sig=AOD64_3m39RlFW1js4b4v3imRwizlW4BYA&nis=4&adurl
ChIJMckScdqe4jARnCUZdPKRjF8,曼谷叻南里路中心点酒店,2026-09-08,2026-09-09,2,Agoda,否,86,,92,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwif1svh5cKWAxVNGa0GHfJ7FSAYACICCAEQEBoCcHY&co=1&ase=2&gclid=EAIaIQobChMIn9bL4eXClgMVTRmtBh3yexUgEAoYAyABEgJ8fPD_BwE&cid=CAASygHkaFx8T_frszIQo4s0KJaG11lXBQWI6NzGR43N5qNCbUpfVQ4VAkz8zgxNVlg2jL6Sh45BpUwMxLuKHwOofhBxjsjNdGuNPzj1cOZO-3szTcjPwxQJ7SN_iktPyCCYCBiuZGb8vDAJqjS4I37EAEpAgRU05vzCq_YC8hoUflAnL4aTphv4TQ1IkghBKbo-525N_eBo_Y3yPi9qH1QbdGJom2iAR2ZINy1askYTFVEn_Y8lGMNyU2CE-Q7HRDDTTL6lzEeE9QAd-kyf&cce=2&category=acrcp_v1_32&sig=AOD64_2mCV7O3dDRr25uJWslugCOlKlAUQ&nis=4&adurl
ChIJMckScdqe4jARnCUZdPKRjF8,曼谷叻南里路中心点酒店,2026-09-08,2026-09-09,2,KAYAK.com,否,76,,90,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwif1svh5cKWAxVNGa0GHfJ7FSAYACICCAEQARoCcHY&co=1&ase=2&gclid=EAIaIQobChMIn9bL4eXClgMVTRmtBh3yexUgEAoYBCABEgIKjPD_BwE&cid=CAASygHkaFx8T_frszIQo4s0KJaG11lXBQWI6NzGR43N5qNCbUpfVQ4VAkz8zgxNVlg2jL6Sh45BpUwMxLuKHwOofhBxjsjNdGuNPzj1cOZO-3szTcjPwxQJ7SN_iktPyCCYCBiuZGb8vDAJqjS4I37EAEpAgRU05vzCq_YC8hoUflAnL4aTphv4TQ1IkghBKbo-525N_eBo_Y3yPi9qH1QbdGJom2iAR2ZINy1askYTFVEn_Y8lGMNyU2CE-Q7HRDDTTL6lzEeE9QAd-kyf&cce=2&category=acrcp_v1_32&sig=AOD64_3O7EncvBc7zX5JQGNlpjjuyBrKXA&nis=4&adurl
ChIJMckScdqe4jARnCUZdPKRjF8,曼谷叻南里路中心点酒店,2026-09-08,2026-09-09,2,klook,否,74,,88,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswiQSRZtVRKSp4yUiAng8Bs2R4Y3Oel3ubj9ebKzRH57tca3uPdD_p1T_Bul5GAxk-ykM6LqmlZM_rzFOi5jomLfzN0Qi0xhjGEv6ztsiTnfrWjsUatGhNmIH0lFn5BBMPtGNkuBVUpEAA7Og3fGQj0fdZH9D2zJq8sGpyG1Wg9POeiNVQ&pcurl=https://api.klktech.com/v1/meta/hotels/detail/251967/?hotelid%3D251967%26check_in%3D2026-09-08%26check_out%3D2026-09-09%26aid%3D28539%26campaignid%3D%26adult_num%3D2%26lead_time%3D11%26child_num%3D0%26childages%3D%26room_num%3D1%26google_site%3Dmapresults%26length_of_stay%3D1%26partner_currency%3DUSD%26click_type%3Dhotel%26click_price_total%3D87.60%26price_tax%3D13.17%26price_fees%3D0.00%26rate_key%3D1-22-2026-09-08%257C2026-09-09%257C10301932%257C1578632927%257CV0_10301%26user_country%3DUS%26click_currency%3DUSD%26_currency%3DUSD%26device%3Ddesktop%26partner_hotelid%3D251967%26language%3Dzh%26audience_list%3D%26verification%3Dfalse%26booking_source%3Dcpc%26isPromoted%3D0%26utm_source%3DMSE%26utm_medium%3DGoogle%26utm_campaign%3D28539%26utm_term%3D251967%26utm_content%3DUSD%26isAdClick%3D0%26prid%3DForeign-Other%26arrival_fees%3D0.000%26lowest%3Dtrue%26mse_trace_id%3DNjM1M2I5MC02MzUzYjkwLTI3ODc5MDE4MTYuZi5vOjE6MDoyOjA6MToyNTA6MjUxOlRX%26mse_search_token%3DNjM1M2I5MC02MzUzYjkwLTI3ODc5MDE4MTYuZi5vOjE6MDoyOjA6MToyNTA6MjUxOlRX%26price_total%3DUSD-87.600%26price_type%3DInbound-desktop%26klc_l1%3DMSE%26klc_l2%3DGoogle%26age%3D&s=AD1XQnkFb2n2sLRkOHtCaupR02NM
ChIJMckScdqe4jARnCUZdPKRjF8,曼谷叻南里路中心点酒店,2026-09-08,2026-09-09,2,KAYAK.com,否,76,,90,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxqgPT4i49mSe9_tBxjw199pOi0vIktyrcuQUgxWcWJcFelmWqqR1wHvoJHQ9h0cEHUbmCD4xHYm3mXlmWlypwK1_Nnir0eLZx8tqVRAHIWLCi7y7oCfFMJaAKyeGw0TxPBiD1Rfv5vjX2ZZuaxlId1SDjTE2Hpt8a_Y-EoX1qXUlw_Wz2-RLiYeg&pcurl=https://www.kayak.com/semi/ha/hotel_ads/280390/en.html?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D280390%26adType%3D0%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26ci%3D2026-09-08%26co%3D2026-09-09%26gs%3Dmapresults%26l%3D1%26pc%3DUSD%26rid%3D%26pdtax%3D13.53%26pdtotal%3D89.99%26rpid%3D%26uc%3DUS%26ucuc%3DUSD%26d%3Ddesktop%26lc%3Dzh%26v%3Dfalse%26rrid%3DQUdPREFIUEE%26k_pc%3D~QUdPREFIUEE%26k_rt%3D%26k_sid%3D1ECELSLL69%26k_kct%3D1787896310%26k_gct%3D1787897076%26g%3D2%26r%3D1%26ac%3D2%26k_cc%3Dus%26dt%3Ddefault%26cmpid%3D%26cmptrack%3D&s=AD1XQnlT2bbvMmS6Zl9PXHWwurou
